Gemnr;Gemeente;Bev_2020;van_datum;tot_datum;Totaal_Absoluut;Totaal_inc100000;Zkh_Absoluut;Zkh_inc100000;Overleden_Absoluut;Overleden_inc100000
599;Rotterdam;651157;15-4-2020;28-4-2020;572;87,8;80;12,3;125;19,2
277;Rozendaal;1704;15-4-2020;28-4-2020;1;58,7;0;0;0;0
840;Rucphen;22878;15-4-2020;28-4-2020;18;78,7;0;0;1;4,4
441;Schagen;46483;15-4-2020;28-4-2020;12;25,8;1;2,2;2;4,3
279;Scherpenzeel;9880;15-4-2020;28-4-2020;4;40,5;1;10,1;0;0
606;Schiedam;78730;15-4-2020;28-4-2020;86;109,2;7;8,9;8;10,2
88;Schiermonnikoog;947;15-4-2020;28-4-2020;0;0;0;0;0;0
1676;Schouwen-Duiveland;33839;15-4-2020;28-4-2020;4;11,8;1;3;1;3
965;Simpelveld;10555;15-4-2020;28-4-2020;5;47,4;0;0;1;9,5
1702;Sint Anthonis;11664;15-4-2020;28-4-2020;4;34,3;0;0;1;8,6
845;Sint-Michielsgestel;29208;15-4-2020;28-4-2020;20;68,5;4;13,7;2;6,8
1883;Sittard-Geleen;92429;15-4-2020;28-4-2020;88;95,2;18;19,5;15;16,2
610;Sliedrecht;25220;15-4-2020;28-4-2020;17;67,4;1;4;1;4
1714;Sluis;23210;15-4-2020;28-4-2020;1;4,3;0;0;0;0
90;Smallingerland;56150;15-4-2020;28-4-2020;23;41;2;3,6;3;5,3
342;Soest;46606;15-4-2020;28-4-2020;13;27,9;2;4,3;4;8,6
847;Someren;19368;15-4-2020;28-4-2020;18;92,9;2;10,3;2;10,3
848;Son en Breugel;17322;15-4-2020;28-4-2020;15;86,6;2;11,5;4;23,1
37;Stadskanaal;31686;15-4-2020;28-4-2020;1;3,2;0;0;1;3,2
180;Staphorst;17145;15-4-2020;28-4-2020;13;75,8;1;5,8;1;5,8
532;Stede Broec;21726;15-4-2020;28-4-2020;7;32,2;0;0;1;4,6
851;Steenbergen;24416;15-4-2020;28-4-2020;28;114,7;1;4,1;5;20,5
1708;Steenwijkerland;44126;15-4-2020;28-4-2020;28;63,5;2;4,5;5;11,3
971;Stein (L.);25007;15-4-2020;28-4-2020;25;100;5;20;1;4
1904;Stichtse Vecht;64931;15-4-2020;28-4-2020;24;37;2;3,1;2;3,1
1900;Súdwest-Fryslân;89987;15-4-2020;28-4-2020;16;17,8;0;0;2;2,2
715;Terneuzen;54426;15-4-2020;28-4-2020;20;36,7;4;7,3;1;1,8
93;Terschelling;4888;15-4-2020;28-4-2020;1;20,5;0;0;0;0
448;Texel;13575;15-4-2020;28-4-2020;0;0;0;0;0;0
1525;Teylingen;37440;15-4-2020;28-4-2020;11;29,4;0;0;1;2,7
716;Tholen;25757;15-4-2020;28-4-2020;20;77,6;0;0;1;3,9
281;Tiel;42159;15-4-2020;28-4-2020;28;66,4;5;11,9;6;14,2
855;Tilburg;219789;15-4-2020;28-4-2020;131;59,6;8;3,6;27;12,3
183;Tubbergen;21275;15-4-2020;28-4-2020;11;51,7;1;4,7;2;9,4
1700;Twenterand;33743;15-4-2020;28-4-2020;14;41,5;1;3;0;0
1730;Tynaarlo;33887;15-4-2020;28-4-2020;4;11,8;1;3;0;0
737;Tytsjerksteradiel;32052;15-4-2020;28-4-2020;1;3,1;0;0;0;0
856;Uden;42119;15-4-2020;28-4-2020;30;71,2;1;2,4;6;14,2
450;Uitgeest;13666;15-4-2020;28-4-2020;3;22;0;0;0;0
451;Uithoorn;29478;15-4-2020;28-4-2020;6;20,4;0;0;1;3,4
184;Urk;21031;15-4-2020;28-4-2020;21;99,9;2;9,5;0;0
344;Utrecht (gemeente);357597;15-4-2020;28-4-2020;217;60,7;35;9,8;19;5,3
1581;Utrechtse Heuvelrug;49580;15-4-2020;28-4-2020;22;44,4;3;6,1;8;16,1
981;Vaals;10105;15-4-2020;28-4-2020;4;39,6;0;0;0;0
994;Valkenburg aan de Geul;16367;15-4-2020;28-4-2020;18;110;0;0;3;18,3
858;Valkenswaard;31193;15-4-2020;28-4-2020;54;173,1;2;6,4;9;28,9
47;Veendam;27384;15-4-2020;28-4-2020;1;3,7;0;0;0;0
345;Veenendaal;66493;15-4-2020;28-4-2020;66;99,3;9;13,5;3;4,5
717;Veere;21880;15-4-2020;28-4-2020;5;22,9;0;0;1;4,6
861;Veldhoven;45466;15-4-2020;28-4-2020;26;57,2;3;6,6;1;2,2
453;Velsen;68648;15-4-2020;28-4-2020;60;87,4;4;5,8;16;23,3
983;Venlo;101802;15-4-2020;28-4-2020;75;73,7;10;9,8;10;9,8
984;Venray;43614;15-4-2020;28-4-2020;17;39;1;2,3;0;0
1961;Vijfheerenlanden;56811;15-4-2020;28-4-2020;57;100,3;4;7;5;8,8
622;Vlaardingen;73397;15-4-2020;28-4-2020;87;118,5;7;9,5;7;9,5
96;Vlieland;1155;15-4-2020;28-4-2020;0;0;0;0;0;0
718;Vlissingen;44360;15-4-2020;28-4-2020;3;6,8;1;2,3;1;2,3
986;Voerendaal;12475;15-4-2020;28-4-2020;12;96,2;1;8;2;16
626;Voorschoten;25596;15-4-2020;28-4-2020;13;50,8;0;0;1;3,9
285;Voorst;24552;15-4-2020;28-4-2020;8;32,6;0;0;4;16,3
865;Vught;26558;15-4-2020;28-4-2020;23;86,6;1;3,8;1;3,8
1949;Waadhoeke;46090;15-4-2020;28-4-2020;25;54,2;2;4,3;4;8,7
866;Waalre;17456;15-4-2020;28-4-2020;7;40,1;1;5,7;1;5,7
867;Waalwijk;48637;15-4-2020;28-4-2020;35;72;2;4,1;7;14,4
627;Waddinxveen;29291;15-4-2020;28-4-2020;15;51,2;3;10,2;0;0
289;Wageningen;39664;15-4-2020;28-4-2020;12;30,3;4;10,1;2;5
629;Wassenaar;26305;15-4-2020;28-4-2020;12;45,6;0;0;3;11,4
852;Waterland;17424;15-4-2020;28-4-2020;7;40,2;1;5,7;1;5,7
988;Weert;50105;15-4-2020;28-4-2020;23;45,9;8;16;3;6
457;Weesp;19738;15-4-2020;28-4-2020;30;152;0;0;4;20,3
