Gemnr;Gemeente;Bev_2020;van_datum;tot_datum;Totaal_Absoluut;Totaal_inc100000;Zkh_Absoluut;Zkh_inc100000;Overleden_Absoluut;Overleden_inc100000
313;Bunschoten;21866;1-4-2020;14-4-2020;26;118,9;4;18,3;2;9,1
214;Buren;26749;1-4-2020;14-4-2020;13;48,6;4;15;2;7,5
502;Capelle aan den IJssel;67122;1-4-2020;14-4-2020;114;169,8;16;23,8;20;29,8
383;Castricum;35986;1-4-2020;14-4-2020;29;80,6;2;5,6;3;8,3
109;Coevorden;35297;1-4-2020;14-4-2020;18;51;4;11,3;1;2,8
1706;Cranendonck;21138;1-4-2020;14-4-2020;75;354,8;14;66,2;14;66,2
1684;Cuijk;25130;1-4-2020;14-4-2020;23;91,5;3;11,9;3;11,9
216;Culemborg;28955;1-4-2020;14-4-2020;16;55,3;3;10,4;2;6,9
148;Dalfsen;28587;1-4-2020;14-4-2020;38;132,9;6;21;5;17,5
1891;Dantumadiel;18922;1-4-2020;14-4-2020;2;10,6;1;5,3;0;0
310;De Bilt;43137;1-4-2020;14-4-2020;30;69,5;7;16,2;6;13,9
1940;De Fryske Marren;51564;1-4-2020;14-4-2020;22;42,7;2;3,9;3;5,8
736;De Ronde Venen;44456;1-4-2020;14-4-2020;29;65,2;13;29,2;3;6,7
1690;De Wolden;24330;1-4-2020;14-4-2020;21;86,3;7;28,8;0;0
503;Delft;103595;1-4-2020;14-4-2020;49;47,3;10;9,7;4;3,9
10;Delfzijl;24678;1-4-2020;14-4-2020;4;16,2;1;4,1;0;0
400;Den Helder;56296;1-4-2020;14-4-2020;19;33,8;4;7,1;0;0
762;Deurne;32471;1-4-2020;14-4-2020;43;132,4;7;21,6;10;30,8
150;Deventer;100719;1-4-2020;14-4-2020;63;62,6;16;15,9;4;4
384;Diemen;30780;1-4-2020;14-4-2020;27;87,7;5;16,2;3;9,7
1774;Dinkelland;26461;1-4-2020;14-4-2020;22;83,1;1;3,8;3;11,3
221;Doesburg;11077;1-4-2020;14-4-2020;10;90,3;3;27,1;3;27,1
222;Doetinchem;58001;1-4-2020;14-4-2020;29;50;4;6,9;3;5,2
766;Dongen;26222;1-4-2020;14-4-2020;20;76,3;3;11,4;4;15,3
505;Dordrecht;119284;1-4-2020;14-4-2020;106;88,9;23;19,3;11;9,2
498;Drechterland;19719;1-4-2020;14-4-2020;25;126,8;1;5,1;7;35,5
1719;Drimmelen;27272;1-4-2020;14-4-2020;11;40,3;5;18,3;2;7,3
303;Dronten;41555;1-4-2020;14-4-2020;45;108,3;7;16,8;6;14,4
225;Druten;18926;1-4-2020;14-4-2020;62;327,6;6;31,7;5;26,4
226;Duiven;25126;1-4-2020;14-4-2020;21;83,6;6;23,9;2;8
1711;Echt-Susteren;31610;1-4-2020;14-4-2020;26;82,3;9;28,5;7;22,1
385;Edam-Volendam;36197;1-4-2020;14-4-2020;29;80,1;7;19,3;0;0
228;Ede;117165;1-4-2020;14-4-2020;67;57,2;17;14,5;6;5,1
317;Eemnes;9247;1-4-2020;14-4-2020;7;75,7;0;0;0;0
770;Eersel;19313;1-4-2020;14-4-2020;24;124,3;4;20,7;6;31,1
1903;Eijsden-Margraten;25768;1-4-2020;14-4-2020;63;244,5;22;85,4;13;50,5
772;Eindhoven;234394;1-4-2020;14-4-2020;131;55,9;53;22,6;37;15,8
230;Elburg;23161;1-4-2020;14-4-2020;57;246,1;13;56,1;2;8,6
114;Emmen;107048;1-4-2020;14-4-2020;42;39,2;5;4,7;6;5,6
388;Enkhuizen;18591;1-4-2020;14-4-2020;5;26,9;4;21,5;0;0
153;Enschede;159640;1-4-2020;14-4-2020;72;45,1;20;12,5;8;5
232;Epe;33178;1-4-2020;14-4-2020;39;117,5;14;42,2;7;21,1
233;Ermelo;27008;1-4-2020;14-4-2020;41;151,8;6;22,2;6;22,2
777;Etten-Leur;43878;1-4-2020;14-4-2020;56;127,6;9;20,5;14;31,9
779;Geertruidenberg;21544;1-4-2020;14-4-2020;7;32,5;0;0;2;9,3
1771;Geldrop-Mierlo;39726;1-4-2020;14-4-2020;39;98,2;9;22,7;9;22,7
1652;Gemert-Bakel;30723;1-4-2020;14-4-2020;39;126,9;5;16,3;10;32,5
907;Gennep;16921;1-4-2020;14-4-2020;25;147,7;3;17,7;4;23,6
784;Gilze en Rijen;26431;1-4-2020;14-4-2020;23;87;4;15,1;6;22,7
1924;Goeree-Overflakkee;50049;1-4-2020;14-4-2020;95;189,8;14;28;19;38
664;Goes;38082;1-4-2020;14-4-2020;33;86,7;2;5,3;7;18,4
785;Goirle;23904;1-4-2020;14-4-2020;22;92;6;25,1;5;20,9
1942;Gooise Meren;58055;1-4-2020;14-4-2020;36;62;5;8,6;4;6,9
512;Gorinchem;37022;1-4-2020;14-4-2020;74;199,9;6;16,2;10;27
513;Gouda;73427;1-4-2020;14-4-2020;101;137,6;13;17,7;12;16,3
786;Grave;12436;1-4-2020;14-4-2020;14;112,6;4;32,2;3;24,1
14;Groningen (gemeente);232874;1-4-2020;14-4-2020;42;18;4;1,7;1;0,4
1729;Gulpen-Wittem;14171;1-4-2020;14-4-2020;30;211,7;4;28,2;5;35,3
158;Haaksbergen;24311;1-4-2020;14-4-2020;29;119,3;7;28,8;2;8,2
788;Haaren;14370;1-4-2020;14-4-2020;10;69,6;3;20,9;0;0
392;Haarlem;162902;1-4-2020;14-4-2020;106;65,1;20;12,3;26;16
394;Haarlemmermeer;156002;1-4-2020;14-4-2020;86;55,1;20;12,8;8;5,1
1655;Halderberge;30284;1-4-2020;14-4-2020;27;89,2;1;3,3;3;9,9
160;Hardenberg;60948;1-4-2020;14-4-2020;104;170,6;11;18;7;11,5
243;Harderwijk;48414;1-4-2020;14-4-2020;37;76,4;10;20,7;8;16,5
523;Hardinxveld-Giessendam;18295;1-4-2020;14-4-2020;13;71,1;0;0;1;5,5
72;Harlingen;15722;1-4-2020;14-4-2020;7;44,5;2;12,7;0;0
244;Hattem;12209;1-4-2020;14-4-2020;20;163,8;3;24,6;3;24,6
396;Heemskerk;39182;1-4-2020;14-4-2020;31;79,1;2;5,1;4;10,2
397;Heemstede;27234;1-4-2020;14-4-2020;37;135,9;2;7,3;16;58,8
246;Heerde;18589;1-4-2020;14-4-2020;58;312;3;16,1;7;37,7
74;Heerenveen;50493;1-4-2020;14-4-2020;50;99;3;5,9;10;19,8
398;Heerhugowaard;57587;1-4-2020;14-4-2020;56;97,2;3;5,2;3;5,2
917;Heerlen;87086;1-4-2020;14-4-2020;126;144,7;29;33,3;19;21,8
1658;Heeze-Leende;16152;1-4-2020;14-4-2020;33;204,3;6;37,1;7;43,3
399;Heiloo;23968;1-4-2020;14-4-2020;17;70,9;2;8,3;0;0
163;Hellendoorn;35916;1-4-2020;14-4-2020;21;58,5;3;8,4;3;8,4
530;Hellevoetsluis;40142;1-4-2020;14-4-2020;31;77,2;10;24,9;0;0
794;Helmond;92423;1-4-2020;14-4-2020;111;120,1;41;44,4;16;17,3
531;Hendrik-Ido-Ambacht;31202;1-4-2020;14-4-2020;17;54,5;3;9,6;3;9,6
164;Hengelo (O.);81140;1-4-2020;14-4-2020;56;69;9;11,1;7;8,6
1966;Het Hogeland;47801;1-4-2020;14-4-2020;13;27,2;3;6,3;1;2,1
252;Heumen;16454;1-4-2020;14-4-2020;22;133,7;6;36,5;2;12,2
797;Heusden;44692;1-4-2020;14-4-2020;30;67,1;7;15,7;7;15,7
534;Hillegom;22209;1-4-2020;14-4-2020;13;58,5;2;9;1;4,5
798;Hilvarenbeek;15518;1-4-2020;14-4-2020;10;64,4;2;12,9;2;12,9
402;Hilversum;90831;1-4-2020;14-4-2020;35;38,5;4;4,4;3;3,3
1963;Hoeksche Waard;87401;1-4-2020;14-4-2020;75;85,8;17;19,5;4;4,6
1735;Hof van Twente;35017;1-4-2020;14-4-2020;33;94,2;4;11,4;4;11,4
1911;Hollands Kroon;48432;1-4-2020;14-4-2020;21;43,4;4;8,3;2;4,1
118;Hoogeveen;55699;1-4-2020;14-4-2020;30;53,9;6;10,8;2;3,6
405;Hoorn;73261;1-4-2020;14-4-2020;34;46,4;10;13,6;5;6,8
1507;Horst aan de Maas;42429;1-4-2020;14-4-2020;48;113,1;6;14,1;4;9,4
321;Houten;50146;1-4-2020;14-4-2020;36;71,8;9;17,9;7;14
406;Huizen;41273;1-4-2020;14-4-2020;23;55,7;4;9,7;2;4,8
677;Hulst;27556;1-4-2020;14-4-2020;19;69;3;10,9;4;14,5
353;IJsselstein;34109;1-4-2020;14-4-2020;37;108,5;8;23,5;16;46,9
1884;Kaag en Braassem;27297;1-4-2020;14-4-2020;8;29,3;1;3,7;2;7,3
166;Kampen;54319;1-4-2020;14-4-2020;151;278;17;31,3;21;38,7
678;Kapelle;12695;1-4-2020;14-4-2020;13;102,4;1;7,9;1;7,9
537;Katwijk;65753;1-4-2020;14-4-2020;67;101,9;12;18,3;5;7,6
928;Kerkrade;45749;1-4-2020;14-4-2020;62;135,5;18;39,3;7;15,3
1598;Koggenland;22749;1-4-2020;14-4-2020;14;61,5;1;4,4;3;13,2
542;Krimpen aan den IJssel;29526;1-4-2020;14-4-2020;21;71,1;5;16,9;1;3,4
1931;Krimpenerwaard;56319;1-4-2020;14-4-2020;47;83,5;11;19,5;11;19,5
1659;Laarbeek;22523;1-4-2020;14-4-2020;21;93,2;9;40;10;44,4
1685;Landerd;15730;1-4-2020;14-4-2020;45;286,1;9;57,2;8;50,9
882;Landgraaf;37445;1-4-2020;14-4-2020;52;138,9;18;48,1;7;18,7
415;Landsmeer;11491;1-4-2020;14-4-2020;8;69,6;0;0;0;0
416;Langedijk;28163;1-4-2020;14-4-2020;19;67,5;5;17,8;1;3,6
1621;Lansingerland;62384;1-4-2020;14-4-2020;69;110,6;15;24;16;25,6
417;Laren (NH.);11280;1-4-2020;14-4-2020;7;62,1;1;8,9;0;0
80;Leeuwarden;124084;1-4-2020;14-4-2020;20;16,1;8;6,4;2;1,6
546;Leiden;125099;1-4-2020;14-4-2020;53;42,4;15;12;6;4,8
547;Leiderdorp;27056;1-4-2020;14-4-2020;14;51,7;5;18,5;3;11,1
1916;Leidschendam-Voorburg;76534;1-4-2020;14-4-2020;37;48,3;7;9,1;3;3,9
995;Lelystad;78598;1-4-2020;14-4-2020;48;61,1;17;21,6;5;6,4
1640;Leudal;35879;1-4-2020;14-4-2020;70;195,1;12;33,4;10;27,9
327;Leusden;30401;1-4-2020;14-4-2020;14;46,1;2;6,6;1;3,3
1705;Lingewaard;46601;1-4-2020;14-4-2020;32;68,7;10;21,5;2;4,3
553;Lisse;22955;1-4-2020;14-4-2020;8;34,9;3;13,1;1;4,4
262;Lochem;33729;1-4-2020;14-4-2020;31;91,9;7;20,8;4;11,9
809;Loon op Zand;23408;1-4-2020;14-4-2020;8;34,2;4;17,1;2;8,5
331;Lopik;14467;1-4-2020;14-4-2020;15;103,7;8;55,3;2;13,8
24;Loppersum;9537;1-4-2020;14-4-2020;0;0;0;0;0;0
168;Losser;22683;1-4-2020;14-4-2020;11;48,5;1;4,4;0;0
263;Maasdriel;25030;1-4-2020;14-4-2020;14;55,9;4;16;2;8
1641;Maasgouw;23965;1-4-2020;14-4-2020;31;129,4;7;29,2;7;29,2
556;Maassluis;33213;1-4-2020;14-4-2020;20;60,2;4;12;1;3
935;Maastricht;121575;1-4-2020;14-4-2020;263;216,3;52;42,8;35;28,8
420;Medemblik;45101;1-4-2020;14-4-2020;27;59,9;5;11,1;4;8,9
938;Meerssen;18828;1-4-2020;14-4-2020;46;244,3;7;37,2;5;26,6
1948;Meierijstad;81194;1-4-2020;14-4-2020;125;154;28;34,5;38;46,8
119;Meppel;33920;1-4-2020;14-4-2020;14;41,3;4;11,8;2;5,9
687;Middelburg (Z.);48822;1-4-2020;14-4-2020;19;38,9;3;6,1;2;4,1
1842;Midden-Delfland;19341;1-4-2020;14-4-2020;6;31;1;5,2;0;0
1731;Midden-Drenthe;33185;1-4-2020;14-4-2020;7;21,1;0;0;0;0
1952;Midden-Groningen;60797;1-4-2020;14-4-2020;16;26,3;2;3,3;2;3,3
815;Mill en Sint Hubert;10939;1-4-2020;14-4-2020;12;109,7;0;0;2;18,3
1709;Moerdijk;37129;1-4-2020;14-4-2020;25;67,3;7;18,9;4;10,8
1978;Molenlanden;43909;1-4-2020;14-4-2020;46;104,8;4;9,1;2;4,6
1955;Montferland;36011;1-4-2020;14-4-2020;35;97,2;3;8,3;1;2,8
335;Montfoort;13917;1-4-2020;14-4-2020;12;86,2;1;7,2;2;14,4
944;Mook en Middelaar;7847;1-4-2020;14-4-2020;13;165,7;3;38,2;1;12,7
1740;Neder-Betuwe;24339;1-4-2020;14-4-2020;25;102,7;5;20,5;7;28,8
946;Nederweert;17019;1-4-2020;14-4-2020;7;41,1;4;23,5;3;17,6
356;Nieuwegein;63462;1-4-2020;14-4-2020;36;56,7;17;26,8;9;14,2
569;Nieuwkoop;28811;1-4-2020;14-4-2020;20;69,4;3;10,4;4;13,9
267;Nijkerk;43171;1-4-2020;14-4-2020;19;44;7;16,2;0;0
268;Nijmegen;177659;1-4-2020;14-4-2020;192;108,1;26;14,6;23;12,9
1930;Nissewaard;85219;1-4-2020;14-4-2020;63;73,9;12;14,1;5;5,9
1970;Noardeast-Frysl̢n;45228;1-4-2020;14-4-2020;17;37,6;2;4,4;1;2,2
1695;Noord-Beveland;7392;1-4-2020;14-4-2020;2;27,1;0;0;0;0
1699;Noordenveld;31253;1-4-2020;14-4-2020;9;28,8;3;9,6;0;0
171;Noordoostpolder;47291;1-4-2020;14-4-2020;22;46,5;3;6,3;3;6,3
575;Noordwijk;43508;1-4-2020;14-4-2020;10;23;2;4,6;1;2,3
820;Nuenen, Gerwen en Nederwetten;23383;1-4-2020;14-4-2020;19;81,3;5;21,4;3;12,8
302;Nunspeet;27851;1-4-2020;14-4-2020;51;183,1;11;39,5;8;28,7
579;Oegstgeest;24840;1-4-2020;14-4-2020;11;44,3;2;8,1;0;0
823;Oirschot;18714;1-4-2020;14-4-2020;18;96,2;3;16;3;16
824;Oisterwijk;26245;1-4-2020;14-4-2020;18;68,6;7;26,7;1;3,8
1895;Oldambt;38209;1-4-2020;14-4-2020;3;7,9;2;5,2;0;0
269;Oldebroek;23646;1-4-2020;14-4-2020;55;232,6;16;67,7;7;29,6
173;Oldenzaal;31836;1-4-2020;14-4-2020;16;50,3;4;12,6;2;6,3
1773;Olst-Wijhe;18252;1-4-2020;14-4-2020;21;115,1;6;32,9;2;11
175;Ommen;18009;1-4-2020;14-4-2020;21;116,6;3;16,7;3;16,7
1586;Oost Gelre;29627;1-4-2020;14-4-2020;21;70,9;6;20,3;3;10,1
826;Oosterhout;55982;1-4-2020;14-4-2020;26;46,4;6;10,7;6;10,7
85;Ooststellingwerf;25469;1-4-2020;14-4-2020;1;3,9;0;0;0;0
431;Oostzaan;9735;1-4-2020;14-4-2020;8;82,2;5;51,4;1;10,3
432;Opmeer;11836;1-4-2020;14-4-2020;2;16,9;0;0;1;8,4
86;Opsterland;29733;1-4-2020;14-4-2020;10;33,6;2;6,7;0;0
828;Oss;91915;1-4-2020;14-4-2020;147;159,9;33;35,9;42;45,7
1509;Oude IJsselstreek;39388;1-4-2020;14-4-2020;32;81,2;9;22,8;3;7,6
437;Ouder-Amstel;14026;1-4-2020;14-4-2020;9;64,2;1;7,1;0;0
589;Oudewater;10230;1-4-2020;14-4-2020;15;146,6;5;48,9;3;29,3
1734;Overbetuwe;47906;1-4-2020;14-4-2020;34;71;12;25;5;10,4
590;Papendrecht;32136;1-4-2020;14-4-2020;31;96,5;4;12,4;6;18,7
1894;Peel en Maas;43425;1-4-2020;14-4-2020;69;158,9;19;43,8;18;41,5
765;Pekela;12196;1-4-2020;14-4-2020;0;0;0;0;0;0
1926;Pijnacker-Nootdorp;55308;1-4-2020;14-4-2020;36;65,1;7;12,7;5;9
439;Purmerend;81249;1-4-2020;14-4-2020;70;86,2;13;16;10;12,3
273;Putten;24112;1-4-2020;14-4-2020;6;24,9;2;8,3;0;0
177;Raalte;37712;1-4-2020;14-4-2020;35;92,8;3;8;3;8
703;Reimerswaal;22730;1-4-2020;14-4-2020;15;66;0;0;0;0
274;Renkum;31419;1-4-2020;14-4-2020;22;70;3;9,5;2;6,4
339;Renswoude;5444;1-4-2020;14-4-2020;11;202,1;4;73,5;5;91,8
1667;Reusel-De Mierden;13112;1-4-2020;14-4-2020;8;61;3;22,9;2;15,3
275;Rheden;43761;1-4-2020;14-4-2020;21;48;5;11,4;7;16
340;Rhenen;20119;1-4-2020;14-4-2020;10;49,7;1;5;4;19,9
597;Ridderkerk;46189;1-4-2020;14-4-2020;30;65;6;13;7;15,2
1742;Rijssen-Holten;38177;1-4-2020;14-4-2020;47;123,1;12;31,4;4;10,5
603;Rijswijk (ZH.);54450;1-4-2020;14-4-2020;39;71,6;9;16,5;8;14,7
1669;Roerdalen;20574;1-4-2020;14-4-2020;14;68;6;29,2;4;19,4
957;Roermond;58260;1-4-2020;14-4-2020;51;87,5;13;22,3;12;20,6
1674;Roosendaal;77251;1-4-2020;14-4-2020;102;132;5;6,5;11;14,2
599;Rotterdam;651157;1-4-2020;14-4-2020;867;133,1;165;25,3;111;17
277;Rozendaal;1704;1-4-2020;14-4-2020;0;0;0;0;0;0
840;Rucphen;22878;1-4-2020;14-4-2020;24;104,9;1;4,4;4;17,5
441;Schagen;46483;1-4-2020;14-4-2020;34;73,1;5;10,8;4;8,6
279;Scherpenzeel;9880;1-4-2020;14-4-2020;11;111,3;3;30,4;2;20,2
606;Schiedam;78730;1-4-2020;14-4-2020;54;68,6;13;16,5;4;5,1
88;Schiermonnikoog;947;1-4-2020;14-4-2020;0;0;0;0;0;0
1676;Schouwen-Duiveland;33839;1-4-2020;14-4-2020;13;38,4;3;8,9;0;0
965;Simpelveld;10555;1-4-2020;14-4-2020;16;151,6;4;37,9;2;18,9
1702;Sint Anthonis;11664;1-4-2020;14-4-2020;25;214,3;2;17,1;2;17,1
845;Sint-Michielsgestel;29208;1-4-2020;14-4-2020;32;109,6;13;44,5;8;27,4
1883;Sittard-Geleen;92429;1-4-2020;14-4-2020;124;134,2;23;24,9;16;17,3
610;Sliedrecht;25220;1-4-2020;14-4-2020;22;87,2;2;7,9;1;4
1714;Sluis;23210;1-4-2020;14-4-2020;8;34,5;3;12,9;1;4,3
90;Smallingerland;56150;1-4-2020;14-4-2020;17;30,3;2;3,6;1;1,8
342;Soest;46606;1-4-2020;14-4-2020;29;62,2;7;15;4;8,6
847;Someren;19368;1-4-2020;14-4-2020;36;185,9;7;36,1;4;20,7
848;Son en Breugel;17322;1-4-2020;14-4-2020;27;155,9;6;34,6;7;40,4
37;Stadskanaal;31686;1-4-2020;14-4-2020;3;9,5;1;3,2;1;3,2
180;Staphorst;17145;1-4-2020;14-4-2020;36;210;3;17,5;2;11,7
532;Stede Broec;21726;1-4-2020;14-4-2020;19;87,5;5;23;2;9,2
851;Steenbergen;24416;1-4-2020;14-4-2020;26;106,5;4;16,4;4;16,4
1708;Steenwijkerland;44126;1-4-2020;14-4-2020;40;90,6;4;9,1;2;4,5
971;Stein (L.);25007;1-4-2020;14-4-2020;45;179,9;10;40;7;28
1904;Stichtse Vecht;64931;1-4-2020;14-4-2020;32;49,3;7;10,8;2;3,1
1900;S̼dwest-Frysl̢n;89987;1-4-2020;14-4-2020;29;32,2;3;3,3;2;2,2
715;Terneuzen;54426;1-4-2020;14-4-2020;53;97,4;6;11;2;3,7
93;Terschelling;4888;1-4-2020;14-4-2020;1;20,5;0;0;0;0
448;Texel;13575;1-4-2020;14-4-2020;6;44,2;3;22,1;0;0
1525;Teylingen;37440;1-4-2020;14-4-2020;17;45,4;5;13,4;0;0
716;Tholen;25757;1-4-2020;14-4-2020;64;248,5;9;34,9;6;23,3
281;Tiel;42159;1-4-2020;14-4-2020;35;83;13;30,8;7;16,6
855;Tilburg;219789;1-4-2020;14-4-2020;146;66,4;46;20,9;55;25
183;Tubbergen;21275;1-4-2020;14-4-2020;49;230,3;2;9,4;3;14,1
1700;Twenterand;33743;1-4-2020;14-4-2020;33;97,8;4;11,9;2;5,9
1730;Tynaarlo;33887;1-4-2020;14-4-2020;12;35,4;2;5,9;0;0
737;Tytsjerksteradiel;32052;1-4-2020;14-4-2020;8;25;1;3,1;1;3,1
856;Uden;42119;1-4-2020;14-4-2020;53;125,8;12;28,5;20;47,5
450;Uitgeest;13666;1-4-2020;14-4-2020;9;65,9;2;14,6;0;0
451;Uithoorn;29478;1-4-2020;14-4-2020;22;74,6;7;23,7;1;3,4
184;Urk;21031;1-4-2020;14-4-2020;26;123,6;5;23,8;2;9,5
344;Utrecht (gemeente);357597;1-4-2020;14-4-2020;247;69,1;76;21,3;37;10,3
1581;Utrechtse Heuvelrug;49580;1-4-2020;14-4-2020;33;66,6;12;24,2;3;6,1
981;Vaals;10105;1-4-2020;14-4-2020;15;148,4;2;19,8;0;0
994;Valkenburg aan de Geul;16367;1-4-2020;14-4-2020;37;226,1;9;55;4;24,4
858;Valkenswaard;31193;1-4-2020;14-4-2020;55;176,3;4;12,8;20;64,1
47;Veendam;27384;1-4-2020;14-4-2020;2;7,3;1;3,7;0;0
345;Veenendaal;66493;1-4-2020;14-4-2020;64;96,3;22;33,1;4;6
717;Veere;21880;1-4-2020;14-4-2020;8;36,6;3;13,7;0;0
861;Veldhoven;45466;1-4-2020;14-4-2020;49;107,8;8;17,6;8;17,6
453;Velsen;68648;1-4-2020;14-4-2020;137;199,6;9;13,1;18;26,2
983;Venlo;101802;1-4-2020;14-4-2020;101;99,2;29;28,5;28;27,5
984;Venray;43614;1-4-2020;14-4-2020;40;91,7;11;25,2;10;22,9
1961;Vijfheerenlanden;56811;1-4-2020;14-4-2020;95;167,2;9;15,8;23;40,5
622;Vlaardingen;73397;1-4-2020;14-4-2020;87;118,5;13;17,7;11;15
96;Vlieland;1155;1-4-2020;14-4-2020;0;0;0;0;0;0
718;Vlissingen;44360;1-4-2020;14-4-2020;27;60,9;1;2,3;2;4,5
986;Voerendaal;12475;1-4-2020;14-4-2020;16;128,3;8;64,1;4;32,1
626;Voorschoten;25596;1-4-2020;14-4-2020;11;43;3;11,7;3;11,7
285;Voorst;24552;1-4-2020;14-4-2020;13;52,9;3;12,2;5;20,4
865;Vught;26558;1-4-2020;14-4-2020;30;113;12;45,2;8;30,1
1949;Waadhoeke;46090;1-4-2020;14-4-2020;50;108,5;5;10,8;6;13
866;Waalre;17456;1-4-2020;14-4-2020;7;40,1;3;17,2;4;22,9
867;Waalwijk;48637;1-4-2020;14-4-2020;40;82,2;8;16,4;5;10,3
