Gemnr;Gemeente;Bev_2020;van_datum;tot_datum;Totaal_Absoluut;Totaal_inc100000;Zkh_Absoluut;Zkh_inc100000;Overleden_Absoluut;Overleden_inc100000
518;'s-Gravenhage;545838;02-06-2021;15-06-2021;961;176,1;10;1,8;0;0
14;Groningen;232874;02-06-2021;15-06-2021;185;79,4;1;0,4;0;0
1729;Gulpen-Wittem;14171;02-06-2021;15-06-2021;12;84,7;0;0;0;0
158;Haaksbergen;24311;02-06-2021;15-06-2021;10;41,1;0;0;0;0
392;Haarlem;162902;02-06-2021;15-06-2021;190;116,6;0;0;0;0
394;Haarlemmermeer;156002;02-06-2021;15-06-2021;154;98,7;0;0;1;0,6
1655;Halderberge;30284;02-06-2021;15-06-2021;19;62,7;0;0;0;0
160;Hardenberg;60948;02-06-2021;15-06-2021;89;146;0;0;0;0
243;Harderwijk;48414;02-06-2021;15-06-2021;34;70,2;0;0;0;0
523;Hardinxveld-Giessendam;18295;02-06-2021;15-06-2021;26;142,1;0;0;0;0
72;Harlingen;15722;02-06-2021;15-06-2021;9;57,2;0;0;0;0
244;Hattem;12209;02-06-2021;15-06-2021;3;24,6;0;0;0;0
396;Heemskerk;39182;02-06-2021;15-06-2021;35;89,3;0;0;0;0
397;Heemstede;27234;02-06-2021;15-06-2021;30;110,2;0;0;0;0
246;Heerde;18589;02-06-2021;15-06-2021;5;26,9;0;0;0;0
74;Heerenveen;50493;02-06-2021;15-06-2021;32;63,4;0;0;0;0
398;Heerhugowaard;57587;02-06-2021;15-06-2021;57;99;1;1,7;1;1,7
917;Heerlen;87086;02-06-2021;15-06-2021;98;112,5;2;2,3;0;0
1658;Heeze-Leende;16152;02-06-2021;15-06-2021;3;18,6;0;0;0;0
399;Heiloo;23968;02-06-2021;15-06-2021;7;29,2;0;0;0;0
163;Hellendoorn;35916;02-06-2021;15-06-2021;45;125,3;0;0;0;0
530;Hellevoetsluis;40142;02-06-2021;15-06-2021;50;124,6;1;2,5;0;0
794;Helmond;92423;02-06-2021;15-06-2021;117;126,6;0;0;0;0
531;Hendrik-Ido-Ambacht;31202;02-06-2021;15-06-2021;28;89,7;0;0;0;0
164;Hengelo (O.);81140;02-06-2021;15-06-2021;114;140,5;0;0;1;1,2
796;'s-Hertogenbosch;155111;02-06-2021;15-06-2021;236;152,1;1;0,6;0;0
1966;Het Hogeland;47801;02-06-2021;15-06-2021;50;104,6;0;0;0;0
252;Heumen;16454;02-06-2021;15-06-2021;13;79;0;0;0;0
797;Heusden;44692;02-06-2021;15-06-2021;138;308,8;0;0;0;0
534;Hillegom;22209;02-06-2021;15-06-2021;15;67,5;0;0;0;0
798;Hilvarenbeek;15518;02-06-2021;15-06-2021;26;167,5;0;0;0;0
402;Hilversum;90831;02-06-2021;15-06-2021;63;69,4;0;0;0;0
1963;Hoeksche Waard;87401;02-06-2021;15-06-2021;113;129,3;0;0;0;0
1735;Hof van Twente;35017;02-06-2021;15-06-2021;44;125,7;0;0;0;0
1911;Hollands Kroon;48432;02-06-2021;15-06-2021;44;90,8;0;0;0;0
118;Hoogeveen;55699;02-06-2021;15-06-2021;62;111,3;1;1,8;0;0
405;Hoorn;73261;02-06-2021;15-06-2021;33;45;0;0;0;0
1507;Horst aan de Maas;42429;02-06-2021;15-06-2021;101;238;0;0;0;0
321;Houten;50146;02-06-2021;15-06-2021;51;101,7;0;0;0;0
