Gemnr;Gemeente;Bev_2020;van_datum;tot_datum;Totaal_Absoluut;Totaal_inc100000;Zkh_Absoluut;Zkh_inc100000;Overleden_Absoluut;Overleden_inc100000
518;'s-Gravenhage;545838;09-09-2020;22-09-2020;1895;347,2;38;7;9;1,6
14;Groningen;232874;09-09-2020;22-09-2020;516;221,6;0;0;0;0
1729;Gulpen-Wittem;14171;09-09-2020;22-09-2020;9;63,5;0;0;0;0
158;Haaksbergen;24311;09-09-2020;22-09-2020;73;300,3;1;4,1;0;0
788;Haaren;14370;09-09-2020;22-09-2020;2;13,9;0;0;0;0
392;Haarlem;162902;09-09-2020;22-09-2020;267;163,9;5;3,1;2;1,2
394;Haarlemmermeer;156002;09-09-2020;22-09-2020;295;189,1;5;3,2;1;0,6
1655;Halderberge;30284;09-09-2020;22-09-2020;27;89,2;1;3,3;0;0
160;Hardenberg;60948;09-09-2020;22-09-2020;13;21,3;0;0;0;0
243;Harderwijk;48414;09-09-2020;22-09-2020;49;101,2;1;2,1;0;0
523;Hardinxveld-Giessendam;18295;09-09-2020;22-09-2020;10;54,7;0;0;0;0
72;Harlingen;15722;09-09-2020;22-09-2020;4;25,4;0;0;0;0
244;Hattem;12209;09-09-2020;22-09-2020;10;81,9;2;16,4;0;0
396;Heemskerk;39182;09-09-2020;22-09-2020;31;79,1;0;0;0;0
397;Heemstede;27234;09-09-2020;22-09-2020;34;124,8;0;0;1;3,7
246;Heerde;18589;09-09-2020;22-09-2020;26;139,9;0;0;0;0
74;Heerenveen;50493;09-09-2020;22-09-2020;20;39,6;0;0;0;0
398;Heerhugowaard;57587;09-09-2020;22-09-2020;50;86,8;0;0;0;0
917;Heerlen;87086;09-09-2020;22-09-2020;65;74,6;0;0;0;0
1658;Heeze-Leende;16152;09-09-2020;22-09-2020;2;12,4;0;0;0;0
399;Heiloo;23968;09-09-2020;22-09-2020;17;70,9;1;4,2;0;0
163;Hellendoorn;35916;09-09-2020;22-09-2020;5;13,9;0;0;0;0
530;Hellevoetsluis;40142;09-09-2020;22-09-2020;80;199,3;0;0;1;2,5
794;Helmond;92423;09-09-2020;22-09-2020;106;114,7;0;0;0;0
531;Hendrik-Ido-Ambacht;31202;09-09-2020;22-09-2020;60;192,3;1;3,2;0;0
164;Hengelo;81140;09-09-2020;22-09-2020;65;80,1;1;1,2;0;0
796;'s-Hertogenbosch;155111;09-09-2020;22-09-2020;158;101,9;3;1,9;0;0
1966;Het Hogeland;47801;09-09-2020;22-09-2020;48;100,4;0;0;0;0
252;Heumen;16454;09-09-2020;22-09-2020;24;145,9;0;0;0;0
797;Heusden;44692;09-09-2020;22-09-2020;41;91,7;0;0;2;4,5
534;Hillegom;22209;09-09-2020;22-09-2020;24;108,1;0;0;0;0
