Gemnr;Gemeente;Bev_2020;van_datum;tot_datum;Totaal_Absoluut;Totaal_inc100000;Zkh_Absoluut;Zkh_inc100000;Overleden_Absoluut;Overleden_inc100000
518;'s-Gravenhage;545838;21-10-2020;03-11-2020;4818;882,7;102;18,7;28;5,1
14;Groningen;232874;21-10-2020;03-11-2020;602;258,5;2;0,9;1;0,4
1729;Gulpen-Wittem;14171;21-10-2020;03-11-2020;65;458,7;1;7,1;1;7,1
158;Haaksbergen;24311;21-10-2020;03-11-2020;212;872;1;4,1;3;12,3
392;Haarlem;162902;21-10-2020;03-11-2020;993;609,6;15;9,2;6;3,7
394;Haarlemmermeer;156002;21-10-2020;03-11-2020;1063;681,4;13;8,3;4;2,6
1655;Halderberge;30284;21-10-2020;03-11-2020;320;1056,7;2;6,6;1;3,3
160;Hardenberg;60948;21-10-2020;03-11-2020;310;508,6;2;3,3;1;1,6
243;Harderwijk;48414;21-10-2020;03-11-2020;206;425,5;1;2,1;2;4,1
523;Hardinxveld-Giessendam;18295;21-10-2020;03-11-2020;191;1044;0;0;3;16,4
72;Harlingen;15722;21-10-2020;03-11-2020;37;235,3;1;6,4;1;6,4
244;Hattem;12209;21-10-2020;03-11-2020;52;425,9;0;0;0;0
396;Heemskerk;39182;21-10-2020;03-11-2020;313;798,8;0;0;3;7,7
397;Heemstede;27234;21-10-2020;03-11-2020;113;414,9;2;7,3;0;0
246;Heerde;18589;21-10-2020;03-11-2020;58;312;0;0;0;0
74;Heerenveen;50493;21-10-2020;03-11-2020;106;209,9;0;0;0;0
398;Heerhugowaard;57587;21-10-2020;03-11-2020;347;602,6;3;5,2;1;1,7
917;Heerlen;87086;21-10-2020;03-11-2020;359;412,2;1;1,1;3;3,4
1658;Heeze-Leende;16152;21-10-2020;03-11-2020;157;972;1;6,2;0;0
399;Heiloo;23968;21-10-2020;03-11-2020;121;504,8;0;0;1;4,2
163;Hellendoorn;35916;21-10-2020;03-11-2020;299;832,5;0;0;2;5,6
530;Hellevoetsluis;40142;21-10-2020;03-11-2020;273;680,1;2;5;2;5
794;Helmond;92423;21-10-2020;03-11-2020;869;940,2;4;4,3;4;4,3
531;Hendrik-Ido-Ambacht;31202;21-10-2020;03-11-2020;355;1137,7;1;3,2;3;9,6
164;Hengelo (O.);81140;21-10-2020;03-11-2020;622;766,6;2;2,5;1;1,2
796;'s-Hertogenbosch;155111;21-10-2020;03-11-2020;1101;709,8;10;6,4;7;4,5
1966;Het Hogeland;47801;21-10-2020;03-11-2020;192;401,7;0;0;1;2,1
252;Heumen;16454;21-10-2020;03-11-2020;96;583,4;0;0;0;0
797;Heusden;44692;21-10-2020;03-11-2020;414;926,3;5;11,2;2;4,5
534;Hillegom;22209;21-10-2020;03-11-2020;133;598,9;1;4,5;0;0
798;Hilvarenbeek;15518;21-10-2020;03-11-2020;168;1082,6;1;6,4;4;25,8
402;Hilversum;90831;21-10-2020;03-11-2020;537;591,2;4;4,4;0;0
1963;Hoeksche Waard;87401;21-10-2020;03-11-2020;613;701,4;6;6,9;2;2,3
1735;Hof van Twente;35017;21-10-2020;03-11-2020;261;745,4;2;5,7;1;2,9
1911;Hollands Kroon;48432;21-10-2020;03-11-2020;218;450,1;1;2,1;0;0
118;Hoogeveen;55699;21-10-2020;03-11-2020;248;445,3;5;9;2;3,6
405;Hoorn;73261;21-10-2020;03-11-2020;481;656,6;1;1,4;2;2,7
1507;Horst aan de Maas;42429;21-10-2020;03-11-2020;347;817,8;4;9,4;0;0
321;Houten;50146;21-10-2020;03-11-2020;413;823,6;3;6;16;31,9
406;Huizen;41273;21-10-2020;03-11-2020;360;872,2;3;7,3;4;9,7
677;Hulst;27556;21-10-2020;03-11-2020;188;682,2;7;25,4;0;0
353;IJsselstein;34109;21-10-2020;03-11-2020;267;782,8;4;11,7;4;11,7
1884;Kaag en Braassem;27297;21-10-2020;03-11-2020;212;776,6;2;7,3;0;0
166;Kampen;54319;21-10-2020;03-11-2020;149;274,3;1;1,8;0;0
678;Kapelle;12695;21-10-2020;03-11-2020;31;244,2;0;0;0;0
537;Katwijk;65753;21-10-2020;03-11-2020;822;1250,1;7;10,6;7;10,6
928;Kerkrade;45749;21-10-2020;03-11-2020;174;380,3;7;15,3;0;0
1598;Koggenland;22749;21-10-2020;03-11-2020;154;677;3;13,2;1;4,4
542;Krimpen aan den IJssel;29526;21-10-2020;03-11-2020;284;961,9;4;13,5;9;30,5
1931;Krimpenerwaard;56319;21-10-2020;03-11-2020;430;763,5;8;14,2;3;5,3
1659;Laarbeek;22523;21-10-2020;03-11-2020;171;759,2;0;0;0;0
1685;Landerd;15730;21-10-2020;03-11-2020;146;928,2;0;0;0;0
882;Landgraaf;37445;21-10-2020;03-11-2020;145;387,2;3;8;1;2,7
415;Landsmeer;11491;21-10-2020;03-11-2020;96;835,4;0;0;0;0
416;Langedijk;28163;21-10-2020;03-11-2020;210;745,7;0;0;0;0
1621;Lansingerland;62384;21-10-2020;03-11-2020;575;921,7;7;11,2;8;12,8
417;Laren;11280;21-10-2020;03-11-2020;94;833,3;0;0;1;8,9
80;Leeuwarden;124084;21-10-2020;03-11-2020;285;229,7;2;1,6;3;2,4
546;Leiden;125099;21-10-2020;03-11-2020;1077;860,9;8;6,4;2;1,6
547;Leiderdorp;27056;21-10-2020;03-11-2020;237;876;6;22,2;1;3,7
1916;Leidschendam-Voorburg;76534;21-10-2020;03-11-2020;527;688,6;7;9,1;6;7,8
995;Lelystad;78598;21-10-2020;03-11-2020;417;530,5;7;8,9;2;2,5
1640;Leudal;35879;21-10-2020;03-11-2020;166;462,7;1;2,8;5;13,9
327;Leusden;30401;21-10-2020;03-11-2020;211;694,1;1;3,3;2;6,6
1705;Lingewaard;46601;21-10-2020;03-11-2020;342;733,9;1;2,1;3;6,4
553;Lisse;22955;21-10-2020;03-11-2020;186;810,3;0;0;1;4,4
262;Lochem;33729;21-10-2020;03-11-2020;123;364,7;2;5,9;1;3
809;Loon op Zand;23408;21-10-2020;03-11-2020;254;1085,1;1;4,3;9;38,4
331;Lopik;14467;21-10-2020;03-11-2020;129;891,7;2;13,8;0;0
168;Losser;22683;21-10-2020;03-11-2020;213;939;3;13,2;1;4,4
263;Maasdriel;25030;21-10-2020;03-11-2020;235;938,9;6;24;2;8
1641;Maasgouw;23965;21-10-2020;03-11-2020;80;333,8;0;0;0;0
556;Maassluis;33213;21-10-2020;03-11-2020;312;939,4;6;18,1;2;6
935;Maastricht;121575;21-10-2020;03-11-2020;533;438,4;4;3,3;1;0,8
420;Medemblik;45101;21-10-2020;03-11-2020;301;667,4;2;4,4;0;0
938;Meerssen;18828;21-10-2020;03-11-2020;46;244,3;0;0;0;0
1948;Meierijstad;81194;21-10-2020;03-11-2020;593;730,3;5;6,2;1;1,2
119;Meppel;33920;21-10-2020;03-11-2020;123;362,6;0;0;0;0
687;Middelburg;48822;21-10-2020;03-11-2020;167;342,1;7;14,3;0;0
1842;Midden-Delfland;19341;21-10-2020;03-11-2020;156;806,6;2;10,3;2;10,3
1731;Midden-Drenthe;33185;21-10-2020;03-11-2020;137;412,8;0;0;0;0
1952;Midden-Groningen;60797;21-10-2020;03-11-2020;125;205,6;1;1,6;0;0
815;Mill en Sint Hubert;10939;21-10-2020;03-11-2020;86;786,2;4;36,6;1;9,1
1709;Moerdijk;37129;21-10-2020;03-11-2020;386;1039,6;3;8,1;6;16,2
1978;Molenlanden;43909;21-10-2020;03-11-2020;482;1097,7;4;9,1;2;4,6
1955;Montferland;36011;21-10-2020;03-11-2020;237;658,1;2;5,6;1;2,8
335;Montfoort;13917;21-10-2020;03-11-2020;124;891;1;7,2;0;0
944;Mook en Middelaar;7847;21-10-2020;03-11-2020;52;662,7;1;12,7;1;12,7
1740;Neder-Betuwe;24339;21-10-2020;03-11-2020;180;739,6;2;8,2;0;0
946;Nederweert;17019;21-10-2020;03-11-2020;148;869,6;1;5,9;0;0
356;Nieuwegein;63462;21-10-2020;03-11-2020;473;745,3;3;4,7;3;4,7
569;Nieuwkoop;28811;21-10-2020;03-11-2020;241;836,5;1;3,5;1;3,5
267;Nijkerk;43171;21-10-2020;03-11-2020;274;634,7;3;6,9;0;0
268;Nijmegen;177659;21-10-2020;03-11-2020;1045;588,2;12;6,8;11;6,2
1930;Nissewaard;85219;21-10-2020;03-11-2020;961;1127,7;10;11,7;7;8,2
1970;Noardeast-Fryslân;45228;21-10-2020;03-11-2020;92;203,4;1;2,2;0;0
1695;Noord-Beveland;7392;21-10-2020;03-11-2020;35;473,5;0;0;0;0
1699;Noordenveld;31253;21-10-2020;03-11-2020;36;115,2;0;0;0;0
171;Noordoostpolder;47291;21-10-2020;03-11-2020;136;287,6;2;4,2;1;2,1
575;Noordwijk;43508;21-10-2020;03-11-2020;396;910,2;3;6,9;2;4,6
820;Nuenen, Gerwen en Nederwetten;23383;21-10-2020;03-11-2020;161;688,5;1;4,3;0;0
302;Nunspeet;27851;21-10-2020;03-11-2020;113;405,7;1;3,6;1;3,6
579;Oegstgeest;24840;21-10-2020;03-11-2020;170;684,4;4;16,1;0;0
823;Oirschot;18714;21-10-2020;03-11-2020;142;758,8;0;0;3;16
824;Oisterwijk;32130;21-10-2020;03-11-2020;258;803;1;3,1;2;6,2
1895;Oldambt;38209;21-10-2020;03-11-2020;66;172,7;1;2,6;0;0
269;Oldebroek;23646;21-10-2020;03-11-2020;74;312,9;0;0;1;4,2
173;Oldenzaal;31836;21-10-2020;03-11-2020;278;873,2;1;3,1;6;18,8
1773;Olst-Wijhe;18252;21-10-2020;03-11-2020;73;400;0;0;0;0
175;Ommen;18009;21-10-2020;03-11-2020;83;460,9;0;0;0;0
1586;Oost Gelre;29627;21-10-2020;03-11-2020;246;830,3;1;3,4;6;20,3
826;Oosterhout;55982;21-10-2020;03-11-2020;581;1037,8;1;1,8;0;0
85;Ooststellingwerf;25469;21-10-2020;03-11-2020;76;298,4;0;0;0;0
431;Oostzaan;9735;21-10-2020;03-11-2020;79;811,5;0;0;0;0
432;Opmeer;11836;21-10-2020;03-11-2020;80;675,9;0;0;1;8,4
86;Opsterland;29733;21-10-2020;03-11-2020;40;134,5;1;3,4;0;0
828;Oss;91915;21-10-2020;03-11-2020;905;984,6;5;5,4;3;3,3
1509;Oude IJsselstreek;39388;21-10-2020;03-11-2020;201;510,3;2;5,1;0;0
437;Ouder-Amstel;14026;21-10-2020;03-11-2020;92;655,9;1;7,1;0;0
589;Oudewater;10230;21-10-2020;03-11-2020;71;694;1;9,8;1;9,8
1734;Overbetuwe;47906;21-10-2020;03-11-2020;226;471,8;1;2,1;2;4,2
590;Papendrecht;32136;21-10-2020;03-11-2020;367;1142;1;3,1;2;6,2
1894;Peel en Maas;43425;21-10-2020;03-11-2020;237;545,8;1;2,3;0;0
765;Pekela;12196;21-10-2020;03-11-2020;32;262,4;2;16,4;1;8,2
1926;Pijnacker-Nootdorp;55308;21-10-2020;03-11-2020;466;842,6;4;7,2;0;0
439;Purmerend;81249;21-10-2020;03-11-2020;538;662,2;6;7,4;1;1,2
273;Putten;24112;21-10-2020;03-11-2020;135;559,9;1;4,1;0;0
177;Raalte;37712;21-10-2020;03-11-2020;178;472;0;0;2;5,3
