Gemnr;Gemeente;Bev_2020;van_datum;tot_datum;Totaal_Absoluut;Totaal_inc100000;Zkh_Absoluut;Zkh_inc100000;Overleden_Absoluut;Overleden_inc100000
518;'s-Gravenhage;545838;22-04-2020;05-05-2020;285;52,2;26;4,8;67;12,3
14;Groningen;232874;22-04-2020;05-05-2020;14;6;1;0,4;1;0,4
1729;Gulpen-Wittem;14171;22-04-2020;05-05-2020;12;84,7;3;21,2;5;35,3
158;Haaksbergen;24311;22-04-2020;05-05-2020;3;12,3;0;0;2;8,2
788;Haaren;14370;22-04-2020;05-05-2020;5;34,8;1;7;0;0
392;Haarlem;162902;22-04-2020;05-05-2020;23;14,1;4;2,5;3;1,8
394;Haarlemmermeer;156002;22-04-2020;05-05-2020;36;23,1;3;1,9;6;3,8
1655;Halderberge;30284;22-04-2020;05-05-2020;2;6,6;0;0;0;0
160;Hardenberg;60948;22-04-2020;05-05-2020;15;24,6;0;0;1;1,6
243;Harderwijk;48414;22-04-2020;05-05-2020;37;76,4;3;6,2;5;10,3
523;Hardinxveld-Giessendam;18295;22-04-2020;05-05-2020;3;16,4;0;0;0;0
72;Harlingen;15722;22-04-2020;05-05-2020;0;0;0;0;0;0
244;Hattem;12209;22-04-2020;05-05-2020;2;16,4;0;0;0;0
396;Heemskerk;39182;22-04-2020;05-05-2020;3;7,7;0;0;0;0
397;Heemstede;27234;22-04-2020;05-05-2020;1;3,7;0;0;3;11
246;Heerde;18589;22-04-2020;05-05-2020;28;150,6;4;21,5;5;26,9
74;Heerenveen;50493;22-04-2020;05-05-2020;8;15,8;0;0;2;4
398;Heerhugowaard;57587;22-04-2020;05-05-2020;16;27,8;1;1,7;0;0
917;Heerlen;87086;22-04-2020;05-05-2020;59;67,7;6;6,9;9;10,3
1658;Heeze-Leende;16152;22-04-2020;05-05-2020;4;24,8;0;0;0;0
399;Heiloo;23968;22-04-2020;05-05-2020;3;12,5;0;0;1;4,2
163;Hellendoorn;35916;22-04-2020;05-05-2020;31;86,3;0;0;8;22,3
530;Hellevoetsluis;40142;22-04-2020;05-05-2020;4;10;0;0;1;2,5
794;Helmond;92423;22-04-2020;05-05-2020;59;63,8;7;7,6;5;5,4
531;Hendrik-Ido-Ambacht;31202;22-04-2020;05-05-2020;8;25,6;0;0;0;0
164;Hengelo;81140;22-04-2020;05-05-2020;5;6,2;1;1,2;1;1,2
796;'s-Hertogenbosch;155111;22-04-2020;05-05-2020;71;45,8;3;1,9;10;6,4
1966;Het Hogeland;47801;22-04-2020;05-05-2020;2;4,2;0;0;1;2,1
252;Heumen;16454;22-04-2020;05-05-2020;10;60,8;0;0;3;18,2
797;Heusden;44692;22-04-2020;05-05-2020;23;51,5;1;2,2;4;9
534;Hillegom;22209;22-04-2020;05-05-2020;2;9;0;0;1;4,5
798;Hilvarenbeek;15518;22-04-2020;05-05-2020;5;32,2;0;0;1;6,4
402;Hilversum;90831;22-04-2020;05-05-2020;54;59,5;2;2,2;10;11
1963;Hoeksche Waard;87401;22-04-2020;05-05-2020;72;82,4;4;4,6;6;6,9
1735;Hof van Twente;35017;22-04-2020;05-05-2020;4;11,4;1;2,9;0;0
1911;Hollands Kroon;48432;22-04-2020;05-05-2020;2;4,1;0;0;0;0
118;Hoogeveen;55699;22-04-2020;05-05-2020;17;30,5;1;1,8;2;3,6
405;Hoorn;73261;22-04-2020;05-05-2020;5;6,8;0;0;0;0
1507;Horst aan de Maas;42429;22-04-2020;05-05-2020;14;33;0;0;0;0
321;Houten;50146;22-04-2020;05-05-2020;14;27,9;0;0;1;2
406;Huizen;41273;22-04-2020;05-05-2020;33;80;1;2,4;3;7,3
677;Hulst;27556;22-04-2020;05-05-2020;3;10,9;1;3,6;0;0
353;IJsselstein;34109;22-04-2020;05-05-2020;29;85;1;2,9;3;8,8
1884;Kaag en Braassem;27297;22-04-2020;05-05-2020;3;11;0;0;0;0
166;Kampen;54319;22-04-2020;05-05-2020;32;58,9;0;0;1;1,8
678;Kapelle;12695;22-04-2020;05-05-2020;3;23,6;0;0;0;0
537;Katwijk;65753;22-04-2020;05-05-2020;33;50,2;2;3;1;1,5
928;Kerkrade;45749;22-04-2020;05-05-2020;49;107,1;8;17,5;7;15,3
1598;Koggenland;22749;22-04-2020;05-05-2020;4;17,6;0;0;0;0
542;Krimpen aan den IJssel;29526;22-04-2020;05-05-2020;12;40,6;1;3,4;2;6,8
1931;Krimpenerwaard;56319;22-04-2020;05-05-2020;21;37,3;2;3,6;2;3,6
1659;Laarbeek;22523;22-04-2020;05-05-2020;16;71;2;8,9;0;0
1685;Landerd;15730;22-04-2020;05-05-2020;19;120,8;0;0;2;12,7
882;Landgraaf;37445;22-04-2020;05-05-2020;22;58,8;3;8;1;2,7
415;Landsmeer;11491;22-04-2020;05-05-2020;1;8,7;0;0;0;0
416;Langedijk;28163;22-04-2020;05-05-2020;2;7,1;0;0;0;0
1621;Lansingerland;62384;22-04-2020;05-05-2020;18;28,9;1;1,6;1;1,6
