Gemnr;Gemeente;Bev_2020;van_datum;tot_datum;Totaal_Absoluut;Totaal_inc100000;Zkh_Absoluut;Zkh_inc100000;Overleden_Absoluut;Overleden_inc100000
518;'s-Gravenhage;545838;19-08-2020;01-09-2020;650;119,1;11;2;4;0,7
14;Groningen;232874;19-08-2020;01-09-2020;42;18;0;0;0;0
1729;Gulpen-Wittem;14171;19-08-2020;01-09-2020;1;7,1;0;0;0;0
158;Haaksbergen;24311;19-08-2020;01-09-2020;2;8,2;0;0;0;0
788;Haaren;14370;19-08-2020;01-09-2020;9;62,6;0;0;0;0
392;Haarlem;162902;19-08-2020;01-09-2020;86;52,8;1;0,6;1;0,6
394;Haarlemmermeer;156002;19-08-2020;01-09-2020;72;46,2;1;0,6;0;0
1655;Halderberge;30284;19-08-2020;01-09-2020;17;56,1;0;0;0;0
160;Hardenberg;60948;19-08-2020;01-09-2020;4;6,6;0;0;0;0
243;Harderwijk;48414;19-08-2020;01-09-2020;26;53,7;0;0;0;0
523;Hardinxveld-Giessendam;18295;19-08-2020;01-09-2020;6;32,8;0;0;0;0
72;Harlingen;15722;19-08-2020;01-09-2020;1;6,4;0;0;0;0
244;Hattem;12209;19-08-2020;01-09-2020;3;24,6;0;0;0;0
396;Heemskerk;39182;19-08-2020;01-09-2020;10;25,5;1;2,6;0;0
397;Heemstede;27234;19-08-2020;01-09-2020;16;58,8;0;0;0;0
246;Heerde;18589;19-08-2020;01-09-2020;3;16,1;0;0;0;0
74;Heerenveen;50493;19-08-2020;01-09-2020;6;11,9;0;0;0;0
398;Heerhugowaard;57587;19-08-2020;01-09-2020;29;50,4;0;0;0;0
917;Heerlen;87086;19-08-2020;01-09-2020;38;43,6;0;0;0;0
1658;Heeze-Leende;16152;19-08-2020;01-09-2020;3;18,6;0;0;0;0
399;Heiloo;23968;19-08-2020;01-09-2020;4;16,7;0;0;0;0
163;Hellendoorn;35916;19-08-2020;01-09-2020;0;0;0;0;0;0
530;Hellevoetsluis;40142;19-08-2020;01-09-2020;10;24,9;0;0;1;2,5
794;Helmond;92423;19-08-2020;01-09-2020;46;49,8;0;0;1;1,1
531;Hendrik-Ido-Ambacht;31202;19-08-2020;01-09-2020;16;51,3;1;3,2;0;0
164;Hengelo;81140;19-08-2020;01-09-2020;14;17,3;0;0;0;0
796;'s-Hertogenbosch;155111;19-08-2020;01-09-2020;76;49;2;1,3;1;0,6
1966;Het Hogeland;47801;19-08-2020;01-09-2020;3;6,3;0;0;0;0
252;Heumen;16454;19-08-2020;01-09-2020;4;24,3;0;0;0;0
797;Heusden;44692;19-08-2020;01-09-2020;8;17,9;0;0;0;0
534;Hillegom;22209;19-08-2020;01-09-2020;11;49,5;0;0;0;0
798;Hilvarenbeek;15518;19-08-2020;01-09-2020;9;58;0;0;0;0
402;Hilversum;90831;19-08-2020;01-09-2020;54;59,5;1;1,1;0;0
1963;Hoeksche Waard;87401;19-08-2020;01-09-2020;29;33,2;0;0;0;0
1735;Hof van Twente;35017;19-08-2020;01-09-2020;1;2,9;0;0;0;0
1911;Hollands Kroon;48432;19-08-2020;01-09-2020;11;22,7;0;0;0;0
118;Hoogeveen;55699;19-08-2020;01-09-2020;0;0;0;0;0;0
405;Hoorn;73261;19-08-2020;01-09-2020;20;27,3;0;0;0;0
1507;Horst aan de Maas;42429;19-08-2020;01-09-2020;6;14,1;0;0;0;0
321;Houten;50146;19-08-2020;01-09-2020;7;14;1;2;0;0
406;Huizen;41273;19-08-2020;01-09-2020;33;80;0;0;0;0
677;Hulst;27556;19-08-2020;01-09-2020;9;32,7;0;0;0;0
353;IJsselstein;34109;19-08-2020;01-09-2020;18;52,8;0;0;0;0
1884;Kaag en Braassem;27297;19-08-2020;01-09-2020;3;11;0;0;0;0
166;Kampen;54319;19-08-2020;01-09-2020;9;16,6;0;0;0;0
678;Kapelle;12695;19-08-2020;01-09-2020;2;15,8;0;0;0;0
537;Katwijk;65753;19-08-2020;01-09-2020;5;7,6;0;0;0;0
928;Kerkrade;45749;19-08-2020;01-09-2020;7;15,3;0;0;0;0
1598;Koggenland;22749;19-08-2020;01-09-2020;15;65,9;0;0;0;0
542;Krimpen aan den IJssel;29526;19-08-2020;01-09-2020;7;23,7;0;0;0;0
1931;Krimpenerwaard;56319;19-08-2020;01-09-2020;20;35,5;0;0;0;0
1659;Laarbeek;22523;19-08-2020;01-09-2020;12;53,3;0;0;0;0
1685;Landerd;15730;19-08-2020;01-09-2020;2;12,7;1;6,4;0;0
882;Landgraaf;37445;19-08-2020;01-09-2020;6;16;0;0;0;0
415;Landsmeer;11491;19-08-2020;01-09-2020;9;78,3;0;0;0;0
416;Langedijk;28163;19-08-2020;01-09-2020;10;35,5;0;0;0;0
1621;Lansingerland;62384;19-08-2020;01-09-2020;18;28,9;0;0;0;0
417;Laren;11280;19-08-2020;01-09-2020;9;79,8;0;0;0;0
80;Leeuwarden;124084;19-08-2020;01-09-2020;33;26,6;1;0,8;0;0
546;Leiden;125099;19-08-2020;01-09-2020;54;43,2;1;0,8;1;0,8
547;Leiderdorp;27056;19-08-2020;01-09-2020;6;22,2;0;0;0;0
1916;Leidschendam-Voorburg;76534;19-08-2020;01-09-2020;43;56,2;1;1,3;1;1,3
995;Lelystad;78598;19-08-2020;01-09-2020;26;33,1;1;1,3;1;1,3
1640;Leudal;35879;19-08-2020;01-09-2020;4;11,1;0;0;0;0
327;Leusden;30401;19-08-2020;01-09-2020;11;36,2;0;0;0;0
1705;Lingewaard;46601;19-08-2020;01-09-2020;4;8,6;0;0;0;0
553;Lisse;22955;19-08-2020;01-09-2020;7;30,5;0;0;0;0
262;Lochem;33729;19-08-2020;01-09-2020;0;0;0;0;0;0
809;Loon op Zand;23408;19-08-2020;01-09-2020;11;47;0;0;0;0
331;Lopik;14467;19-08-2020;01-09-2020;5;34,6;0;0;0;0
24;Loppersum;9537;19-08-2020;01-09-2020;0;0;0;0;0;0
168;Losser;22683;19-08-2020;01-09-2020;3;13,2;0;0;0;0
