Gemnr;Gemeente;Bev_2020;van_datum;tot_datum;Totaal_Absoluut;Totaal_inc100000;Zkh_Absoluut;Zkh_inc100000;Overleden_Absoluut;Overleden_inc100000
518;'s-Gravenhage;545838;10-03-2021;23-03-2021;2341;428,9;47;8,6;6;1,1
14;Groningen;232874;10-03-2021;23-03-2021;795;341,4;5;2,1;6;2,6
1729;Gulpen-Wittem;14171;10-03-2021;23-03-2021;27;190,5;0;0;0;0
158;Haaksbergen;24311;10-03-2021;23-03-2021;60;246,8;0;0;0;0
392;Haarlem;162902;10-03-2021;23-03-2021;792;486,2;9;5,5;2;1,2
394;Haarlemmermeer;156002;10-03-2021;23-03-2021;852;546,1;3;1,9;2;1,3
1655;Halderberge;30284;10-03-2021;23-03-2021;116;383;1;3,3;1;3,3
160;Hardenberg;60948;10-03-2021;23-03-2021;282;462,7;3;4,9;0;0
243;Harderwijk;48414;10-03-2021;23-03-2021;246;508,1;3;6,2;1;2,1
523;Hardinxveld-Giessendam;18295;10-03-2021;23-03-2021;129;705,1;0;0;0;0
72;Harlingen;15722;10-03-2021;23-03-2021;65;413,4;0;0;0;0
244;Hattem;12209;10-03-2021;23-03-2021;54;442,3;0;0;0;0
396;Heemskerk;39182;10-03-2021;23-03-2021;268;684;3;7,7;3;7,7
397;Heemstede;27234;10-03-2021;23-03-2021;114;418,6;0;0;0;0
246;Heerde;18589;10-03-2021;23-03-2021;85;457,3;0;0;1;5,4
74;Heerenveen;50493;10-03-2021;23-03-2021;121;239,6;2;4;0;0
398;Heerhugowaard;57587;10-03-2021;23-03-2021;386;670,3;0;0;0;0
917;Heerlen;87086;10-03-2021;23-03-2021;306;351,4;9;10,3;1;1,1
1658;Heeze-Leende;16152;10-03-2021;23-03-2021;103;637,7;0;0;0;0
399;Heiloo;23968;10-03-2021;23-03-2021;79;329,6;0;0;2;8,3
163;Hellendoorn;35916;10-03-2021;23-03-2021;180;501,2;0;0;0;0
530;Hellevoetsluis;40142;10-03-2021;23-03-2021;209;520,7;2;5;0;0
794;Helmond;92423;10-03-2021;23-03-2021;616;666,5;5;5,4;0;0
531;Hendrik-Ido-Ambacht;31202;10-03-2021;23-03-2021;259;830,1;2;6,4;0;0
164;Hengelo (O.);81140;10-03-2021;23-03-2021;197;242,8;0;0;0;0
796;'s-Hertogenbosch;155111;10-03-2021;23-03-2021;929;598,9;5;3,2;2;1,3
1966;Het Hogeland;47801;10-03-2021;23-03-2021;159;332,6;2;4,2;0;0
252;Heumen;16454;10-03-2021;23-03-2021;52;316;0;0;0;0
797;Heusden;44692;10-03-2021;23-03-2021;307;686,9;1;2,2;1;2,2
534;Hillegom;22209;10-03-2021;23-03-2021;94;423,3;0;0;0;0
798;Hilvarenbeek;15518;10-03-2021;23-03-2021;52;335,1;0;0;0;0
402;Hilversum;90831;10-03-2021;23-03-2021;266;292,9;4;4,4;1;1,1
1963;Hoeksche Waard;87401;10-03-2021;23-03-2021;683;781,5;4;4,6;4;4,6
1735;Hof van Twente;35017;10-03-2021;23-03-2021;152;434,1;2;5,7;1;2,9
1911;Hollands Kroon;48432;10-03-2021;23-03-2021;390;805,3;2;4,1;1;2,1
118;Hoogeveen;55699;10-03-2021;23-03-2021;202;362,7;2;3,6;0;0
405;Hoorn;73261;10-03-2021;23-03-2021;652;890;5;6,8;3;4,1
1507;Horst aan de Maas;42429;10-03-2021;23-03-2021;271;638,7;0;0;0;0
321;Houten;50146;10-03-2021;23-03-2021;174;347;1;2;0;0
406;Huizen;41273;10-03-2021;23-03-2021;147;356,2;1;2,4;0;0
677;Hulst;27556;10-03-2021;23-03-2021;87;315,7;6;21,8;0;0
353;IJsselstein;34109;10-03-2021;23-03-2021;188;551,2;5;14,7;1;2,9
1884;Kaag en Braassem;27297;10-03-2021;23-03-2021;199;729;0;0;0;0
166;Kampen;54319;10-03-2021;23-03-2021;201;370;0;0;0;0
678;Kapelle;12695;10-03-2021;23-03-2021;65;512;0;0;0;0
537;Katwijk;65753;10-03-2021;23-03-2021;499;758,9;2;3;0;0
928;Kerkrade;45749;10-03-2021;23-03-2021;232;507,1;1;2,2;0;0
