Gemnr;Gemeente;Bev_2020;van_datum;tot_datum;Totaal_Absoluut;Totaal_inc100000;Zkh_Absoluut;Zkh_inc100000;Overleden_Absoluut;Overleden_inc100000
518;'s-Gravenhage;545838;18-11-2020;01-12-2020;1726;316,2;36;6,6;6;1,1
14;Groningen;232874;18-11-2020;01-12-2020;404;173,5;3;1,3;2;0,9
1729;Gulpen-Wittem;14171;18-11-2020;01-12-2020;45;317,5;1;7,1;0;0
158;Haaksbergen;24311;18-11-2020;01-12-2020;141;580;1;4,1;5;20,6
392;Haarlem;162902;18-11-2020;01-12-2020;567;348,1;9;5,5;14;8,6
394;Haarlemmermeer;156002;18-11-2020;01-12-2020;630;403,8;3;1,9;2;1,3
1655;Halderberge;30284;18-11-2020;01-12-2020;126;416,1;0;0;0;0
160;Hardenberg;60948;18-11-2020;01-12-2020;171;280,6;4;6,6;2;3,3
243;Harderwijk;48414;18-11-2020;01-12-2020;173;357,3;1;2,1;0;0
523;Hardinxveld-Giessendam;18295;18-11-2020;01-12-2020;114;623,1;0;0;0;0
72;Harlingen;15722;18-11-2020;01-12-2020;29;184,5;0;0;0;0
244;Hattem;12209;18-11-2020;01-12-2020;37;303,1;0;0;0;0
396;Heemskerk;39182;18-11-2020;01-12-2020;194;495,1;2;5,1;1;2,6
397;Heemstede;27234;18-11-2020;01-12-2020;112;411,3;1;3,7;2;7,3
246;Heerde;18589;18-11-2020;01-12-2020;15;80,7;0;0;0;0
74;Heerenveen;50493;18-11-2020;01-12-2020;75;148,5;0;0;1;2
398;Heerhugowaard;57587;18-11-2020;01-12-2020;179;310,8;0;0;1;1,7
917;Heerlen;87086;18-11-2020;01-12-2020;263;302;0;0;3;3,4
1658;Heeze-Leende;16152;18-11-2020;01-12-2020;62;383,9;0;0;0;0
399;Heiloo;23968;18-11-2020;01-12-2020;91;379,7;2;8,3;0;0
163;Hellendoorn;35916;18-11-2020;01-12-2020;216;601,4;0;0;1;2,8
530;Hellevoetsluis;40142;18-11-2020;01-12-2020;132;328,8;2;5;2;5
794;Helmond;92423;18-11-2020;01-12-2020;364;393,8;3;3,2;0;0
531;Hendrik-Ido-Ambacht;31202;18-11-2020;01-12-2020;123;394,2;2;6,4;0;0
164;Hengelo (O.);81140;18-11-2020;01-12-2020;366;451,1;3;3,7;2;2,5
796;'s-Hertogenbosch;155111;18-11-2020;01-12-2020;728;469,3;7;4,5;7;4,5
1966;Het Hogeland;47801;18-11-2020;01-12-2020;170;355,6;0;0;0;0
252;Heumen;16454;18-11-2020;01-12-2020;50;303,9;0;0;0;0
797;Heusden;44692;18-11-2020;01-12-2020;264;590,7;4;9;5;11,2
