Gemnr;Gemeente;Bev_2020;van_datum;tot_datum;Totaal_Absoluut;Totaal_inc100000;Zkh_Absoluut;Zkh_inc100000;Overleden_Absoluut;Overleden_inc100000
518;'s-Gravenhage;545838;26-08-2020;08-09-2020;935;171,3;11;2;4;0,7
14;Groningen;232874;26-08-2020;08-09-2020;71;30,5;0;0;0;0
1729;Gulpen-Wittem;14171;26-08-2020;08-09-2020;0;0;0;0;0;0
158;Haaksbergen;24311;26-08-2020;08-09-2020;1;4,1;0;0;0;0
392;Haarlem;162902;26-08-2020;08-09-2020;93;57,1;3;1,8;1;0,6
394;Haarlemmermeer;156002;26-08-2020;08-09-2020;106;67,9;1;0,6;0;0
1655;Halderberge;30284;26-08-2020;08-09-2020;13;42,9;0;0;1;3,3
160;Hardenberg;60948;26-08-2020;08-09-2020;1;1,6;0;0;0;0
243;Harderwijk;48414;26-08-2020;08-09-2020;25;51,6;0;0;0;0
523;Hardinxveld-Giessendam;18295;26-08-2020;08-09-2020;7;38,3;0;0;0;0
72;Harlingen;15722;26-08-2020;08-09-2020;1;6,4;0;0;0;0
244;Hattem;12209;26-08-2020;08-09-2020;3;24,6;0;0;0;0
396;Heemskerk;39182;26-08-2020;08-09-2020;14;35,7;1;2,6;0;0
397;Heemstede;27234;26-08-2020;08-09-2020;11;40,4;0;0;0;0
246;Heerde;18589;26-08-2020;08-09-2020;8;43;0;0;0;0
74;Heerenveen;50493;26-08-2020;08-09-2020;11;21,8;0;0;0;0
398;Heerhugowaard;57587;26-08-2020;08-09-2020;32;55,6;0;0;0;0
917;Heerlen;87086;26-08-2020;08-09-2020;36;41,3;1;1,1;0;0
1658;Heeze-Leende;16152;26-08-2020;08-09-2020;1;6,2;0;0;0;0
399;Heiloo;23968;26-08-2020;08-09-2020;2;8,3;0;0;0;0
163;Hellendoorn;35916;26-08-2020;08-09-2020;0;0;0;0;0;0
530;Hellevoetsluis;40142;26-08-2020;08-09-2020;9;22,4;0;0;0;0
794;Helmond;92423;26-08-2020;08-09-2020;44;47,6;0;0;1;1,1
531;Hendrik-Ido-Ambacht;31202;26-08-2020;08-09-2020;18;57,7;1;3,2;0;0
164;Hengelo (O.);81140;26-08-2020;08-09-2020;18;22,2;0;0;0;0
796;'s-Hertogenbosch;155111;26-08-2020;08-09-2020;65;41,9;0;0;1;0,6
1966;Het Hogeland;47801;26-08-2020;08-09-2020;11;23;0;0;0;0
252;Heumen;16454;26-08-2020;08-09-2020;6;36,5;0;0;0;0
797;Heusden;44692;26-08-2020;08-09-2020;10;22,4;0;0;0;0
534;Hillegom;22209;26-08-2020;08-09-2020;12;54;0;0;0;0
798;Hilvarenbeek;15518;26-08-2020;08-09-2020;10;64,4;0;0;0;0
402;Hilversum;90831;26-08-2020;08-09-2020;61;67,2;0;0;0;0
1963;Hoeksche Waard;87401;26-08-2020;08-09-2020;71;81,2;0;0;0;0
1735;Hof van Twente;35017;26-08-2020;08-09-2020;2;5,7;0;0;0;0
1911;Hollands Kroon;48432;26-08-2020;08-09-2020;12;24,8;0;0;0;0
118;Hoogeveen;55699;26-08-2020;08-09-2020;0;0;0;0;0;0
405;Hoorn;73261;26-08-2020;08-09-2020;32;43,7;0;0;0;0
1507;Horst aan de Maas;42429;26-08-2020;08-09-2020;5;11,8;0;0;0;0
321;Houten;50146;26-08-2020;08-09-2020;20;39,9;0;0;0;0
406;Huizen;41273;26-08-2020;08-09-2020;35;84,8;0;0;0;0
677;Hulst;27556;26-08-2020;08-09-2020;7;25,4;0;0;0;0
353;IJsselstein;34109;26-08-2020;08-09-2020;10;29,3;0;0;0;0
1884;Kaag en Braassem;27297;26-08-2020;08-09-2020;6;22;0;0;0;0
166;Kampen;54319;26-08-2020;08-09-2020;15;27,6;0;0;0;0
678;Kapelle;12695;26-08-2020;08-09-2020;1;7,9;0;0;0;0
537;Katwijk;65753;26-08-2020;08-09-2020;8;12,2;1;1,5;0;0
928;Kerkrade;45749;26-08-2020;08-09-2020;8;17,5;0;0;0;0
1598;Koggenland;22749;26-08-2020;08-09-2020;18;79,1;0;0;0;0
542;Krimpen aan den IJssel;29526;26-08-2020;08-09-2020;14;47,4;0;0;0;0
1931;Krimpenerwaard;56319;26-08-2020;08-09-2020;29;51,5;0;0;0;0
1659;Laarbeek;22523;26-08-2020;08-09-2020;9;40;0;0;0;0
1685;Landerd;15730;26-08-2020;08-09-2020;3;19,1;0;0;0;0
882;Landgraaf;37445;26-08-2020;08-09-2020;6;16;0;0;0;0
415;Landsmeer;11491;26-08-2020;08-09-2020;9;78,3;0;0;0;0
416;Langedijk;28163;26-08-2020;08-09-2020;9;32;0;0;0;0
1621;Lansingerland;62384;26-08-2020;08-09-2020;19;30,5;0;0;0;0
417;Laren;11280;26-08-2020;08-09-2020;3;26,6;0;0;0;0
80;Leeuwarden;124084;26-08-2020;08-09-2020;19;15,3;1;0,8;0;0
546;Leiden;125099;26-08-2020;08-09-2020;96;76,7;1;0,8;0;0
547;Leiderdorp;27056;26-08-2020;08-09-2020;6;22,2;0;0;0;0
1916;Leidschendam-Voorburg;76534;26-08-2020;08-09-2020;85;111,1;0;0;1;1,3
995;Lelystad;78598;26-08-2020;08-09-2020;24;30,5;0;0;2;2,5
1640;Leudal;35879;26-08-2020;08-09-2020;4;11,1;0;0;0;0
327;Leusden;30401;26-08-2020;08-09-2020;13;42,8;0;0;0;0
1705;Lingewaard;46601;26-08-2020;08-09-2020;11;23,6;0;0;0;0
553;Lisse;22955;26-08-2020;08-09-2020;9;39,2;0;0;0;0
262;Lochem;33729;26-08-2020;08-09-2020;0;0;0;0;0;0
809;Loon op Zand;23408;26-08-2020;08-09-2020;7;29,9;0;0;0;0
331;Lopik;14467;26-08-2020;08-09-2020;2;13,8;1;6,9;0;0
168;Losser;22683;26-08-2020;08-09-2020;4;17,6;0;0;0;0
263;Maasdriel;25030;26-08-2020;08-09-2020;3;12;0;0;0;0
1641;Maasgouw;23965;26-08-2020;08-09-2020;7;29,2;1;4,2;0;0
556;Maassluis;33213;26-08-2020;08-09-2020;29;87,3;0;0;0;0
935;Maastricht;121575;26-08-2020;08-09-2020;68;55,9;0;0;0;0
420;Medemblik;45101;26-08-2020;08-09-2020;4;8,9;0;0;0;0
938;Meerssen;18828;26-08-2020;08-09-2020;4;21,2;0;0;0;0
1948;Meierijstad;81194;26-08-2020;08-09-2020;25;30,8;0;0;0;0
119;Meppel;33920;26-08-2020;08-09-2020;0;0;0;0;0;0
687;Middelburg;48822;26-08-2020;08-09-2020;14;28,7;0;0;0;0
1842;Midden-Delfland;19341;26-08-2020;08-09-2020;13;67,2;0;0;0;0
1731;Midden-Drenthe;33185;26-08-2020;08-09-2020;0;0;0;0;0;0
1952;Midden-Groningen;60797;26-08-2020;08-09-2020;10;16,4;1;1,6;0;0
815;Mill en Sint Hubert;10939;26-08-2020;08-09-2020;5;45,7;0;0;0;0
1709;Moerdijk;37129;26-08-2020;08-09-2020;9;24,2;0;0;0;0
1978;Molenlanden;43909;26-08-2020;08-09-2020;7;15,9;1;2,3;0;0
1955;Montferland;36011;26-08-2020;08-09-2020;5;13,9;1;2,8;0;0
335;Montfoort;13917;26-08-2020;08-09-2020;27;194;0;0;0;0
944;Mook en Middelaar;7847;26-08-2020;08-09-2020;4;51;0;0;0;0
1740;Neder-Betuwe;24339;26-08-2020;08-09-2020;2;8,2;0;0;0;0
946;Nederweert;17019;26-08-2020;08-09-2020;2;11,8;0;0;0;0
356;Nieuwegein;63462;26-08-2020;08-09-2020;28;44,1;0;0;0;0
569;Nieuwkoop;28811;26-08-2020;08-09-2020;4;13,9;0;0;0;0
267;Nijkerk;43171;26-08-2020;08-09-2020;21;48,6;0;0;0;0
268;Nijmegen;177659;26-08-2020;08-09-2020;156;87,8;1;0,6;1;0,6
1930;Nissewaard;85219;26-08-2020;08-09-2020;30;35,2;1;1,2;1;1,2
1970;Noardeast-Fryslân;45228;26-08-2020;08-09-2020;2;4,4;0;0;0;0
1695;Noord-Beveland;7392;26-08-2020;08-09-2020;2;27,1;0;0;0;0
1699;Noordenveld;31253;26-08-2020;08-09-2020;5;16;0;0;0;0
171;Noordoostpolder;47291;26-08-2020;08-09-2020;6;12,7;0;0;0;0
575;Noordwijk;43508;26-08-2020;08-09-2020;15;34,5;0;0;0;0
820;Nuenen, Gerwen en Nederwetten;23383;26-08-2020;08-09-2020;5;21,4;0;0;0;0
302;Nunspeet;27851;26-08-2020;08-09-2020;5;18;0;0;0;0
579;Oegstgeest;24840;26-08-2020;08-09-2020;13;52,3;0;0;0;0
823;Oirschot;18714;26-08-2020;08-09-2020;2;10,7;0;0;0;0
824;Oisterwijk;32130;26-08-2020;08-09-2020;6;18,7;0;0;0;0
