Gemnr;Gemeente;Bev_2020;van_datum;tot_datum;Totaal_Absoluut;Totaal_inc100000;Zkh_Absoluut;Zkh_inc100000;Overleden_Absoluut;Overleden_inc100000
518;'s-Gravenhage;545838;17-06-2020;30-06-2020;94;17,2;2;0,4;5;0,9
14;Groningen;232874;17-06-2020;30-06-2020;0;0;0;0;0;0
1729;Gulpen-Wittem;14171;17-06-2020;30-06-2020;0;0;0;0;0;0
158;Haaksbergen;24311;17-06-2020;30-06-2020;1;4,1;0;0;0;0
392;Haarlem;162902;17-06-2020;30-06-2020;8;4,9;0;0;0;0
394;Haarlemmermeer;156002;17-06-2020;30-06-2020;4;2,6;0;0;0;0
1655;Halderberge;30284;17-06-2020;30-06-2020;0;0;0;0;0;0
160;Hardenberg;60948;17-06-2020;30-06-2020;0;0;0;0;0;0
243;Harderwijk;48414;17-06-2020;30-06-2020;3;6,2;0;0;0;0
523;Hardinxveld-Giessendam;18295;17-06-2020;30-06-2020;0;0;0;0;0;0
72;Harlingen;15722;17-06-2020;30-06-2020;0;0;0;0;0;0
244;Hattem;12209;17-06-2020;30-06-2020;1;8,2;0;0;0;0
396;Heemskerk;39182;17-06-2020;30-06-2020;2;5,1;0;0;0;0
397;Heemstede;27234;17-06-2020;30-06-2020;2;7,3;0;0;0;0
246;Heerde;18589;17-06-2020;30-06-2020;1;5,4;0;0;0;0
74;Heerenveen;50493;17-06-2020;30-06-2020;0;0;0;0;0;0
398;Heerhugowaard;57587;17-06-2020;30-06-2020;0;0;0;0;0;0
917;Heerlen;87086;17-06-2020;30-06-2020;2;2,3;0;0;0;0
1658;Heeze-Leende;16152;17-06-2020;30-06-2020;1;6,2;0;0;0;0
399;Heiloo;23968;17-06-2020;30-06-2020;1;4,2;0;0;0;0
163;Hellendoorn;35916;17-06-2020;30-06-2020;1;2,8;0;0;0;0
530;Hellevoetsluis;40142;17-06-2020;30-06-2020;0;0;0;0;0;0
794;Helmond;92423;17-06-2020;30-06-2020;9;9,7;0;0;0;0
531;Hendrik-Ido-Ambacht;31202;17-06-2020;30-06-2020;1;3,2;0;0;0;0
164;Hengelo (O.);81140;17-06-2020;30-06-2020;2;2,5;0;0;0;0
796;'s-Hertogenbosch;155111;17-06-2020;30-06-2020;10;6,4;0;0;1;0,6
1966;Het Hogeland;47801;17-06-2020;30-06-2020;3;6,3;0;0;0;0
252;Heumen;16454;17-06-2020;30-06-2020;0;0;0;0;0;0
797;Heusden;44692;17-06-2020;30-06-2020;0;0;0;0;0;0
534;Hillegom;22209;17-06-2020;30-06-2020;1;4,5;0;0;0;0
798;Hilvarenbeek;15518;17-06-2020;30-06-2020;1;6,4;0;0;0;0
402;Hilversum;90831;17-06-2020;30-06-2020;17;18,7;1;1,1;0;0
1963;Hoeksche Waard;87401;17-06-2020;30-06-2020;2;2,3;0;0;0;0
1735;Hof van Twente;35017;17-06-2020;30-06-2020;0;0;0;0;0;0
1911;Hollands Kroon;48432;17-06-2020;30-06-2020;0;0;0;0;0;0
118;Hoogeveen;55699;17-06-2020;30-06-2020;0;0;0;0;0;0
405;Hoorn;73261;17-06-2020;30-06-2020;2;2,7;0;0;0;0
1507;Horst aan de Maas;42429;17-06-2020;30-06-2020;9;21,2;0;0;0;0
321;Houten;50146;17-06-2020;30-06-2020;0;0;0;0;0;0
406;Huizen;41273;17-06-2020;30-06-2020;14;33,9;1;2,4;0;0
677;Hulst;27556;17-06-2020;30-06-2020;0;0;0;0;0;0
353;IJsselstein;34109;17-06-2020;30-06-2020;1;2,9;0;0;0;0
1884;Kaag en Braassem;27297;17-06-2020;30-06-2020;1;3,7;0;0;0;0
166;Kampen;54319;17-06-2020;30-06-2020;1;1,8;0;0;1;1,8
678;Kapelle;12695;17-06-2020;30-06-2020;0;0;0;0;0;0
537;Katwijk;65753;17-06-2020;30-06-2020;13;19,8;0;0;0;0
928;Kerkrade;45749;17-06-2020;30-06-2020;0;0;0;0;0;0
1598;Koggenland;22749;17-06-2020;30-06-2020;0;0;0;0;0;0
542;Krimpen aan den IJssel;29526;17-06-2020;30-06-2020;0;0;0;0;0;0
1931;Krimpenerwaard;56319;17-06-2020;30-06-2020;6;10,7;0;0;1;1,8
1659;Laarbeek;22523;17-06-2020;30-06-2020;1;4,4;0;0;0;0
1685;Landerd;15730;17-06-2020;30-06-2020;1;6,4;0;0;0;0
882;Landgraaf;37445;17-06-2020;30-06-2020;1;2,7;0;0;0;0
415;Landsmeer;11491;17-06-2020;30-06-2020;0;0;0;0;0;0
416;Langedijk;28163;17-06-2020;30-06-2020;0;0;0;0;0;0
1621;Lansingerland;62384;17-06-2020;30-06-2020;2;3,2;0;0;0;0
417;Laren;11280;17-06-2020;30-06-2020;0;0;0;0;0;0
80;Leeuwarden;124084;17-06-2020;30-06-2020;1;0,8;0;0;0;0
546;Leiden;125099;17-06-2020;30-06-2020;8;6,4;1;0,8;0;0
547;Leiderdorp;27056;17-06-2020;30-06-2020;3;11,1;0;0;0;0
1916;Leidschendam-Voorburg;76534;17-06-2020;30-06-2020;19;24,8;0;0;0;0
995;Lelystad;78598;17-06-2020;30-06-2020;4;5,1;0;0;0;0
1640;Leudal;35879;17-06-2020;30-06-2020;0;0;0;0;0;0
327;Leusden;30401;17-06-2020;30-06-2020;0;0;0;0;0;0
1705;Lingewaard;46601;17-06-2020;30-06-2020;0;0;0;0;0;0
553;Lisse;22955;17-06-2020;30-06-2020;1;4,4;0;0;0;0
262;Lochem;33729;17-06-2020;30-06-2020;2;5,9;0;0;0;0
809;Loon op Zand;23408;17-06-2020;30-06-2020;2;8,5;0;0;0;0
331;Lopik;14467;17-06-2020;30-06-2020;1;6,9;0;0;0;0
168;Losser;22683;17-06-2020;30-06-2020;0;0;0;0;0;0
263;Maasdriel;25030;17-06-2020;30-06-2020;7;28;0;0;0;0
1641;Maasgouw;23965;17-06-2020;30-06-2020;2;8,3;0;0;0;0
556;Maassluis;33213;17-06-2020;30-06-2020;21;63,2;0;0;2;6
935;Maastricht;121575;17-06-2020;30-06-2020;3;2,5;0;0;0;0
420;Medemblik;45101;17-06-2020;30-06-2020;2;4,4;1;2,2;0;0
938;Meerssen;18828;17-06-2020;30-06-2020;2;10,6;0;0;0;0
1948;Meierijstad;81194;17-06-2020;30-06-2020;4;4,9;0;0;0;0
119;Meppel;33920;17-06-2020;30-06-2020;0;0;0;0;1;2,9
