Gemnr;Gemeente;Bev_2020;van_datum;tot_datum;Totaal_Absoluut;Totaal_inc100000;Zkh_Absoluut;Zkh_inc100000;Overleden_Absoluut;Overleden_inc100000
518;'s-Gravenhage;545838;18-03-2020;31-03-2020;201;36,8;110;20,2;15;2,7
14;Groningen;232874;18-03-2020;31-03-2020;86;36,9;11;4,7;1;0,4
1729;Gulpen-Wittem;14171;18-03-2020;31-03-2020;14;98,8;8;56,5;0;0
158;Haaksbergen;24311;18-03-2020;31-03-2020;11;45,2;6;24,7;0;0
788;Haaren;14370;18-03-2020;31-03-2020;14;97,4;6;41,8;4;27,8
392;Haarlem;162902;18-03-2020;31-03-2020;100;61,4;27;16,6;14;8,6
394;Haarlemmermeer;156002;18-03-2020;31-03-2020;68;43,6;34;21,8;5;3,2
1655;Halderberge;30284;18-03-2020;31-03-2020;14;46,2;8;26,4;3;9,9
160;Hardenberg;60948;18-03-2020;31-03-2020;26;42,7;9;14,8;0;0
243;Harderwijk;48414;18-03-2020;31-03-2020;25;51,6;13;26,9;1;2,1
523;Hardinxveld-Giessendam;18295;18-03-2020;31-03-2020;4;21,9;1;5,5;1;5,5
72;Harlingen;15722;18-03-2020;31-03-2020;3;19,1;2;12,7;0;0
244;Hattem;12209;18-03-2020;31-03-2020;17;139,2;10;81,9;1;8,2
396;Heemskerk;39182;18-03-2020;31-03-2020;34;86,8;19;48,5;3;7,7
397;Heemstede;27234;18-03-2020;31-03-2020;41;150,5;9;33;10;36,7
246;Heerde;18589;18-03-2020;31-03-2020;47;252,8;31;166,8;8;43
74;Heerenveen;50493;18-03-2020;31-03-2020;12;23,8;8;15,8;1;2
398;Heerhugowaard;57587;18-03-2020;31-03-2020;33;57,3;21;36,5;4;6,9
917;Heerlen;87086;18-03-2020;31-03-2020;89;102,2;57;65,5;17;19,5
1658;Heeze-Leende;16152;18-03-2020;31-03-2020;15;92,9;4;24,8;0;0
399;Heiloo;23968;18-03-2020;31-03-2020;14;58,4;7;29,2;4;16,7
163;Hellendoorn;35916;18-03-2020;31-03-2020;19;52,9;3;8,4;0;0
530;Hellevoetsluis;40142;18-03-2020;31-03-2020;19;47,3;6;14,9;0;0
794;Helmond;92423;18-03-2020;31-03-2020;102;110,4;40;43,3;14;15,1
531;Hendrik-Ido-Ambacht;31202;18-03-2020;31-03-2020;6;19,2;3;9,6;0;0
164;Hengelo;81140;18-03-2020;31-03-2020;41;50,5;8;9,9;3;3,7
796;'s-Hertogenbosch;155111;18-03-2020;31-03-2020;150;96,7;61;39,3;25;16,1
1966;Het Hogeland;47801;18-03-2020;31-03-2020;10;20,9;4;8,4;0;0
252;Heumen;16454;18-03-2020;31-03-2020;18;109,4;10;60,8;2;12,2
797;Heusden;44692;18-03-2020;31-03-2020;50;111,9;29;64,9;5;11,2
534;Hillegom;22209;18-03-2020;31-03-2020;8;36;4;18;0;0
798;Hilvarenbeek;15518;18-03-2020;31-03-2020;13;83,8;6;38,7;2;12,9
402;Hilversum;90831;18-03-2020;31-03-2020;34;37,4;15;16,5;3;3,3
1963;Hoeksche Waard;87401;18-03-2020;31-03-2020;70;80,1;40;45,8;3;3,4
1735;Hof van Twente;35017;18-03-2020;31-03-2020;16;45,7;8;22,8;0;0
1911;Hollands Kroon;48432;18-03-2020;31-03-2020;29;59,9;19;39,2;3;6,2
118;Hoogeveen;55699;18-03-2020;31-03-2020;11;19,7;7;12,6;0;0
405;Hoorn;73261;18-03-2020;31-03-2020;28;38,2;17;23,2;6;8,2
1507;Horst aan de Maas;42429;18-03-2020;31-03-2020;37;87,2;28;66;11;25,9
321;Houten;50146;18-03-2020;31-03-2020;43;85,7;15;29,9;1;2
406;Huizen;41273;18-03-2020;31-03-2020;23;55,7;13;31,5;2;4,8
677;Hulst;27556;18-03-2020;31-03-2020;6;21,8;4;14,5;1;3,6
353;IJsselstein;34109;18-03-2020;31-03-2020;33;96,7;21;61,6;9;26,4
1884;Kaag en Braassem;27297;18-03-2020;31-03-2020;8;29,3;5;18,3;0;0
166;Kampen;54319;18-03-2020;31-03-2020;77;141,8;36;66,3;7;12,9
678;Kapelle;12695;18-03-2020;31-03-2020;1;7,9;0;0;0;0
537;Katwijk;65753;18-03-2020;31-03-2020;28;42,6;12;18,3;2;3
928;Kerkrade;45749;18-03-2020;31-03-2020;40;87,4;28;61,2;10;21,9
1598;Koggenland;22749;18-03-2020;31-03-2020;10;44;5;22;1;4,4
542;Krimpen aan den IJssel;29526;18-03-2020;31-03-2020;18;61;4;13,5;3;10,2
1931;Krimpenerwaard;56319;18-03-2020;31-03-2020;49;87;28;49,7;8;14,2
1659;Laarbeek;22523;18-03-2020;31-03-2020;48;213,1;21;93,2;12;53,3
1685;Landerd;15730;18-03-2020;31-03-2020;40;254,3;17;108,1;7;44,5
882;Landgraaf;37445;18-03-2020;31-03-2020;34;90,8;23;61,4;3;8
415;Landsmeer;11491;18-03-2020;31-03-2020;6;52,2;3;26,1;2;17,4
416;Langedijk;28163;18-03-2020;31-03-2020;14;49,7;10;35,5;1;3,6
1621;Lansingerland;62384;18-03-2020;31-03-2020;49;78,5;18;28,9;2;3,2
417;Laren;11280;18-03-2020;31-03-2020;12;106,4;5;44,3;1;8,9
80;Leeuwarden;124084;18-03-2020;31-03-2020;22;17,7;22;17,7;1;0,8
546;Leiden;125099;18-03-2020;31-03-2020;35;28;15;12;6;4,8
547;Leiderdorp;27056;18-03-2020;31-03-2020;5;18,5;4;14,8;0;0
1916;Leidschendam-Voorburg;76534;18-03-2020;31-03-2020;19;24,8;9;11,8;3;3,9
995;Lelystad;78598;18-03-2020;31-03-2020;28;35,6;19;24,2;3;3,8
1640;Leudal;35879;18-03-2020;31-03-2020;48;133,8;29;80,8;11;30,7
327;Leusden;30401;18-03-2020;31-03-2020;15;49,3;6;19,7;3;9,9
1705;Lingewaard;46601;18-03-2020;31-03-2020;27;57,9;17;36,5;2;4,3
553;Lisse;22955;18-03-2020;31-03-2020;7;30,5;3;13,1;1;4,4
