Gemnr;Gemeente;Bev_2020;van_datum;tot_datum;Totaal_Absoluut;Totaal_inc100000;Zkh_Absoluut;Zkh_inc100000;Overleden_Absoluut;Overleden_inc100000
518;'s-Gravenhage;545838;21-04-2021;04-05-2021;3594;658,4;56;10,3;4;0,7
14;Groningen;232874;21-04-2021;04-05-2021;873;374,9;4;1,7;1;0,4
1729;Gulpen-Wittem;14171;21-04-2021;04-05-2021;58;409,3;0;0;0;0
158;Haaksbergen;24311;21-04-2021;04-05-2021;114;468,9;0;0;0;0
392;Haarlem;162902;21-04-2021;04-05-2021;752;461,6;10;6,1;1;0,6
394;Haarlemmermeer;156002;21-04-2021;04-05-2021;805;516;4;2,6;1;0,6
1655;Halderberge;30284;21-04-2021;04-05-2021;236;779,3;0;0;0;0
160;Hardenberg;60948;21-04-2021;04-05-2021;324;531,6;0;0;0;0
243;Harderwijk;48414;21-04-2021;04-05-2021;293;605,2;1;2,1;2;4,1
523;Hardinxveld-Giessendam;18295;21-04-2021;04-05-2021;169;923,7;0;0;2;10,9
72;Harlingen;15722;21-04-2021;04-05-2021;78;496,1;1;6,4;0;0
244;Hattem;12209;21-04-2021;04-05-2021;65;532,4;0;0;0;0
396;Heemskerk;39182;21-04-2021;04-05-2021;182;464,5;1;2,6;0;0
397;Heemstede;27234;21-04-2021;04-05-2021;102;374,5;1;3,7;1;3,7
246;Heerde;18589;21-04-2021;04-05-2021;64;344,3;0;0;0;0
74;Heerenveen;50493;21-04-2021;04-05-2021;219;433,7;2;4;2;4
398;Heerhugowaard;57587;21-04-2021;04-05-2021;340;590,4;1;1,7;1;1,7
917;Heerlen;87086;21-04-2021;04-05-2021;660;757,9;8;9,2;2;2,3
1658;Heeze-Leende;16152;21-04-2021;04-05-2021;72;445,8;0;0;0;0
399;Heiloo;23968;21-04-2021;04-05-2021;142;592,5;1;4,2;0;0
163;Hellendoorn;35916;21-04-2021;04-05-2021;177;492,8;1;2,8;1;2,8
530;Hellevoetsluis;40142;21-04-2021;04-05-2021;294;732,4;3;7,5;0;0
