Gemnr;Gemeente;Bev_2020;van_datum;tot_datum;Totaal_Absoluut;Totaal_inc100000;Zkh_Absoluut;Zkh_inc100000;Overleden_Absoluut;Overleden_inc100000
518;'s-Gravenhage;545838;11-11-2020;24-11-2020;2000;366,4;45;8,2;13;2,4
14;Groningen;232874;11-11-2020;24-11-2020;400;171,8;3;1,3;0;0
1729;Gulpen-Wittem;14171;11-11-2020;24-11-2020;39;275,2;0;0;0;0
158;Haaksbergen;24311;11-11-2020;24-11-2020;153;629,3;1;4,1;4;16,5
392;Haarlem;162902;11-11-2020;24-11-2020;533;327,2;9;5,5;6;3,7
394;Haarlemmermeer;156002;11-11-2020;24-11-2020;654;419,2;4;2,6;2;1,3
1655;Halderberge;30284;11-11-2020;24-11-2020;170;561,4;2;6,6;0;0
160;Hardenberg;60948;11-11-2020;24-11-2020;213;349,5;4;6,6;3;4,9
243;Harderwijk;48414;11-11-2020;24-11-2020;170;351,1;4;8,3;0;0
523;Hardinxveld-Giessendam;18295;11-11-2020;24-11-2020;112;612,2;1;5,5;0;0
72;Harlingen;15722;11-11-2020;24-11-2020;16;101,8;0;0;0;0
244;Hattem;12209;11-11-2020;24-11-2020;43;352,2;0;0;0;0
396;Heemskerk;39182;11-11-2020;24-11-2020;186;474,7;3;7,7;1;2,6
397;Heemstede;27234;11-11-2020;24-11-2020;99;363,5;1;3,7;0;0
246;Heerde;18589;11-11-2020;24-11-2020;24;129,1;0;0;0;0
74;Heerenveen;50493;11-11-2020;24-11-2020;73;144,6;0;0;1;2
398;Heerhugowaard;57587;11-11-2020;24-11-2020;198;343,8;0;0;0;0
917;Heerlen;87086;11-11-2020;24-11-2020;280;321,5;2;2,3;2;2,3
1658;Heeze-Leende;16152;11-11-2020;24-11-2020;75;464,3;0;0;0;0
399;Heiloo;23968;11-11-2020;24-11-2020;102;425,6;1;4,2;0;0
163;Hellendoorn;35916;11-11-2020;24-11-2020;199;554,1;1;2,8;1;2,8
530;Hellevoetsluis;40142;11-11-2020;24-11-2020;181;450,9;3;7,5;2;5
794;Helmond;92423;11-11-2020;24-11-2020;396;428,5;6;6,5;0;0
531;Hendrik-Ido-Ambacht;31202;11-11-2020;24-11-2020;140;448,7;1;3,2;2;6,4
164;Hengelo (O.);81140;11-11-2020;24-11-2020;390;480,7;2;2,5;4;4,9
796;'s-Hertogenbosch;155111;11-11-2020;24-11-2020;799;515,1;3;1,9;5;3,2
1966;Het Hogeland;47801;11-11-2020;24-11-2020;138;288,7;1;2,1;0;0
252;Heumen;16454;11-11-2020;24-11-2020;61;370,7;0;0;0;0
797;Heusden;44692;11-11-2020;24-11-2020;288;644,4;4;9;3;6,7
534;Hillegom;22209;11-11-2020;24-11-2020;67;301,7;0;0;0;0
798;Hilvarenbeek;15518;11-11-2020;24-11-2020;48;309,3;0;0;1;6,4
402;Hilversum;90831;11-11-2020;24-11-2020;281;309,4;0;0;5;5,5
1963;Hoeksche Waard;87401;11-11-2020;24-11-2020;278;318,1;1;1,1;2;2,3
1735;Hof van Twente;35017;11-11-2020;24-11-2020;232;662,5;2;5,7;3;8,6
1911;Hollands Kroon;48432;11-11-2020;24-11-2020;130;268,4;2;4,1;0;0
118;Hoogeveen;55699;11-11-2020;24-11-2020;147;263,9;0;0;0;0
405;Hoorn;73261;11-11-2020;24-11-2020;326;445;4;5,5;1;1,4
1507;Horst aan de Maas;42429;11-11-2020;24-11-2020;268;631,6;0;0;4;9,4
321;Houten;50146;11-11-2020;24-11-2020;144;287,2;2;4;3;6
406;Huizen;41273;11-11-2020;24-11-2020;204;494,3;1;2,4;2;4,8
677;Hulst;27556;11-11-2020;24-11-2020;130;471,8;1;3,6;3;10,9
353;IJsselstein;34109;11-11-2020;24-11-2020;139;407,5;2;5,9;2;5,9
