Gemnr;Gemeente;Bev_2020;van_datum;tot_datum;Totaal_Absoluut;Totaal_inc100000;Zkh_Absoluut;Zkh_inc100000;Overleden_Absoluut;Overleden_inc100000
518;'s-Gravenhage;545838;26-02-2020;10-03-2020;8;1,5;3;0,5;0;0
14;Groningen;232874;26-02-2020;10-03-2020;0;0;0;0;0;0
1729;Gulpen-Wittem;14171;26-02-2020;10-03-2020;0;0;0;0;0;0
158;Haaksbergen;24311;26-02-2020;10-03-2020;0;0;0;0;0;0
392;Haarlem;162902;26-02-2020;10-03-2020;3;1,8;1;0,6;0;0
394;Haarlemmermeer;156002;26-02-2020;10-03-2020;0;0;1;0,6;0;0
1655;Halderberge;30284;26-02-2020;10-03-2020;0;0;0;0;0;0
160;Hardenberg;60948;26-02-2020;10-03-2020;0;0;0;0;0;0
243;Harderwijk;48414;26-02-2020;10-03-2020;1;2,1;4;8,3;0;0
523;Hardinxveld-Giessendam;18295;26-02-2020;10-03-2020;5;27,3;0;0;0;0
72;Harlingen;15722;26-02-2020;10-03-2020;0;0;0;0;0;0
244;Hattem;12209;26-02-2020;10-03-2020;0;0;0;0;0;0
396;Heemskerk;39182;26-02-2020;10-03-2020;0;0;0;0;0;0
397;Heemstede;27234;26-02-2020;10-03-2020;1;3,7;0;0;0;0
246;Heerde;18589;26-02-2020;10-03-2020;0;0;0;0;0;0
74;Heerenveen;50493;26-02-2020;10-03-2020;1;2;0;0;0;0
398;Heerhugowaard;57587;26-02-2020;10-03-2020;0;0;0;0;0;0
917;Heerlen;87086;26-02-2020;10-03-2020;3;3,4;5;5,7;0;0
1658;Heeze-Leende;16152;26-02-2020;10-03-2020;1;6,2;0;0;0;0
399;Heiloo;23968;26-02-2020;10-03-2020;0;0;0;0;0;0
163;Hellendoorn;35916;26-02-2020;10-03-2020;2;5,6;0;0;0;0
530;Hellevoetsluis;40142;26-02-2020;10-03-2020;1;2,5;0;0;0;0
794;Helmond;92423;26-02-2020;10-03-2020;13;14,1;1;1,1;0;0
531;Hendrik-Ido-Ambacht;31202;26-02-2020;10-03-2020;0;0;0;0;0;0
164;Hengelo (O.);81140;26-02-2020;10-03-2020;0;0;0;0;0;0
796;'s-Hertogenbosch;155111;26-02-2020;10-03-2020;6;3,9;3;1,9;0;0
1966;Het Hogeland;47801;26-02-2020;10-03-2020;0;0;0;0;0;0
252;Heumen;16454;26-02-2020;10-03-2020;0;0;0;0;0;0
797;Heusden;44692;26-02-2020;10-03-2020;2;4,5;0;0;0;0
534;Hillegom;22209;26-02-2020;10-03-2020;0;0;0;0;0;0
798;Hilvarenbeek;15518;26-02-2020;10-03-2020;2;12,9;0;0;0;0
402;Hilversum;90831;26-02-2020;10-03-2020;0;0;1;1,1;0;0
1963;Hoeksche Waard;87401;26-02-2020;10-03-2020;3;3,4;1;1,1;1;1,1
1735;Hof van Twente;35017;26-02-2020;10-03-2020;0;0;0;0;0;0
1911;Hollands Kroon;48432;26-02-2020;10-03-2020;0;0;0;0;0;0
118;Hoogeveen;55699;26-02-2020;10-03-2020;0;0;0;0;0;0
405;Hoorn;73261;26-02-2020;10-03-2020;0;0;1;1,4;0;0
1507;Horst aan de Maas;42429;26-02-2020;10-03-2020;0;0;3;7,1;0;0
321;Houten;50146;26-02-2020;10-03-2020;14;27,9;0;0;0;0
406;Huizen;41273;26-02-2020;10-03-2020;1;2,4;0;0;0;0
677;Hulst;27556;26-02-2020;10-03-2020;0;0;0;0;0;0
353;IJsselstein;34109;26-02-2020;10-03-2020;2;5,9;0;0;0;0
1884;Kaag en Braassem;27297;26-02-2020;10-03-2020;0;0;0;0;0;0
166;Kampen;54319;26-02-2020;10-03-2020;0;0;1;1,8;0;0
678;Kapelle;12695;26-02-2020;10-03-2020;0;0;0;0;0;0
537;Katwijk;65753;26-02-2020;10-03-2020;1;1,5;0;0;0;0
928;Kerkrade;45749;26-02-2020;10-03-2020;0;0;2;4,4;0;0
1598;Koggenland;22749;26-02-2020;10-03-2020;0;0;0;0;0;0
542;Krimpen aan den IJssel;29526;26-02-2020;10-03-2020;1;3,4;0;0;0;0
1931;Krimpenerwaard;56319;26-02-2020;10-03-2020;3;5,3;1;1,8;0;0
1659;Laarbeek;22523;26-02-2020;10-03-2020;0;0;1;4,4;0;0
1685;Landerd;15730;26-02-2020;10-03-2020;1;6,4;2;12,7;0;0
882;Landgraaf;37445;26-02-2020;10-03-2020;0;0;2;5,3;0;0
415;Landsmeer;11491;26-02-2020;10-03-2020;0;0;0;0;0;0
416;Langedijk;28163;26-02-2020;10-03-2020;1;3,6;0;0;0;0
1621;Lansingerland;62384;26-02-2020;10-03-2020;4;6,4;1;1,6;0;0
417;Laren;11280;26-02-2020;10-03-2020;0;0;0;0;0;0
80;Leeuwarden;124084;26-02-2020;10-03-2020;0;0;0;0;0;0
546;Leiden;125099;26-02-2020;10-03-2020;2;1,6;0;0;0;0
547;Leiderdorp;27056;26-02-2020;10-03-2020;0;0;0;0;0;0
1916;Leidschendam-Voorburg;76534;26-02-2020;10-03-2020;2;2,6;0;0;0;0
995;Lelystad;78598;26-02-2020;10-03-2020;1;1,3;1;1,3;0;0
1640;Leudal;35879;26-02-2020;10-03-2020;3;8,4;3;8,4;0;0
327;Leusden;30401;26-02-2020;10-03-2020;0;0;0;0;0;0
1705;Lingewaard;46601;26-02-2020;10-03-2020;2;4,3;1;2,1;0;0
553;Lisse;22955;26-02-2020;10-03-2020;0;0;0;0;0;0
262;Lochem;33729;26-02-2020;10-03-2020;0;0;0;0;0;0
809;Loon op Zand;23408;26-02-2020;10-03-2020;7;29,9;0;0;0;0
331;Lopik;14467;26-02-2020;10-03-2020;0;0;0;0;0;0
168;Losser;22683;26-02-2020;10-03-2020;0;0;0;0;0;0
263;Maasdriel;25030;26-02-2020;10-03-2020;0;0;0;0;0;0
1641;Maasgouw;23965;26-02-2020;10-03-2020;0;0;0;0;0;0
556;Maassluis;33213;26-02-2020;10-03-2020;0;0;1;3;0;0
935;Maastricht;121575;26-02-2020;10-03-2020;8;6,6;2;1,6;0;0
420;Medemblik;45101;26-02-2020;10-03-2020;0;0;0;0;0;0
938;Meerssen;18828;26-02-2020;10-03-2020;0;0;0;0;0;0
1948;Meierijstad;81194;26-02-2020;10-03-2020;14;17,2;11;13,5;1;1,2
119;Meppel;33920;26-02-2020;10-03-2020;0;0;0;0;0;0
687;Middelburg;48822;26-02-2020;10-03-2020;0;0;2;4,1;0;0
1842;Midden-Delfland;19341;26-02-2020;10-03-2020;0;0;0;0;0;0
1731;Midden-Drenthe;33185;26-02-2020;10-03-2020;0;0;0;0;0;0
1952;Midden-Groningen;60797;26-02-2020;10-03-2020;0;0;0;0;0;0
815;Mill en Sint Hubert;10939;26-02-2020;10-03-2020;0;0;0;0;0;0
1709;Moerdijk;37129;26-02-2020;10-03-2020;0;0;0;0;0;0
1978;Molenlanden;43909;26-02-2020;10-03-2020;0;0;1;2,3;0;0
1955;Montferland;36011;26-02-2020;10-03-2020;0;0;0;0;0;0
335;Montfoort;13917;26-02-2020;10-03-2020;0;0;0;0;0;0
944;Mook en Middelaar;7847;26-02-2020;10-03-2020;0;0;0;0;0;0
1740;Neder-Betuwe;24339;26-02-2020;10-03-2020;1;4,1;2;8,2;0;0
946;Nederweert;17019;26-02-2020;10-03-2020;0;0;0;0;0;0
