Gemnr;Gemeente;Bev_2020;van_datum;tot_datum;Totaal_Absoluut;Totaal_inc100000;Zkh_Absoluut;Zkh_inc100000;Overleden_Absoluut;Overleden_inc100000
518;'s-Gravenhage;545838;13-05-2020;26-05-2020;156;28,6;14;2,6;19;3,5
14;Groningen;232874;13-05-2020;26-05-2020;0;0;0;0;0;0
1729;Gulpen-Wittem;14171;13-05-2020;26-05-2020;1;7,1;0;0;1;7,1
158;Haaksbergen;24311;13-05-2020;26-05-2020;1;4,1;0;0;0;0
392;Haarlem;162902;13-05-2020;26-05-2020;14;8,6;0;0;5;3,1
394;Haarlemmermeer;156002;13-05-2020;26-05-2020;17;10,9;0;0;1;0,6
1655;Halderberge;30284;13-05-2020;26-05-2020;1;3,3;0;0;0;0
160;Hardenberg;60948;13-05-2020;26-05-2020;0;0;0;0;1;1,6
243;Harderwijk;48414;13-05-2020;26-05-2020;19;39,2;0;0;2;4,1
523;Hardinxveld-Giessendam;18295;13-05-2020;26-05-2020;2;10,9;0;0;0;0
72;Harlingen;15722;13-05-2020;26-05-2020;0;0;0;0;0;0
244;Hattem;12209;13-05-2020;26-05-2020;0;0;0;0;0;0
396;Heemskerk;39182;13-05-2020;26-05-2020;4;10,2;1;2,6;0;0
397;Heemstede;27234;13-05-2020;26-05-2020;0;0;0;0;0;0
246;Heerde;18589;13-05-2020;26-05-2020;0;0;0;0;0;0
74;Heerenveen;50493;13-05-2020;26-05-2020;3;5,9;0;0;1;2
398;Heerhugowaard;57587;13-05-2020;26-05-2020;4;6,9;0;0;1;1,7
917;Heerlen;87086;13-05-2020;26-05-2020;22;25,3;4;4,6;2;2,3
1658;Heeze-Leende;16152;13-05-2020;26-05-2020;2;12,4;0;0;0;0
399;Heiloo;23968;13-05-2020;26-05-2020;1;4,2;0;0;0;0
163;Hellendoorn;35916;13-05-2020;26-05-2020;1;2,8;0;0;0;0
530;Hellevoetsluis;40142;13-05-2020;26-05-2020;2;5;0;0;1;2,5
794;Helmond;92423;13-05-2020;26-05-2020;15;16,2;1;1,1;1;1,1
531;Hendrik-Ido-Ambacht;31202;13-05-2020;26-05-2020;15;48,1;1;3,2;1;3,2
164;Hengelo (O.);81140;13-05-2020;26-05-2020;4;4,9;0;0;0;0
796;'s-Hertogenbosch;155111;13-05-2020;26-05-2020;10;6,4;0;0;1;0,6
1966;Het Hogeland;47801;13-05-2020;26-05-2020;0;0;0;0;0;0
252;Heumen;16454;13-05-2020;26-05-2020;1;6,1;0;0;1;6,1
797;Heusden;44692;13-05-2020;26-05-2020;1;2,2;0;0;0;0
534;Hillegom;22209;13-05-2020;26-05-2020;1;4,5;1;4,5;0;0
798;Hilvarenbeek;15518;13-05-2020;26-05-2020;2;12,9;0;0;0;0
402;Hilversum;90831;13-05-2020;26-05-2020;6;6,6;2;2,2;0;0
1963;Hoeksche Waard;87401;13-05-2020;26-05-2020;19;21,7;0;0;0;0
1735;Hof van Twente;35017;13-05-2020;26-05-2020;1;2,9;0;0;0;0
1911;Hollands Kroon;48432;13-05-2020;26-05-2020;0;0;0;0;0;0
118;Hoogeveen;55699;13-05-2020;26-05-2020;4;7,2;0;0;0;0
405;Hoorn;73261;13-05-2020;26-05-2020;0;0;0;0;0;0
1507;Horst aan de Maas;42429;13-05-2020;26-05-2020;0;0;0;0;0;0
321;Houten;50146;13-05-2020;26-05-2020;5;10;0;0;0;0
406;Huizen;41273;13-05-2020;26-05-2020;3;7,3;1;2,4;0;0
677;Hulst;27556;13-05-2020;26-05-2020;1;3,6;0;0;0;0
353;IJsselstein;34109;13-05-2020;26-05-2020;8;23,5;0;0;1;2,9
1884;Kaag en Braassem;27297;13-05-2020;26-05-2020;1;3,7;0;0;0;0
166;Kampen;54319;13-05-2020;26-05-2020;6;11;0;0;0;0
678;Kapelle;12695;13-05-2020;26-05-2020;1;7,9;0;0;0;0
537;Katwijk;65753;13-05-2020;26-05-2020;4;6,1;0;0;1;1,5
928;Kerkrade;45749;13-05-2020;26-05-2020;7;15,3;0;0;1;2,2
1598;Koggenland;22749;13-05-2020;26-05-2020;0;0;0;0;0;0
542;Krimpen aan den IJssel;29526;13-05-2020;26-05-2020;4;13,5;0;0;0;0
1931;Krimpenerwaard;56319;13-05-2020;26-05-2020;25;44,4;0;0;3;5,3
1659;Laarbeek;22523;13-05-2020;26-05-2020;5;22,2;1;4,4;0;0
1685;Landerd;15730;13-05-2020;26-05-2020;2;12,7;0;0;0;0
882;Landgraaf;37445;13-05-2020;26-05-2020;8;21,4;0;0;0;0
415;Landsmeer;11491;13-05-2020;26-05-2020;0;0;0;0;0;0
416;Langedijk;28163;13-05-2020;26-05-2020;1;3,6;0;0;1;3,6
1621;Lansingerland;62384;13-05-2020;26-05-2020;5;8;0;0;3;4,8
417;Laren;11280;13-05-2020;26-05-2020;2;17,7;0;0;0;0
80;Leeuwarden;124084;13-05-2020;26-05-2020;1;0,8;0;0;0;0
546;Leiden;125099;13-05-2020;26-05-2020;10;8;0;0;0;0
547;Leiderdorp;27056;13-05-2020;26-05-2020;1;3,7;0;0;0;0
1916;Leidschendam-Voorburg;76534;13-05-2020;26-05-2020;7;9,1;0;0;2;2,6
995;Lelystad;78598;13-05-2020;26-05-2020;6;7,6;2;2,5;1;1,3
1640;Leudal;35879;13-05-2020;26-05-2020;4;11,1;0;0;1;2,8
327;Leusden;30401;13-05-2020;26-05-2020;2;6,6;0;0;0;0
1705;Lingewaard;46601;13-05-2020;26-05-2020;14;30;0;0;0;0
553;Lisse;22955;13-05-2020;26-05-2020;0;0;0;0;0;0
262;Lochem;33729;13-05-2020;26-05-2020;6;17,8;1;3;1;3
809;Loon op Zand;23408;13-05-2020;26-05-2020;1;4,3;0;0;0;0
331;Lopik;14467;13-05-2020;26-05-2020;0;0;0;0;0;0
168;Losser;22683;13-05-2020;26-05-2020;0;0;0;0;0;0
263;Maasdriel;25030;13-05-2020;26-05-2020;2;8;0;0;0;0
1641;Maasgouw;23965;13-05-2020;26-05-2020;3;12,5;0;0;0;0
556;Maassluis;33213;13-05-2020;26-05-2020;6;18,1;1;3;0;0
935;Maastricht;121575;13-05-2020;26-05-2020;81;66,6;5;4,1;11;9
420;Medemblik;45101;13-05-2020;26-05-2020;1;2,2;0;0;0;0
938;Meerssen;18828;13-05-2020;26-05-2020;11;58,4;1;5,3;0;0
1948;Meierijstad;81194;13-05-2020;26-05-2020;6;7,4;0;0;3;3,7
119;Meppel;33920;13-05-2020;26-05-2020;4;11,8;1;2,9;0;0
687;Middelburg;48822;13-05-2020;26-05-2020;2;4,1;0;0;0;0
1842;Midden-Delfland;19341;13-05-2020;26-05-2020;0;0;0;0;0;0
1731;Midden-Drenthe;33185;13-05-2020;26-05-2020;0;0;0;0;0;0
1952;Midden-Groningen;60797;13-05-2020;26-05-2020;1;1,6;0;0;0;0
815;Mill en Sint Hubert;10939;13-05-2020;26-05-2020;2;18,3;0;0;0;0
1709;Moerdijk;37129;13-05-2020;26-05-2020;4;10,8;0;0;0;0
1978;Molenlanden;43909;13-05-2020;26-05-2020;6;13,7;0;0;0;0
1955;Montferland;36011;13-05-2020;26-05-2020;2;5,6;0;0;0;0
335;Montfoort;13917;13-05-2020;26-05-2020;2;14,4;0;0;0;0
944;Mook en Middelaar;7847;13-05-2020;26-05-2020;1;12,7;0;0;0;0
1740;Neder-Betuwe;24339;13-05-2020;26-05-2020;10;41,1;1;4,1;0;0
946;Nederweert;17019;13-05-2020;26-05-2020;0;0;0;0;0;0
356;Nieuwegein;63462;13-05-2020;26-05-2020;23;36,2;2;3,2;1;1,6
569;Nieuwkoop;28811;13-05-2020;26-05-2020;2;6,9;0;0;0;0
267;Nijkerk;43171;13-05-2020;26-05-2020;4;9,3;0;0;0;0
268;Nijmegen;177659;13-05-2020;26-05-2020;32;18;2;1,1;8;4,5
1930;Nissewaard;85219;13-05-2020;26-05-2020;7;8,2;0;0;0;0
1970;Noardeast-Fryslân;45228;13-05-2020;26-05-2020;1;2,2;0;0;0;0
1695;Noord-Beveland;7392;13-05-2020;26-05-2020;3;40,6;0;0;0;0
1699;Noordenveld;31253;13-05-2020;26-05-2020;0;0;0;0;0;0
171;Noordoostpolder;47291;13-05-2020;26-05-2020;3;6,3;0;0;0;0
575;Noordwijk;43508;13-05-2020;26-05-2020;1;2,3;1;2,3;1;2,3
820;Nuenen, Gerwen en Nederwetten;23383;13-05-2020;26-05-2020;1;4,3;0;0;0;0
302;Nunspeet;27851;13-05-2020;26-05-2020;7;25,1;0;0;0;0
579;Oegstgeest;24840;13-05-2020;26-05-2020;1;4;0;0;0;0
823;Oirschot;18714;13-05-2020;26-05-2020;3;16;0;0;0;0
824;Oisterwijk;32130;13-05-2020;26-05-2020;11;34,2;0;0;0;0
1895;Oldambt;38209;13-05-2020;26-05-2020;0;0;0;0;2;5,2
269;Oldebroek;23646;13-05-2020;26-05-2020;2;8,5;1;4,2;0;0
173;Oldenzaal;31836;13-05-2020;26-05-2020;0;0;0;0;0;0
1773;Olst-Wijhe;18252;13-05-2020;26-05-2020;2;11;0;0;0;0
175;Ommen;18009;13-05-2020;26-05-2020;0;0;0;0;0;0
1586;Oost Gelre;29627;13-05-2020;26-05-2020;9;30,4;0;0;0;0
826;Oosterhout;55982;13-05-2020;26-05-2020;14;25;1;1,8;0;0
85;Ooststellingwerf;25469;13-05-2020;26-05-2020;0;0;0;0;0;0
431;Oostzaan;9735;13-05-2020;26-05-2020;0;0;0;0;0;0
432;Opmeer;11836;13-05-2020;26-05-2020;0;0;0;0;0;0
