Gemnr;Gemeente;Bev_2020;van_datum;tot_datum;Totaal_Absoluut;Totaal_inc100000;Zkh_Absoluut;Zkh_inc100000;Overleden_Absoluut;Overleden_inc100000
518;'s-Gravenhage;545838;26-05-2021;08-06-2021;1238;226,8;18;3,3;2;0,4
14;Groningen;232874;26-05-2021;08-06-2021;313;134,4;4;1,7;0;0
1729;Gulpen-Wittem;14171;26-05-2021;08-06-2021;19;134,1;0;0;0;0
158;Haaksbergen;24311;26-05-2021;08-06-2021;28;115,2;0;0;0;0
392;Haarlem;162902;26-05-2021;08-06-2021;233;143;0;0;0;0
394;Haarlemmermeer;156002;26-05-2021;08-06-2021;320;205,1;0;0;1;0,6
1655;Halderberge;30284;26-05-2021;08-06-2021;46;151,9;0;0;0;0
160;Hardenberg;60948;26-05-2021;08-06-2021;158;259,2;0;0;0;0
243;Harderwijk;48414;26-05-2021;08-06-2021;59;121,9;1;2,1;0;0
523;Hardinxveld-Giessendam;18295;26-05-2021;08-06-2021;60;328;0;0;0;0
72;Harlingen;15722;26-05-2021;08-06-2021;17;108,1;1;6,4;0;0
244;Hattem;12209;26-05-2021;08-06-2021;4;32,8;0;0;0;0
396;Heemskerk;39182;26-05-2021;08-06-2021;30;76,6;0;0;0;0
397;Heemstede;27234;26-05-2021;08-06-2021;33;121,2;0;0;0;0
246;Heerde;18589;26-05-2021;08-06-2021;14;75,3;0;0;0;0
74;Heerenveen;50493;26-05-2021;08-06-2021;51;101;1;2;0;0
398;Heerhugowaard;57587;26-05-2021;08-06-2021;88;152,8;1;1,7;1;1,7
917;Heerlen;87086;26-05-2021;08-06-2021;167;191,8;2;2,3;0;0
1658;Heeze-Leende;16152;26-05-2021;08-06-2021;7;43,3;0;0;0;0
399;Heiloo;23968;26-05-2021;08-06-2021;17;70,9;0;0;0;0
163;Hellendoorn;35916;26-05-2021;08-06-2021;64;178,2;1;2,8;0;0
530;Hellevoetsluis;40142;26-05-2021;08-06-2021;80;199,3;2;5;0;0
794;Helmond;92423;26-05-2021;08-06-2021;169;182,9;0;0;0;0
531;Hendrik-Ido-Ambacht;31202;26-05-2021;08-06-2021;32;102,6;0;0;0;0
164;Hengelo (O.);81140;26-05-2021;08-06-2021;207;255,1;1;1,2;2;2,5
796;'s-Hertogenbosch;155111;26-05-2021;08-06-2021;364;234,7;2;1,3;1;0,6
1966;Het Hogeland;47801;26-05-2021;08-06-2021;73;152,7;0;0;0;0
252;Heumen;16454;26-05-2021;08-06-2021;26;158;0;0;1;6,1
797;Heusden;44692;26-05-2021;08-06-2021;194;434,1;1;2,2;0;0
534;Hillegom;22209;26-05-2021;08-06-2021;19;85,6;0;0;0;0
798;Hilvarenbeek;15518;26-05-2021;08-06-2021;24;154,7;0;0;0;0
402;Hilversum;90831;26-05-2021;08-06-2021;116;127,7;2;2,2;2;2,2
1963;Hoeksche Waard;87401;26-05-2021;08-06-2021;147;168,2;0;0;1;1,1
1735;Hof van Twente;35017;26-05-2021;08-06-2021;85;242,7;0;0;0;0
1911;Hollands Kroon;48432;26-05-2021;08-06-2021;82;169,3;0;0;0;0
118;Hoogeveen;55699;26-05-2021;08-06-2021;118;211,9;2;3,6;0;0
405;Hoorn;73261;26-05-2021;08-06-2021;70;95,5;0;0;0;0
1507;Horst aan de Maas;42429;26-05-2021;08-06-2021;134;315,8;0;0;1;2,4
321;Houten;50146;26-05-2021;08-06-2021;90;179,5;0;0;0;0
406;Huizen;41273;26-05-2021;08-06-2021;96;232,6;1;2,4;0;0
677;Hulst;27556;26-05-2021;08-06-2021;12;43,5;0;0;0;0
353;IJsselstein;34109;26-05-2021;08-06-2021;60;175,9;0;0;0;0
1884;Kaag en Braassem;27297;26-05-2021;08-06-2021;48;175,8;0;0;0;0
166;Kampen;54319;26-05-2021;08-06-2021;100;184,1;1;1,8;0;0
678;Kapelle;12695;26-05-2021;08-06-2021;26;204,8;0;0;0;0
537;Katwijk;65753;26-05-2021;08-06-2021;92;139,9;0;0;0;0
928;Kerkrade;45749;26-05-2021;08-06-2021;74;161,8;2;4,4;0;0
1598;Koggenland;22749;26-05-2021;08-06-2021;47;206,6;0;0;0;0
542;Krimpen aan den IJssel;29526;26-05-2021;08-06-2021;51;172,7;0;0;0;0
1931;Krimpenerwaard;56319;26-05-2021;08-06-2021;140;248,6;1;1,8;2;3,6
1659;Laarbeek;22523;26-05-2021;08-06-2021;45;199,8;0;0;0;0
1685;Landerd;15730;26-05-2021;08-06-2021;25;158,9;0;0;0;0
882;Landgraaf;37445;26-05-2021;08-06-2021;50;133,5;0;0;0;0
415;Landsmeer;11491;26-05-2021;08-06-2021;20;174;0;0;0;0
416;Langedijk;28163;26-05-2021;08-06-2021;37;131,4;0;0;0;0
1621;Lansingerland;62384;26-05-2021;08-06-2021;134;214,8;1;1,6;0;0
417;Laren;11280;26-05-2021;08-06-2021;13;115,2;0;0;0;0
80;Leeuwarden;124084;26-05-2021;08-06-2021;167;134,6;2;1,6;0;0
546;Leiden;125099;26-05-2021;08-06-2021;249;199;5;4;0;0
547;Leiderdorp;27056;26-05-2021;08-06-2021;54;199,6;0;0;0;0
1916;Leidschendam-Voorburg;76534;26-05-2021;08-06-2021;177;231,3;2;2,6;0;0
995;Lelystad;78598;26-05-2021;08-06-2021;105;133,6;2;2,5;0;0
1640;Leudal;35879;26-05-2021;08-06-2021;125;348,4;0;0;0;0
327;Leusden;30401;26-05-2021;08-06-2021;31;102;0;0;0;0
1705;Lingewaard;46601;26-05-2021;08-06-2021;101;216,7;1;2,1;2;4,3
553;Lisse;22955;26-05-2021;08-06-2021;29;126,3;0;0;0;0
262;Lochem;33729;26-05-2021;08-06-2021;69;204,6;1;3;0;0
809;Loon op Zand;23408;26-05-2021;08-06-2021;33;141;0;0;0;0
331;Lopik;14467;26-05-2021;08-06-2021;19;131,3;0;0;0;0
168;Losser;22683;26-05-2021;08-06-2021;55;242,5;1;4,4;0;0
263;Maasdriel;25030;26-05-2021;08-06-2021;59;235,7;0;0;0;0
1641;Maasgouw;23965;26-05-2021;08-06-2021;28;116,8;0;0;0;0
556;Maassluis;33213;26-05-2021;08-06-2021;95;286;1;3;0;0
935;Maastricht;121575;26-05-2021;08-06-2021;218;179,3;5;4,1;1;0,8
420;Medemblik;45101;26-05-2021;08-06-2021;66;146,3;0;0;0;0
938;Meerssen;18828;26-05-2021;08-06-2021;16;85;0;0;0;0
1948;Meierijstad;81194;26-05-2021;08-06-2021;195;240,2;1;1,2;1;1,2
119;Meppel;33920;26-05-2021;08-06-2021;46;135,6;0;0;0;0
687;Middelburg;48822;26-05-2021;08-06-2021;58;118,8;0;0;0;0
1842;Midden-Delfland;19341;26-05-2021;08-06-2021;69;356,8;0;0;0;0
1731;Midden-Drenthe;33185;26-05-2021;08-06-2021;54;162,7;0;0;0;0
1952;Midden-Groningen;60797;26-05-2021;08-06-2021;75;123,4;0;0;0;0
815;Mill en Sint Hubert;10939;26-05-2021;08-06-2021;30;274,2;0;0;0;0
1709;Moerdijk;37129;26-05-2021;08-06-2021;110;296,3;0;0;0;0
1978;Molenlanden;43909;26-05-2021;08-06-2021;99;225,5;1;2,3;1;2,3
1955;Montferland;36011;26-05-2021;08-06-2021;49;136,1;0;0;0;0
335;Montfoort;13917;26-05-2021;08-06-2021;30;215,6;0;0;0;0
944;Mook en Middelaar;7847;26-05-2021;08-06-2021;6;76,5;0;0;0;0
1740;Neder-Betuwe;24339;26-05-2021;08-06-2021;99;406,8;0;0;1;4,1
946;Nederweert;17019;26-05-2021;08-06-2021;27;158,6;0;0;0;0
356;Nieuwegein;63462;26-05-2021;08-06-2021;102;160,7;0;0;0;0
569;Nieuwkoop;28811;26-05-2021;08-06-2021;78;270,7;0;0;0;0
267;Nijkerk;43171;26-05-2021;08-06-2021;105;243,2;0;0;0;0
268;Nijmegen;177659;26-05-2021;08-06-2021;400;225,2;1;0,6;0;0
1930;Nissewaard;85219;26-05-2021;08-06-2021;191;224,1;3;3,5;0;0
1970;Noardeast-Fryslân;45228;26-05-2021;08-06-2021;67;148,1;1;2,2;0;0
1695;Noord-Beveland;7392;26-05-2021;08-06-2021;6;81,2;0;0;0;0
1699;Noordenveld;31253;26-05-2021;08-06-2021;30;96;0;0;0;0
171;Noordoostpolder;47291;26-05-2021;08-06-2021;62;131,1;1;2,1;0;0
575;Noordwijk;43508;26-05-2021;08-06-2021;65;149,4;0;0;0;0
820;Nuenen, Gerwen en Nederwetten;23383;26-05-2021;08-06-2021;34;145,4;0;0;0;0
302;Nunspeet;27851;26-05-2021;08-06-2021;38;136,4;0;0;0;0
579;Oegstgeest;24840;26-05-2021;08-06-2021;33;132,9;0;0;0;0
823;Oirschot;18714;26-05-2021;08-06-2021;38;203,1;0;0;0;0
824;Oisterwijk;32130;26-05-2021;08-06-2021;77;239,7;0;0;0;0
1895;Oldambt;38209;26-05-2021;08-06-2021;76;198,9;0;0;0;0
269;Oldebroek;23646;26-05-2021;08-06-2021;38;160,7;0;0;0;0
173;Oldenzaal;31836;26-05-2021;08-06-2021;107;336,1;0;0;0;0
1773;Olst-Wijhe;18252;26-05-2021;08-06-2021;55;301,3;1;5,5;0;0
175;Ommen;18009;26-05-2021;08-06-2021;36;199,9;0;0;0;0
1586;Oost Gelre;29627;26-05-2021;08-06-2021;76;256,5;0;0;0;0
826;Oosterhout;55982;26-05-2021;08-06-2021;161;287,6;0;0;0;0
85;Ooststellingwerf;25469;26-05-2021;08-06-2021;22;86,4;1;3,9;0;0
431;Oostzaan;9735;26-05-2021;08-06-2021;4;41,1;0;0;0;0
432;Opmeer;11836;26-05-2021;08-06-2021;9;76;0;0;0;0
86;Opsterland;29733;26-05-2021;08-06-2021;51;171,5;0;0;0;0
828;Oss;91915;26-05-2021;08-06-2021;264;287,2;1;1,1;1;1,1
1509;Oude IJsselstreek;39388;26-05-2021;08-06-2021;112;284,4;0;0;0;0
437;Ouder-Amstel;14026;26-05-2021;08-06-2021;11;78,4;0;0;0;0
589;Oudewater;10230;26-05-2021;08-06-2021;15;146,6;0;0;0;0
1734;Overbetuwe;47906;26-05-2021;08-06-2021;126;263;1;2,1;0;0
590;Papendrecht;32136;26-05-2021;08-06-2021;50;155,6;1;3,1;0;0
1894;Peel en Maas;43425;26-05-2021;08-06-2021;71;163,5;0;0;1;2,3
765;Pekela;12196;26-05-2021;08-06-2021;29;237,8;0;0;0;0
1926;Pijnacker-Nootdorp;55308;26-05-2021;08-06-2021;90;162,7;2;3,6;0;0
439;Purmerend;81249;26-05-2021;08-06-2021;146;179,7;2;2,5;0;0
273;Putten;24112;26-05-2021;08-06-2021;52;215,7;0;0;0;0
