Gemnr;Gemeente;Bev_2020;van_datum;tot_datum;Totaal_Absoluut;Totaal_inc100000;Zkh_Absoluut;Zkh_inc100000;Overleden_Absoluut;Overleden_inc100000
518;'s-Gravenhage;545838;14-04-2021;27-04-2021;3658;670,2;69;12,6;0;0
14;Groningen;232874;14-04-2021;27-04-2021;847;363,7;3;1,3;1;0,4
1729;Gulpen-Wittem;14171;14-04-2021;27-04-2021;58;409,3;0;0;0;0
158;Haaksbergen;24311;14-04-2021;27-04-2021;94;386,7;0;0;0;0
392;Haarlem;162902;14-04-2021;27-04-2021;797;489,3;8;4,9;0;0
394;Haarlemmermeer;156002;14-04-2021;27-04-2021;922;591;2;1,3;1;0,6
1655;Halderberge;30284;14-04-2021;27-04-2021;224;739,7;3;9,9;1;3,3
160;Hardenberg;60948;14-04-2021;27-04-2021;325;533,2;2;3,3;0;0
243;Harderwijk;48414;14-04-2021;27-04-2021;283;584,5;1;2,1;1;2,1
523;Hardinxveld-Giessendam;18295;14-04-2021;27-04-2021;227;1240,8;0;0;0;0
72;Harlingen;15722;14-04-2021;27-04-2021;101;642,4;1;6,4;0;0
244;Hattem;12209;14-04-2021;27-04-2021;98;802,7;1;8,2;0;0
396;Heemskerk;39182;14-04-2021;27-04-2021;194;495,1;1;2,6;0;0
397;Heemstede;27234;14-04-2021;27-04-2021;138;506,7;0;0;0;0
246;Heerde;18589;14-04-2021;27-04-2021;60;322,8;0;0;1;5,4
74;Heerenveen;50493;14-04-2021;27-04-2021;253;501,1;0;0;2;4
398;Heerhugowaard;57587;14-04-2021;27-04-2021;381;661,6;0;0;0;0
917;Heerlen;87086;14-04-2021;27-04-2021;643;738,4;8;9,2;2;2,3
1658;Heeze-Leende;16152;14-04-2021;27-04-2021;88;544,8;0;0;0;0
399;Heiloo;23968;14-04-2021;27-04-2021;129;538,2;0;0;0;0
163;Hellendoorn;35916;14-04-2021;27-04-2021;178;495,6;2;5,6;0;0
530;Hellevoetsluis;40142;14-04-2021;27-04-2021;343;854,5;4;10;1;2,5
794;Helmond;92423;14-04-2021;27-04-2021;866;937;3;3,2;0;0
531;Hendrik-Ido-Ambacht;31202;14-04-2021;27-04-2021;271;868,5;1;3,2;0;0
164;Hengelo (O.);81140;14-04-2021;27-04-2021;317;390,7;4;4,9;1;1,2
796;'s-Hertogenbosch;155111;14-04-2021;27-04-2021;1263;814,3;7;4,5;4;2,6
1966;Het Hogeland;47801;14-04-2021;27-04-2021;222;464,4;1;2,1;0;0
252;Heumen;16454;14-04-2021;27-04-2021;94;571,3;0;0;0;0
797;Heusden;44692;14-04-2021;27-04-2021;425;951;4;9;1;2,2
534;Hillegom;22209;14-04-2021;27-04-2021;125;562,8;1;4,5;0;0
798;Hilvarenbeek;15518;14-04-2021;27-04-2021;99;638;0;0;0;0
402;Hilversum;90831;14-04-2021;27-04-2021;573;630,8;2;2,2;3;3,3
1963;Hoeksche Waard;87401;14-04-2021;27-04-2021;581;664,8;4;4,6;0;0
1735;Hof van Twente;35017;14-04-2021;27-04-2021;169;482,6;0;0;0;0
1911;Hollands Kroon;48432;14-04-2021;27-04-2021;229;472,8;0;0;1;2,1
118;Hoogeveen;55699;14-04-2021;27-04-2021;215;386;3;5,4;0;0
405;Hoorn;73261;14-04-2021;27-04-2021;293;399,9;1;1,4;0;0
1507;Horst aan de Maas;42429;14-04-2021;27-04-2021;414;975,7;0;0;0;0
321;Houten;50146;14-04-2021;27-04-2021;365;727,9;3;6;0;0
406;Huizen;41273;14-04-2021;27-04-2021;175;424;2;4,8;0;0
677;Hulst;27556;14-04-2021;27-04-2021;154;558,9;2;7,3;0;0
353;IJsselstein;34109;14-04-2021;27-04-2021;316;926,4;3;8,8;0;0
1884;Kaag en Braassem;27297;14-04-2021;27-04-2021;155;567,8;1;3,7;0;0
166;Kampen;54319;14-04-2021;27-04-2021;272;500,7;0;0;1;1,8
678;Kapelle;12695;14-04-2021;27-04-2021;93;732,6;1;7,9;0;0
537;Katwijk;65753;14-04-2021;27-04-2021;534;812,1;4;6,1;1;1,5
928;Kerkrade;45749;14-04-2021;27-04-2021;299;653,6;6;13,1;0;0
1598;Koggenland;22749;14-04-2021;27-04-2021;88;386,8;0;0;0;0
542;Krimpen aan den IJssel;29526;14-04-2021;27-04-2021;237;802,7;1;3,4;1;3,4
1931;Krimpenerwaard;56319;14-04-2021;27-04-2021;410;728;1;1,8;0;0
1659;Laarbeek;22523;14-04-2021;27-04-2021;161;714,8;1;4,4;0;0
1685;Landerd;15730;14-04-2021;27-04-2021;108;686,6;0;0;1;6,4
882;Landgraaf;37445;14-04-2021;27-04-2021;273;729,1;1;2,7;2;5,3
415;Landsmeer;11491;14-04-2021;27-04-2021;58;504,7;0;0;0;0
416;Langedijk;28163;14-04-2021;27-04-2021;159;564,6;1;3,6;1;3,6
1621;Lansingerland;62384;14-04-2021;27-04-2021;375;601,1;1;1,6;0;0
417;Laren;11280;14-04-2021;27-04-2021;59;523;0;0;0;0
80;Leeuwarden;124084;14-04-2021;27-04-2021;421;339,3;2;1,6;0;0
546;Leiden;125099;14-04-2021;27-04-2021;724;578,7;4;3,2;1;0,8
547;Leiderdorp;27056;14-04-2021;27-04-2021;132;487,9;2;7,4;0;0
1916;Leidschendam-Voorburg;76534;14-04-2021;27-04-2021;388;507;6;7,8;0;0
995;Lelystad;78598;14-04-2021;27-04-2021;406;516,6;1;1,3;1;1,3
1640;Leudal;35879;14-04-2021;27-04-2021;288;802,7;4;11,1;4;11,1
327;Leusden;30401;14-04-2021;27-04-2021;99;325,6;0;0;0;0
1705;Lingewaard;46601;14-04-2021;27-04-2021;257;551,5;0;0;0;0
