Gemnr;Gemeente;Bev_2020;van_datum;tot_datum;Totaal_Absoluut;Totaal_inc100000;Zkh_Absoluut;Zkh_inc100000;Overleden_Absoluut;Overleden_inc100000
518;'s-Gravenhage;545838;20-05-2020;02-06-2020;165;30,2;20;3,7;16;2,9
14;Groningen;232874;20-05-2020;02-06-2020;1;0,4;0;0;0;0
1729;Gulpen-Wittem;14171;20-05-2020;02-06-2020;2;14,1;0;0;0;0
158;Haaksbergen;24311;20-05-2020;02-06-2020;1;4,1;0;0;0;0
392;Haarlem;162902;20-05-2020;02-06-2020;6;3,7;0;0;5;3,1
394;Haarlemmermeer;156002;20-05-2020;02-06-2020;6;3,8;0;0;0;0
1655;Halderberge;30284;20-05-2020;02-06-2020;2;6,6;1;3,3;0;0
160;Hardenberg;60948;20-05-2020;02-06-2020;0;0;0;0;0;0
243;Harderwijk;48414;20-05-2020;02-06-2020;20;41,3;2;4,1;1;2,1
523;Hardinxveld-Giessendam;18295;20-05-2020;02-06-2020;1;5,5;0;0;0;0
72;Harlingen;15722;20-05-2020;02-06-2020;0;0;0;0;0;0
244;Hattem;12209;20-05-2020;02-06-2020;0;0;0;0;0;0
396;Heemskerk;39182;20-05-2020;02-06-2020;2;5,1;0;0;0;0
397;Heemstede;27234;20-05-2020;02-06-2020;0;0;0;0;0;0
246;Heerde;18589;20-05-2020;02-06-2020;0;0;0;0;0;0
74;Heerenveen;50493;20-05-2020;02-06-2020;2;4;0;0;1;2
398;Heerhugowaard;57587;20-05-2020;02-06-2020;1;1,7;0;0;1;1,7
917;Heerlen;87086;20-05-2020;02-06-2020;12;13,8;1;1,1;3;3,4
1658;Heeze-Leende;16152;20-05-2020;02-06-2020;1;6,2;1;6,2;0;0
399;Heiloo;23968;20-05-2020;02-06-2020;0;0;0;0;0;0
163;Hellendoorn;35916;20-05-2020;02-06-2020;1;2,8;0;0;0;0
530;Hellevoetsluis;40142;20-05-2020;02-06-2020;2;5;0;0;1;2,5
794;Helmond;92423;20-05-2020;02-06-2020;27;29,2;1;1,1;1;1,1
531;Hendrik-Ido-Ambacht;31202;20-05-2020;02-06-2020;13;41,7;2;6,4;0;0
164;Hengelo (O.);81140;20-05-2020;02-06-2020;2;2,5;0;0;0;0
796;'s-Hertogenbosch;155111;20-05-2020;02-06-2020;15;9,7;0;0;0;0
1966;Het Hogeland;47801;20-05-2020;02-06-2020;0;0;0;0;0;0
252;Heumen;16454;20-05-2020;02-06-2020;0;0;0;0;0;0
797;Heusden;44692;20-05-2020;02-06-2020;2;4,5;0;0;0;0
534;Hillegom;22209;20-05-2020;02-06-2020;0;0;0;0;0;0
798;Hilvarenbeek;15518;20-05-2020;02-06-2020;2;12,9;0;0;0;0
402;Hilversum;90831;20-05-2020;02-06-2020;5;5,5;2;2,2;0;0
1963;Hoeksche Waard;87401;20-05-2020;02-06-2020;16;18,3;0;0;0;0
1735;Hof van Twente;35017;20-05-2020;02-06-2020;1;2,9;0;0;0;0
1911;Hollands Kroon;48432;20-05-2020;02-06-2020;0;0;0;0;0;0
118;Hoogeveen;55699;20-05-2020;02-06-2020;3;5,4;0;0;0;0
405;Hoorn;73261;20-05-2020;02-06-2020;0;0;0;0;0;0
1507;Horst aan de Maas;42429;20-05-2020;02-06-2020;0;0;0;0;0;0
321;Houten;50146;20-05-2020;02-06-2020;11;21,9;0;0;1;2
406;Huizen;41273;20-05-2020;02-06-2020;3;7,3;1;2,4;0;0
677;Hulst;27556;20-05-2020;02-06-2020;2;7,3;0;0;0;0
353;IJsselstein;34109;20-05-2020;02-06-2020;13;38,1;0;0;0;0
1884;Kaag en Braassem;27297;20-05-2020;02-06-2020;1;3,7;0;0;0;0
166;Kampen;54319;20-05-2020;02-06-2020;9;16,6;0;0;0;0
678;Kapelle;12695;20-05-2020;02-06-2020;1;7,9;0;0;0;0
537;Katwijk;65753;20-05-2020;02-06-2020;13;19,8;0;0;1;1,5
928;Kerkrade;45749;20-05-2020;02-06-2020;6;13,1;1;2,2;1;2,2
1598;Koggenland;22749;20-05-2020;02-06-2020;1;4,4;0;0;0;0
542;Krimpen aan den IJssel;29526;20-05-2020;02-06-2020;2;6,8;0;0;0;0
1931;Krimpenerwaard;56319;20-05-2020;02-06-2020;22;39,1;0;0;4;7,1
1659;Laarbeek;22523;20-05-2020;02-06-2020;4;17,8;1;4,4;0;0
1685;Landerd;15730;20-05-2020;02-06-2020;5;31,8;0;0;0;0
882;Landgraaf;37445;20-05-2020;02-06-2020;6;16;0;0;0;0
415;Landsmeer;11491;20-05-2020;02-06-2020;0;0;0;0;0;0
416;Langedijk;28163;20-05-2020;02-06-2020;0;0;0;0;1;3,6
1621;Lansingerland;62384;20-05-2020;02-06-2020;5;8;0;0;1;1,6
417;Laren;11280;20-05-2020;02-06-2020;1;8,9;0;0;0;0
80;Leeuwarden;124084;20-05-2020;02-06-2020;0;0;0;0;0;0
546;Leiden;125099;20-05-2020;02-06-2020;4;3,2;0;0;0;0
547;Leiderdorp;27056;20-05-2020;02-06-2020;0;0;0;0;0;0
1916;Leidschendam-Voorburg;76534;20-05-2020;02-06-2020;4;5,2;0;0;1;1,3
