Gemnr;Gemeente;Bev_2020;van_datum;tot_datum;Totaal_Absoluut;Totaal_inc100000;Zkh_Absoluut;Zkh_inc100000;Overleden_Absoluut;Overleden_inc100000
518;'s-Gravenhage;545838;09-06-2021;22-06-2021;661;121,1;5;0,9;0;0
14;Groningen;232874;09-06-2021;22-06-2021;80;34,4;0;0;0;0
1729;Gulpen-Wittem;14171;09-06-2021;22-06-2021;9;63,5;0;0;0;0
158;Haaksbergen;24311;09-06-2021;22-06-2021;5;20,6;0;0;0;0
392;Haarlem;162902;09-06-2021;22-06-2021;140;85,9;0;0;0;0
394;Haarlemmermeer;156002;09-06-2021;22-06-2021;94;60,3;0;0;1;0,6
1655;Halderberge;30284;09-06-2021;22-06-2021;14;46,2;0;0;0;0
160;Hardenberg;60948;09-06-2021;22-06-2021;30;49,2;1;1,6;0;0
243;Harderwijk;48414;09-06-2021;22-06-2021;22;45,4;0;0;0;0
523;Hardinxveld-Giessendam;18295;09-06-2021;22-06-2021;12;65,6;0;0;0;0
72;Harlingen;15722;09-06-2021;22-06-2021;10;63,6;1;6,4;0;0
244;Hattem;12209;09-06-2021;22-06-2021;3;24,6;0;0;0;0
396;Heemskerk;39182;09-06-2021;22-06-2021;41;104,6;0;0;0;0
397;Heemstede;27234;09-06-2021;22-06-2021;31;113,8;0;0;0;0
246;Heerde;18589;09-06-2021;22-06-2021;2;10,8;0;0;0;0
74;Heerenveen;50493;09-06-2021;22-06-2021;27;53,5;0;0;0;0
398;Heerhugowaard;57587;09-06-2021;22-06-2021;23;39,9;0;0;0;0
917;Heerlen;87086;09-06-2021;22-06-2021;54;62;0;0;0;0
1658;Heeze-Leende;16152;09-06-2021;22-06-2021;3;18,6;0;0;0;0
399;Heiloo;23968;09-06-2021;22-06-2021;4;16,7;0;0;0;0
163;Hellendoorn;35916;09-06-2021;22-06-2021;23;64;0;0;0;0
530;Hellevoetsluis;40142;09-06-2021;22-06-2021;32;79,7;0;0;0;0
794;Helmond;92423;09-06-2021;22-06-2021;76;82,2;0;0;0;0
531;Hendrik-Ido-Ambacht;31202;09-06-2021;22-06-2021;24;76,9;0;0;0;0
164;Hengelo (O.);81140;09-06-2021;22-06-2021;45;55,5;1;1,2;0;0
796;'s-Hertogenbosch;155111;09-06-2021;22-06-2021;151;97,3;0;0;0;0
1966;Het Hogeland;47801;09-06-2021;22-06-2021;26;54,4;0;0;0;0
252;Heumen;16454;09-06-2021;22-06-2021;7;42,5;0;0;0;0
797;Heusden;44692;09-06-2021;22-06-2021;63;141;1;2,2;0;0
