Gemnr;Gemeente;Bev_2020;van_datum;tot_datum;Totaal_Absoluut;Totaal_inc100000;Zkh_Absoluut;Zkh_inc100000;Overleden_Absoluut;Overleden_inc100000
518;'s-Gravenhage;545838;03-02-2021;16-02-2021;1240;227,2;46;8,4;23;4,2
14;Groningen;232874;03-02-2021;16-02-2021;423;181,6;4;1,7;2;0,9
1729;Gulpen-Wittem;14171;03-02-2021;16-02-2021;66;465,7;0;0;1;7,1
158;Haaksbergen;24311;03-02-2021;16-02-2021;28;115,2;2;8,2;2;8,2
392;Haarlem;162902;03-02-2021;16-02-2021;325;199,5;6;3,7;4;2,5
394;Haarlemmermeer;156002;03-02-2021;16-02-2021;318;203,8;3;1,9;2;1,3
1655;Halderberge;30284;03-02-2021;16-02-2021;83;274,1;3;9,9;3;9,9
160;Hardenberg;60948;03-02-2021;16-02-2021;180;295,3;1;1,6;1;1,6
243;Harderwijk;48414;03-02-2021;16-02-2021;128;264,4;4;8,3;2;4,1
523;Hardinxveld-Giessendam;18295;03-02-2021;16-02-2021;103;563;3;16,4;1;5,5
72;Harlingen;15722;03-02-2021;16-02-2021;36;229;1;6,4;1;6,4
244;Hattem;12209;03-02-2021;16-02-2021;12;98,3;0;0;1;8,2
396;Heemskerk;39182;03-02-2021;16-02-2021;189;482,4;0;0;0;0
397;Heemstede;27234;03-02-2021;16-02-2021;47;172,6;0;0;2;7,3
246;Heerde;18589;03-02-2021;16-02-2021;31;166,8;0;0;0;0
74;Heerenveen;50493;03-02-2021;16-02-2021;95;188,1;1;2;2;4
398;Heerhugowaard;57587;03-02-2021;16-02-2021;197;342,1;3;5,2;5;8,7
917;Heerlen;87086;03-02-2021;16-02-2021;301;345,6;6;6,9;5;5,7
1658;Heeze-Leende;16152;03-02-2021;16-02-2021;64;396,2;0;0;0;0
399;Heiloo;23968;03-02-2021;16-02-2021;36;150,2;1;4,2;0;0
163;Hellendoorn;35916;03-02-2021;16-02-2021;175;487,2;5;13,9;2;5,6
530;Hellevoetsluis;40142;03-02-2021;16-02-2021;87;216,7;0;0;3;7,5
794;Helmond;92423;03-02-2021;16-02-2021;404;437,1;5;5,4;5;5,4
531;Hendrik-Ido-Ambacht;31202;03-02-2021;16-02-2021;82;262,8;1;3,2;1;3,2
164;Hengelo (O.);81140;03-02-2021;16-02-2021;150;184,9;1;1,2;3;3,7
796;'s-Hertogenbosch;155111;03-02-2021;16-02-2021;493;317,8;3;1,9;7;4,5
1966;Het Hogeland;47801;03-02-2021;16-02-2021;121;253,1;0;0;1;2,1
252;Heumen;16454;03-02-2021;16-02-2021;42;255,3;0;0;0;0
797;Heusden;44692;03-02-2021;16-02-2021;185;413,9;1;2,2;0;0
534;Hillegom;22209;03-02-2021;16-02-2021;56;252,2;1;4,5;2;9
798;Hilvarenbeek;15518;03-02-2021;16-02-2021;44;283,5;0;0;0;0
402;Hilversum;90831;03-02-2021;16-02-2021;325;357,8;2;2,2;1;1,1
1963;Hoeksche Waard;87401;03-02-2021;16-02-2021;191;218,5;2;2,3;1;1,1
1735;Hof van Twente;35017;03-02-2021;16-02-2021;94;268,4;0;0;5;14,3
1911;Hollands Kroon;48432;03-02-2021;16-02-2021;188;388,2;0;0;6;12,4
118;Hoogeveen;55699;03-02-2021;16-02-2021;246;441,7;5;9;2;3,6
405;Hoorn;73261;03-02-2021;16-02-2021;553;754,8;7;9,6;4;5,5
1507;Horst aan de Maas;42429;03-02-2021;16-02-2021;143;337;0;0;0;0
321;Houten;50146;03-02-2021;16-02-2021;99;197,4;7;14;0;0
406;Huizen;41273;03-02-2021;16-02-2021;150;363,4;1;2,4;1;2,4
677;Hulst;27556;03-02-2021;16-02-2021;43;156;2;7,3;1;3,6
353;IJsselstein;34109;03-02-2021;16-02-2021;91;266,8;1;2,9;3;8,8
1884;Kaag en Braassem;27297;03-02-2021;16-02-2021;63;230,8;0;0;0;0
166;Kampen;54319;03-02-2021;16-02-2021;80;147,3;1;1,8;0;0
