Gemnr;Gemeente;Bev_2020;van_datum;tot_datum;Totaal_Absoluut;Totaal_inc100000;Zkh_Absoluut;Zkh_inc100000;Overleden_Absoluut;Overleden_inc100000
1930;Nissewaard;85219;07-10-2020;20-10-2020;694;814,4;6;7;1;1,2
1970;Noardeast-Fryslân;45228;07-10-2020;20-10-2020;79;174,7;0;0;0;0
1695;Noord-Beveland;7392;07-10-2020;20-10-2020;21;284,1;0;0;1;13,5
1699;Noordenveld;31253;07-10-2020;20-10-2020;80;256;2;6,4;1;3,2
171;Noordoostpolder;47291;07-10-2020;20-10-2020;189;399,7;1;2,1;1;2,1
575;Noordwijk;43508;07-10-2020;20-10-2020;290;666,5;7;16,1;1;2,3
820;Nuenen, Gerwen en Nederwetten;23383;07-10-2020;20-10-2020;117;500,4;1;4,3;1;4,3
302;Nunspeet;27851;07-10-2020;20-10-2020;85;305,2;3;10,8;0;0
579;Oegstgeest;24840;07-10-2020;20-10-2020;166;668,3;1;4;0;0
823;Oirschot;18714;07-10-2020;20-10-2020;139;742,8;7;37,4;0;0
824;Oisterwijk;32130;07-10-2020;20-10-2020;163;507,3;2;6,2;0;0
1895;Oldambt;38209;07-10-2020;20-10-2020;84;219,8;1;2,6;0;0
269;Oldebroek;23646;07-10-2020;20-10-2020;43;181,8;0;0;0;0
173;Oldenzaal;31836;07-10-2020;20-10-2020;306;961,2;1;3,1;6;18,8
1773;Olst-Wijhe;18252;07-10-2020;20-10-2020;70;383,5;0;0;0;0
175;Ommen;18009;07-10-2020;20-10-2020;34;188,8;0;0;0;0
1586;Oost Gelre;29627;07-10-2020;20-10-2020;213;718,9;1;3,4;4;13,5
826;Oosterhout;55982;07-10-2020;20-10-2020;340;607,3;1;1,8;0;0
85;Ooststellingwerf;25469;07-10-2020;20-10-2020;74;290,5;2;7,9;0;0
431;Oostzaan;9735;07-10-2020;20-10-2020;108;1109,4;0;0;0;0
432;Opmeer;11836;07-10-2020;20-10-2020;30;253,5;0;0;0;0
86;Opsterland;29733;07-10-2020;20-10-2020;79;265,7;0;0;0;0
828;Oss;91915;07-10-2020;20-10-2020;631;686,5;4;4,4;5;5,4
1509;Oude IJsselstreek;39388;07-10-2020;20-10-2020;135;342,7;2;5,1;0;0
437;Ouder-Amstel;14026;07-10-2020;20-10-2020;125;891,2;1;7,1;0;0
589;Oudewater;10230;07-10-2020;20-10-2020;62;606,1;4;39,1;0;0
1734;Overbetuwe;47906;07-10-2020;20-10-2020;178;371,6;3;6,3;0;0
590;Papendrecht;32136;07-10-2020;20-10-2020;209;650,4;3;9,3;1;3,1
1894;Peel en Maas;43425;07-10-2020;20-10-2020;293;674,7;0;0;0;0
765;Pekela;12196;07-10-2020;20-10-2020;42;344,4;1;8,2;0;0
1926;Pijnacker-Nootdorp;55308;07-10-2020;20-10-2020;432;781,1;0;0;1;1,8
439;Purmerend;81249;07-10-2020;20-10-2020;467;574,8;5;6,2;4;4,9
273;Putten;24112;07-10-2020;20-10-2020;88;365;1;4,1;0;0
177;Raalte;37712;07-10-2020;20-10-2020;176;466,7;1;2,7;2;5,3
703;Reimerswaal;22730;07-10-2020;20-10-2020;87;382,8;1;4,4;0;0
274;Renkum;31419;07-10-2020;20-10-2020;154;490,1;2;6,4;3;9,5
339;Renswoude;5444;07-10-2020;20-10-2020;19;349;0;0;0;0
1667;Reusel-De Mierden;13112;07-10-2020;20-10-2020;132;1006,7;3;22,9;1;7,6
275;Rheden;43761;07-10-2020;20-10-2020;144;329,1;1;2,3;2;4,6
340;Rhenen;20119;07-10-2020;20-10-2020;154;765,4;0;0;0;0
597;Ridderkerk;46189;07-10-2020;20-10-2020;444;961,3;3;6,5;0;0
1742;Rijssen-Holten;38177;07-10-2020;20-10-2020;174;455,8;1;2,6;0;0
603;Rijswijk;54450;07-10-2020;20-10-2020;438;804,4;8;14,7;7;12,9
1669;Roerdalen;20574;07-10-2020;20-10-2020;42;204,1;0;0;0;0
957;Roermond;58260;07-10-2020;20-10-2020;202;346,7;3;5,1;1;1,7
1674;Roosendaal;77251;07-10-2020;20-10-2020;601;778;6;7,8;2;2,6
599;Rotterdam;651157;07-10-2020;20-10-2020;6742;1035,4;112;17,2;43;6,6
277;Rozendaal;1704;07-10-2020;20-10-2020;3;176,1;0;0;0;0
840;Rucphen;22878;07-10-2020;20-10-2020;199;869,8;2;8,7;0;0
441;Schagen;46483;07-10-2020;20-10-2020;188;404,4;1;2,2;0;0
279;Scherpenzeel;9880;07-10-2020;20-10-2020;47;475,7;0;0;0;0
606;Schiedam;78730;07-10-2020;20-10-2020;815;1035,2;11;14;5;6,4
88;Schiermonnikoog;947;07-10-2020;20-10-2020;1;105,6;1;105,6;0;0
1676;Schouwen-Duiveland;33839;07-10-2020;20-10-2020;100;295,5;2;5,9;4;11,8
965;Simpelveld;10555;07-10-2020;20-10-2020;18;170,5;0;0;0;0
1702;Sint Anthonis;11664;07-10-2020;20-10-2020;74;634,4;1;8,6;0;0
845;Sint-Michielsgestel;29208;07-10-2020;20-10-2020;168;575,2;1;3,4;0;0
1883;Sittard-Geleen;92429;07-10-2020;20-10-2020;247;267,2;4;4,3;1;1,1
610;Sliedrecht;25220;07-10-2020;20-10-2020;140;555,1;0;0;1;4
1714;Sluis;23210;07-10-2020;20-10-2020;23;99,1;0;0;0;0
90;Smallingerland;56150;07-10-2020;20-10-2020;173;308,1;3;5,3;1;1,8
342;Soest;46606;07-10-2020;20-10-2020;388;832,5;8;17,2;1;2,1
847;Someren;19368;07-10-2020;20-10-2020;80;413,1;0;0;0;0
848;Son en Breugel;17322;07-10-2020;20-10-2020;85;490,7;0;0;0;0
37;Stadskanaal;31686;07-10-2020;20-10-2020;98;309,3;3;9,5;0;0
180;Staphorst;17145;07-10-2020;20-10-2020;132;769,9;3;17,5;1;5,8
532;Stede Broec;21726;07-10-2020;20-10-2020;71;326,8;1;4,6;0;0
851;Steenbergen;24416;07-10-2020;20-10-2020;178;729;5;20,5;0;0
1708;Steenwijkerland;44126;07-10-2020;20-10-2020;118;267,4;1;2,3;0;0
971;Stein;25007;07-10-2020;20-10-2020;60;239,9;3;12;0;0
1904;Stichtse Vecht;64931;07-10-2020;20-10-2020;386;594,5;5;7,7;0;0
1900;Súdwest-Fryslân;89987;07-10-2020;20-10-2020;385;427,8;1;1,1;0;0
715;Terneuzen;54426;07-10-2020;20-10-2020;148;271,9;1;1,8;0;0
93;Terschelling;4888;07-10-2020;20-10-2020;38;777,4;1;20,5;0;0
448;Texel;13575;07-10-2020;20-10-2020;25;184,2;1;7,4;0;0
1525;Teylingen;37440;07-10-2020;20-10-2020;240;641;2;5,3;2;5,3
716;Tholen;25757;07-10-2020;20-10-2020;94;364,9;0;0;2;7,8
281;Tiel;42159;07-10-2020;20-10-2020;262;621,5;2;4,7;1;2,4
855;Tilburg;221243;07-10-2020;20-10-2020;1116;504,4;7;3,2;6;2,7
183;Tubbergen;21275;07-10-2020;20-10-2020;330;1551,1;0;0;1;4,7
1700;Twenterand;33743;07-10-2020;20-10-2020;191;566;0;0;0;0
1730;Tynaarlo;33887;07-10-2020;20-10-2020;114;336,4;2;5,9;0;0
737;Tytsjerksteradiel;32052;07-10-2020;20-10-2020;79;246,5;1;3,1;0;0
856;Uden;42119;07-10-2020;20-10-2020;172;408,4;0;0;0;0
450;Uitgeest;13666;07-10-2020;20-10-2020;93;680,5;2;14,6;0;0
451;Uithoorn;29478;07-10-2020;20-10-2020;182;617,4;3;10,2;1;3,4
184;Urk;21031;07-10-2020;20-10-2020;28;133,1;0;0;0;0
344;Utrecht;357597;07-10-2020;20-10-2020;3271;914,7;27;7,6;2;0,6
1581;Utrechtse Heuvelrug;49580;07-10-2020;20-10-2020;357;720;3;6,1;2;4
981;Vaals;10105;07-10-2020;20-10-2020;19;188;0;0;0;0
994;Valkenburg aan de Geul;16367;07-10-2020;20-10-2020;73;446;1;6,1;1;6,1
858;Valkenswaard;31193;07-10-2020;20-10-2020;210;673,2;2;6,4;0;0
47;Veendam;27384;07-10-2020;20-10-2020;71;259,3;0;0;0;0
345;Veenendaal;66493;07-10-2020;20-10-2020;549;825,7;3;4,5;3;4,5
717;Veere;21880;07-10-2020;20-10-2020;36;164,5;3;13,7;0;0
861;Veldhoven;45466;07-10-2020;20-10-2020;299;657,6;5;11;1;2,2
453;Velsen;68648;07-10-2020;20-10-2020;341;496,7;7;10,2;0;0
983;Venlo;101802;07-10-2020;20-10-2020;667;655,2;2;2;4;3,9
984;Venray;43614;07-10-2020;20-10-2020;331;758,9;1;2,3;1;2,3
1961;Vijfheerenlanden;56811;07-10-2020;20-10-2020;312;549,2;9;15,8;1;1,8
622;Vlaardingen;73397;07-10-2020;20-10-2020;831;1132,2;7;9,5;3;4,1
96;Vlieland;1155;07-10-2020;20-10-2020;4;346,3;0;0;0;0
718;Vlissingen;44360;07-10-2020;20-10-2020;87;196,1;1;2,3;0;0
986;Voerendaal;12475;07-10-2020;20-10-2020;28;224,4;0;0;0;0
626;Voorschoten;25596;07-10-2020;20-10-2020;137;535,2;1;3,9;0;0
285;Voorst;24552;07-10-2020;20-10-2020;76;309,5;0;0;0;0
865;Vught;31420;07-10-2020;20-10-2020;187;595,2;1;3,2;0;0
1949;Waadhoeke;46090;07-10-2020;20-10-2020;157;340,6;0;0;1;2,2
866;Waalre;17456;07-10-2020;20-10-2020;100;572,9;0;0;0;0
867;Waalwijk;48637;07-10-2020;20-10-2020;266;546,9;2;4,1;1;2,1
627;Waddinxveen;29291;07-10-2020;20-10-2020;197;672,6;3;10,2;0;0
289;Wageningen;39664;07-10-2020;20-10-2020;199;501,7;1;2,5;9;22,7
629;Wassenaar;26305;07-10-2020;20-10-2020;160;608,2;1;3,8;0;0
852;Waterland;17424;07-10-2020;20-10-2020;151;866,6;4;23;2;11,5
988;Weert;50105;07-10-2020;20-10-2020;276;550,8;1;2;0;0
457;Weesp;19738;07-10-2020;20-10-2020;134;678,9;0;0;1;5,1
1960;West Betuwe;51128;07-10-2020;20-10-2020;273;534;5;9,8;3;5,9
668;West Maas en Waal;19324;07-10-2020;20-10-2020;96;496,8;2;10,3;1;5,2
1969;Westerkwartier;63329;07-10-2020;20-10-2020;193;304,8;3;4,7;0;0
1701;Westerveld;19460;07-10-2020;20-10-2020;31;159,3;0;0;0;0
293;Westervoort;14971;07-10-2020;20-10-2020;42;280,5;0;0;0;0
1950;Westerwolde;25733;07-10-2020;20-10-2020;99;384,7;3;11,7;0;0
1783;Westland;110375;07-10-2020;20-10-2020;836;757,4;6;5,4;0;0
98;Weststellingwerf;25914;07-10-2020;20-10-2020;78;301;0;0;0;0
614;Westvoorne;14731;07-10-2020;20-10-2020;128;868,9;0;0;1;6,8
189;Wierden;24446;07-10-2020;20-10-2020;223;912,2;0;0;0;0
296;Wijchen;41110;07-10-2020;20-10-2020;198;481,6;4;9,7;1;2,4
1696;Wijdemeren;24358;07-10-2020;20-10-2020;168;689,7;1;4,1;1;4,1
352;Wijk bij Duurstede;23914;07-10-2020;20-10-2020;121;506;2;8,4;2;8,4
294;Winterswijk;28854;07-10-2020;20-10-2020;106;367,4;1;3,5;1;3,5
873;Woensdrecht;21876;07-10-2020;20-10-2020;168;768;1;4,6;4;18,3
632;Woerden;52299;07-10-2020;20-10-2020;314;600,4;6;11,5;2;3,8
880;Wormerland;16270;07-10-2020;20-10-2020;127;780,6;1;6,1;5;30,7
351;Woudenberg;13362;07-10-2020;20-10-2020;72;538,8;0;0;0;0
479;Zaanstad;156794;07-10-2020;20-10-2020;1224;780,6;14;8,9;5;3,2
297;Zaltbommel;28881;07-10-2020;20-10-2020;163;564,4;2;6,9;1;3,5
473;Zandvoort;17116;07-10-2020;20-10-2020;69;403,1;0;0;0;0
50;Zeewolde;22653;07-10-2020;20-10-2020;81;357,6;1;4,4;0;0
355;Zeist;64905;07-10-2020;20-10-2020;415;639,4;3;4,6;0;0
299;Zevenaar;43750;07-10-2020;20-10-2020;143;326,9;5;11,4;1;2,3
637;Zoetermeer;125285;07-10-2020;20-10-2020;793;633;2;1,6;4;3,2
638;Zoeterwoude;8605;07-10-2020;20-10-2020;57;662,4;1;11,6;0;0
1892;Zuidplas;43885;07-10-2020;20-10-2020;315;717,8;1;2,3;1;2,3
879;Zundert;21829;07-10-2020;20-10-2020;160;733;0;0;0;0
301;Zutphen;47934;07-10-2020;20-10-2020;162;338;2;4,2;0;0
1896;Zwartewaterland;22685;07-10-2020;20-10-2020;98;432;0;0;1;4,4
642;Zwijndrecht;44737;07-10-2020;20-10-2020;396;885,2;4;8,9;5;11,2
193;Zwolle;128840;07-10-2020;20-10-2020;462;358,6;1;0,8;0;0
1680;Aa en Hunze;25445;23-09-2020;06-10-2020;54;212,2;0;0;0;0
358;Aalsmeer;31859;23-09-2020;06-10-2020;122;382,9;1;3,1;1;3,1
197;Aalten;27121;23-09-2020;06-10-2020;40;147,5;2;7,4;0;0
59;Achtkarspelen;27843;23-09-2020;06-10-2020;39;140,1;0;0;0;0
482;Alblasserdam;20165;23-09-2020;06-10-2020;116;575,3;6;29,8;0;0
613;Albrandswaard;25590;23-09-2020;06-10-2020;138;539,3;2;7,8;0;0
361;Alkmaar;109436;23-09-2020;06-10-2020;209;191;1;0,9;0;0
141;Almelo;73107;23-09-2020;06-10-2020;196;268,1;5;6,8;1;1,4
34;Almere;211893;23-09-2020;06-10-2020;582;274,7;7;3,3;2;0,9
484;Alphen aan den Rijn;111897;23-09-2020;06-10-2020;336;300,3;3;2,7;0;0
1723;Alphen-Chaam;10203;23-09-2020;06-10-2020;13;127,4;0;0;0;0
1959;Altena;55967;23-09-2020;06-10-2020;145;259,1;2;3,6;0;0
60;Ameland;3716;23-09-2020;06-10-2020;14;376,7;0;0;0;0
307;Amersfoort;157276;23-09-2020;06-10-2020;424;269,6;15;9,5;1;0,6
362;Amstelveen;91675;23-09-2020;06-10-2020;363;396;5;5,5;4;4,4
363;Amsterdam;872757;23-09-2020;06-10-2020;5181;593,6;93;10,7;9;1
200;Apeldoorn;163818;23-09-2020;06-10-2020;314;191,7;6;3,7;1;0,6
202;Arnhem;161348;23-09-2020;06-10-2020;310;192,1;5;3,1;1;0,6
106;Assen;68599;23-09-2020;06-10-2020;97;141,4;0;0;1;1,5
743;Asten;16721;23-09-2020;06-10-2020;39;233,2;0;0;0;0
744;Baarle-Nassau;6859;23-09-2020;06-10-2020;8;116,6;0;0;0;0
308;Baarn;24868;23-09-2020;06-10-2020;56;225,2;0;0;0;0
489;Barendrecht;48714;23-09-2020;06-10-2020;289;593,3;2;4,1;1;2,1
203;Barneveld;59082;23-09-2020;06-10-2020;89;150,6;3;5,1;2;3,4
888;Beek;15865;23-09-2020;06-10-2020;14;88,2;0;0;0;0
1954;Beekdaelen;35938;23-09-2020;06-10-2020;46;128;1;2,8;0;0
370;Beemster;10022;23-09-2020;06-10-2020;21;209,5;0;0;0;0
889;Beesel;13482;23-09-2020;06-10-2020;13;96,4;0;0;0;0
1945;Berg en Dal;34992;23-09-2020;06-10-2020;112;320,1;1;2,9;4;11,4
1724;Bergeijk;18635;23-09-2020;06-10-2020;67;359,5;1;5,4;0;0
893;Bergen (L.);13085;23-09-2020;06-10-2020;29;221,6;0;0;0;0
373;Bergen (NH.);29839;23-09-2020;06-10-2020;103;345,2;2;6,7;3;10,1
748;Bergen op Zoom;67496;23-09-2020;06-10-2020;258;382,2;6;8,9;0;0
1859;Berkelland;43747;23-09-2020;06-10-2020;84;192;0;0;0;0
1721;Bernheze;31240;23-09-2020;06-10-2020;61;195,3;0;0;0;0
753;Best;29988;23-09-2020;06-10-2020;52;173,4;1;3,3;1;3,3
209;Beuningen;25890;23-09-2020;06-10-2020;81;312,9;1;3,9;0;0
375;Beverwijk;41626;23-09-2020;06-10-2020;126;302,7;1;2,4;1;2,4
1728;Bladel;20390;23-09-2020;06-10-2020;190;931,8;0;0;1;4,9
376;Blaricum;11540;23-09-2020;06-10-2020;28;242,6;0;0;0;0
377;Bloemendaal;23571;23-09-2020;06-10-2020;66;280;0;0;0;0
1901;Bodegraven-Reeuwijk;34872;23-09-2020;06-10-2020;82;235,1;1;2,9;4;11,5
755;Boekel;10785;23-09-2020;06-10-2020;10;92,7;0;0;0;0
1681;Borger-Odoorn;25559;23-09-2020;06-10-2020;45;176,1;1;3,9;1;3,9
147;Borne;23312;23-09-2020;06-10-2020;42;180,2;0;0;0;0
654;Borsele;22739;23-09-2020;06-10-2020;31;136,3;0;0;0;0
756;Boxmeer;29365;23-09-2020;06-10-2020;60;204,3;0;0;2;6,8
757;Boxtel;32970;23-09-2020;06-10-2020;42;127,4;0;0;0;0
758;Breda;184069;23-09-2020;06-10-2020;407;221,1;6;3,3;3;1,6
501;Brielle;17271;23-09-2020;06-10-2020;66;382,1;1;5,8;0;0
1876;Bronckhorst;36055;23-09-2020;06-10-2020;61;169,2;0;0;0;0
213;Brummen;20726;23-09-2020;06-10-2020;39;188,2;0;0;0;0
899;Brunssum;27821;23-09-2020;06-10-2020;40;143,8;0;0;0;0
312;Bunnik;15191;23-09-2020;06-10-2020;38;250,1;0;0;0;0
313;Bunschoten;21866;23-09-2020;06-10-2020;41;187,5;2;9,1;0;0
214;Buren;26749;23-09-2020;06-10-2020;45;168,2;2;7,5;0;0
502;Capelle aan den IJssel;67122;23-09-2020;06-10-2020;321;478,2;5;7,4;4;6
383;Castricum;35986;23-09-2020;06-10-2020;62;172,3;1;2,8;1;2,8
109;Coevorden;35297;23-09-2020;06-10-2020;44;124,7;1;2,8;0;0
1706;Cranendonck;21138;23-09-2020;06-10-2020;76;359,5;0;0;0;0
1684;Cuijk;25130;23-09-2020;06-10-2020;42;167,1;0;0;0;0
216;Culemborg;28955;23-09-2020;06-10-2020;78;269,4;0;0;0;0
148;Dalfsen;28587;23-09-2020;06-10-2020;67;234,4;1;3,5;0;0
1891;Dantumadiel;18922;23-09-2020;06-10-2020;41;216,7;0;0;0;0
310;De Bilt;43137;23-09-2020;06-10-2020;139;322,2;1;2,3;0;0
1940;De Fryske Marren;51564;23-09-2020;06-10-2020;87;168,7;1;1,9;0;0
736;De Ronde Venen;44456;23-09-2020;06-10-2020;158;355,4;4;9;0;0
1690;De Wolden;24330;23-09-2020;06-10-2020;27;111;0;0;0;0
503;Delft;103595;23-09-2020;06-10-2020;456;440,2;3;2,9;0;0
400;Den Helder;56296;23-09-2020;06-10-2020;52;92,4;0;0;0;0
762;Deurne;32471;23-09-2020;06-10-2020;73;224,8;2;6,2;0;0
150;Deventer;100719;23-09-2020;06-10-2020;204;202,5;2;2;0;0
384;Diemen;30780;23-09-2020;06-10-2020;207;672,5;3;9,7;0;0
1774;Dinkelland;26461;23-09-2020;06-10-2020;85;321,2;0;0;0;0
221;Doesburg;11077;23-09-2020;06-10-2020;28;252,8;2;18,1;0;0
222;Doetinchem;58001;23-09-2020;06-10-2020;119;205,2;1;1,7;0;0
766;Dongen;26222;23-09-2020;06-10-2020;58;221,2;2;7,6;0;0
505;Dordrecht;119284;23-09-2020;06-10-2020;370;310,2;5;4,2;3;2,5
498;Drechterland;19719;23-09-2020;06-10-2020;19;96,4;0;0;0;0
1719;Drimmelen;27272;23-09-2020;06-10-2020;43;157,7;2;7,3;1;3,7
303;Dronten;41555;23-09-2020;06-10-2020;42;101,1;3;7,2;1;2,4
225;Druten;18926;23-09-2020;06-10-2020;22;116,2;0;0;0;0
226;Duiven;25126;23-09-2020;06-10-2020;75;298,5;1;4;0;0
1711;Echt-Susteren;31610;23-09-2020;06-10-2020;17;53,8;1;3,2;0;0
