Gemnr;Gemeente;Bev_2020;van_datum;tot_datum;Totaal_Absoluut;Totaal_inc100000;Zkh_Absoluut;Zkh_inc100000;Overleden_Absoluut;Overleden_inc100000
518;'s-Gravenhage;545838;06-05-2020;19-05-2020;152;27,8;12;2,2;28;5,1
14;Groningen;232874;06-05-2020;19-05-2020;2;0,9;0;0;0;0
1729;Gulpen-Wittem;14171;06-05-2020;19-05-2020;1;7,1;0;0;1;7,1
158;Haaksbergen;24311;06-05-2020;19-05-2020;2;8,2;0;0;0;0
788;Haaren;14370;06-05-2020;19-05-2020;7;48,7;0;0;0;0
392;Haarlem;162902;06-05-2020;19-05-2020;19;11,7;0;0;3;1,8
394;Haarlemmermeer;156002;06-05-2020;19-05-2020;43;27,6;1;0,6;4;2,6
1655;Halderberge;30284;06-05-2020;19-05-2020;2;6,6;0;0;0;0
160;Hardenberg;60948;06-05-2020;19-05-2020;2;3,3;0;0;1;1,6
243;Harderwijk;48414;06-05-2020;19-05-2020;14;28,9;0;0;2;4,1
523;Hardinxveld-Giessendam;18295;06-05-2020;19-05-2020;3;16,4;1;5,5;0;0
72;Harlingen;15722;06-05-2020;19-05-2020;1;6,4;0;0;0;0
244;Hattem;12209;06-05-2020;19-05-2020;0;0;0;0;0;0
396;Heemskerk;39182;06-05-2020;19-05-2020;3;7,7;2;5,1;1;2,6
397;Heemstede;27234;06-05-2020;19-05-2020;0;0;0;0;1;3,7
246;Heerde;18589;06-05-2020;19-05-2020;7;37,7;2;10,8;0;0
74;Heerenveen;50493;06-05-2020;19-05-2020;2;4;0;0;0;0
398;Heerhugowaard;57587;06-05-2020;19-05-2020;3;5,2;0;0;0;0
917;Heerlen;87086;06-05-2020;19-05-2020;20;23;5;5,7;1;1,1
1658;Heeze-Leende;16152;06-05-2020;19-05-2020;3;18,6;0;0;0;0
399;Heiloo;23968;06-05-2020;19-05-2020;3;12,5;0;0;0;0
163;Hellendoorn;35916;06-05-2020;19-05-2020;4;11,1;0;0;0;0
530;Hellevoetsluis;40142;06-05-2020;19-05-2020;4;10;0;0;0;0
794;Helmond;92423;06-05-2020;19-05-2020;21;22,7;3;3,2;0;0
531;Hendrik-Ido-Ambacht;31202;06-05-2020;19-05-2020;13;41,7;1;3,2;2;6,4
164;Hengelo;81140;06-05-2020;19-05-2020;6;7,4;0;0;0;0
796;'s-Hertogenbosch;155111;06-05-2020;19-05-2020;8;5,2;0;0;2;1,3
1966;Het Hogeland;47801;06-05-2020;19-05-2020;1;2,1;0;0;1;2,1
252;Heumen;16454;06-05-2020;19-05-2020;3;18,2;0;0;1;6,1
797;Heusden;44692;06-05-2020;19-05-2020;1;2,2;0;0;2;4,5
534;Hillegom;22209;06-05-2020;19-05-2020;3;13,5;1;4,5;0;0
798;Hilvarenbeek;15518;06-05-2020;19-05-2020;3;19,3;0;0;1;6,4
