Gemnr;Gemeente;Bev_2020;van_datum;tot_datum;Totaal_Absoluut;Totaal_inc100000;Zkh_Absoluut;Zkh_inc100000;Overleden_Absoluut;Overleden_inc100000
518;'s-Gravenhage;545838;12-05-2021;25-05-2021;1972;361,3;48;8,8;1;0,2
14;Groningen;232874;12-05-2021;25-05-2021;510;219;2;0,9;0;0
1729;Gulpen-Wittem;14171;12-05-2021;25-05-2021;33;232,9;1;7,1;0;0
158;Haaksbergen;24311;12-05-2021;25-05-2021;100;411,3;1;4,1;0;0
392;Haarlem;162902;12-05-2021;25-05-2021;329;202;6;3,7;1;0,6
394;Haarlemmermeer;156002;12-05-2021;25-05-2021;472;302,6;4;2,6;0;0
1655;Halderberge;30284;12-05-2021;25-05-2021;120;396,2;1;3,3;0;0
160;Hardenberg;60948;12-05-2021;25-05-2021;194;318,3;0;0;0;0
243;Harderwijk;48414;12-05-2021;25-05-2021;125;258,2;3;6,2;0;0
523;Hardinxveld-Giessendam;18295;12-05-2021;25-05-2021;71;388,1;1;5,5;0;0
72;Harlingen;15722;12-05-2021;25-05-2021;29;184,5;0;0;0;0
244;Hattem;12209;12-05-2021;25-05-2021;47;385;0;0;0;0
396;Heemskerk;39182;12-05-2021;25-05-2021;90;229,7;1;2,6;0;0
397;Heemstede;27234;12-05-2021;25-05-2021;34;124,8;0;0;0;0
246;Heerde;18589;12-05-2021;25-05-2021;39;209,8;1;5,4;0;0
74;Heerenveen;50493;12-05-2021;25-05-2021;87;172,3;2;4;0;0
398;Heerhugowaard;57587;12-05-2021;25-05-2021;203;352,5;0;0;0;0
917;Heerlen;87086;12-05-2021;25-05-2021;280;321,5;4;4,6;2;2,3
1658;Heeze-Leende;16152;12-05-2021;25-05-2021;38;235,3;0;0;0;0
399;Heiloo;23968;12-05-2021;25-05-2021;23;96;0;0;0;0
163;Hellendoorn;35916;12-05-2021;25-05-2021;152;423,2;1;2,8;1;2,8
530;Hellevoetsluis;40142;12-05-2021;25-05-2021;74;184,3;1;2,5;0;0
794;Helmond;92423;12-05-2021;25-05-2021;354;383;1;1,1;0;0
531;Hendrik-Ido-Ambacht;31202;12-05-2021;25-05-2021;117;375;1;3,2;1;3,2
164;Hengelo (O.);81140;12-05-2021;25-05-2021;304;374,7;2;2,5;0;0
796;'s-Hertogenbosch;155111;12-05-2021;25-05-2021;751;484,2;2;1,3;4;2,6
1966;Het Hogeland;47801;12-05-2021;25-05-2021;126;263,6;1;2,1;0;0
252;Heumen;16454;12-05-2021;25-05-2021;67;407,2;0;0;0;0
797;Heusden;44692;12-05-2021;25-05-2021;257;575;1;2,2;0;0
534;Hillegom;22209;12-05-2021;25-05-2021;52;234,1;0;0;0;0
798;Hilvarenbeek;15518;12-05-2021;25-05-2021;26;167,5;0;0;0;0
402;Hilversum;90831;12-05-2021;25-05-2021;194;213,6;1;1,1;0;0
1963;Hoeksche Waard;87401;12-05-2021;25-05-2021;313;358,1;1;1,1;1;1,1
1735;Hof van Twente;35017;12-05-2021;25-05-2021;131;374,1;1;2,9;0;0
1911;Hollands Kroon;48432;12-05-2021;25-05-2021;86;177,6;0;0;0;0
118;Hoogeveen;55699;12-05-2021;25-05-2021;147;263,9;2;3,6;1;1,8
405;Hoorn;73261;12-05-2021;25-05-2021;121;165,2;1;1,4;0;0
1507;Horst aan de Maas;42429;12-05-2021;25-05-2021;173;407,7;0;0;0;0
321;Houten;50146;12-05-2021;25-05-2021;115;229,3;2;4;0;0
406;Huizen;41273;12-05-2021;25-05-2021;99;239,9;0;0;0;0
677;Hulst;27556;12-05-2021;25-05-2021;31;112,5;1;3,6;0;0
353;IJsselstein;34109;12-05-2021;25-05-2021;148;433,9;1;2,9;0;0
1884;Kaag en Braassem;27297;12-05-2021;25-05-2021;87;318,7;0;0;0;0
166;Kampen;54319;12-05-2021;25-05-2021;168;309,3;2;3,7;1;1,8
678;Kapelle;12695;12-05-2021;25-05-2021;46;362,3;0;0;0;0
537;Katwijk;65753;12-05-2021;25-05-2021;209;317,9;1;1,5;2;3
928;Kerkrade;45749;12-05-2021;25-05-2021;157;343,2;2;4,4;0;0
1598;Koggenland;22749;12-05-2021;25-05-2021;84;369,2;0;0;1;4,4
542;Krimpen aan den IJssel;29526;12-05-2021;25-05-2021;80;270,9;1;3,4;0;0
1931;Krimpenerwaard;56319;12-05-2021;25-05-2021;176;312,5;6;10,7;0;0
1659;Laarbeek;22523;12-05-2021;25-05-2021;102;452,9;1;4,4;0;0
1685;Landerd;15730;12-05-2021;25-05-2021;46;292,4;0;0;0;0
882;Landgraaf;37445;12-05-2021;25-05-2021;110;293,8;2;5,3;2;5,3
415;Landsmeer;11491;12-05-2021;25-05-2021;28;243,7;0;0;0;0
416;Langedijk;28163;12-05-2021;25-05-2021;63;223,7;0;0;0;0
1621;Lansingerland;62384;12-05-2021;25-05-2021;172;275,7;2;3,2;0;0
417;Laren;11280;12-05-2021;25-05-2021;28;248,2;0;0;0;0
80;Leeuwarden;124084;12-05-2021;25-05-2021;307;247,4;7;5,6;1;0,8
546;Leiden;125099;12-05-2021;25-05-2021;487;389,3;3;2,4;0;0
547;Leiderdorp;27056;12-05-2021;25-05-2021;106;391,8;0;0;1;3,7
1916;Leidschendam-Voorburg;76534;12-05-2021;25-05-2021;212;277;3;3,9;2;2,6
995;Lelystad;78598;12-05-2021;25-05-2021;179;227,7;1;1,3;2;2,5
1640;Leudal;35879;12-05-2021;25-05-2021;131;365,1;0;0;1;2,8
327;Leusden;30401;12-05-2021;25-05-2021;75;246,7;0;0;0;0
1705;Lingewaard;46601;12-05-2021;25-05-2021;114;244,6;0;0;1;2,1
553;Lisse;22955;12-05-2021;25-05-2021;43;187,3;0;0;0;0
262;Lochem;33729;12-05-2021;25-05-2021;81;240,1;0;0;0;0
809;Loon op Zand;23408;12-05-2021;25-05-2021;135;576,7;0;0;0;0
331;Lopik;14467;12-05-2021;25-05-2021;51;352,5;0;0;0;0
168;Losser;22683;12-05-2021;25-05-2021;118;520,2;0;0;0;0
263;Maasdriel;25030;12-05-2021;25-05-2021;90;359,6;1;4;0;0
1641;Maasgouw;23965;12-05-2021;25-05-2021;89;371,4;0;0;0;0
556;Maassluis;33213;12-05-2021;25-05-2021;160;481,7;0;0;0;0
935;Maastricht;121575;12-05-2021;25-05-2021;477;392,4;7;5,8;1;0,8
420;Medemblik;45101;12-05-2021;25-05-2021;92;204;0;0;0;0
938;Meerssen;18828;12-05-2021;25-05-2021;35;185,9;2;10,6;0;0
1948;Meierijstad;81194;12-05-2021;25-05-2021;410;505;1;1,2;0;0
119;Meppel;33920;12-05-2021;25-05-2021;61;179,8;1;2,9;1;2,9
