Gemnr;Gemeente;Bev_2020;van_datum;tot_datum;Totaal_Absoluut;Totaal_inc100000;Zkh_Absoluut;Zkh_inc100000;Overleden_Absoluut;Overleden_inc100000
518;'s-Gravenhage;545838;04-11-2020;17-11-2020;2315;424,1;60;11;22;4
14;Groningen;232874;04-11-2020;17-11-2020;432;185,5;2;0,9;1;0,4
1729;Gulpen-Wittem;14171;04-11-2020;17-11-2020;38;268,2;0;0;0;0
158;Haaksbergen;24311;04-11-2020;17-11-2020;135;555,3;2;8,2;6;24,7
788;Haaren;14370;04-11-2020;17-11-2020;79;549,8;0;0;2;13,9
392;Haarlem;162902;04-11-2020;17-11-2020;553;339,5;5;3,1;8;4,9
394;Haarlemmermeer;156002;04-11-2020;17-11-2020;678;434,6;7;4,5;1;0,6
1655;Halderberge;30284;04-11-2020;17-11-2020;165;544,8;2;6,6;2;6,6
160;Hardenberg;60948;04-11-2020;17-11-2020;219;359,3;1;1,6;3;4,9
243;Harderwijk;48414;04-11-2020;17-11-2020;164;338,7;5;10,3;0;0
523;Hardinxveld-Giessendam;18295;04-11-2020;17-11-2020;163;891;0;0;2;10,9
72;Harlingen;15722;04-11-2020;17-11-2020;11;70;0;0;0;0
244;Hattem;12209;04-11-2020;17-11-2020;38;311,2;0;0;0;0
396;Heemskerk;39182;04-11-2020;17-11-2020;187;477,3;2;5,1;4;10,2
397;Heemstede;27234;04-11-2020;17-11-2020;82;301,1;0;0;0;0
246;Heerde;18589;04-11-2020;17-11-2020;36;193,7;0;0;1;5,4
74;Heerenveen;50493;04-11-2020;17-11-2020;87;172,3;1;2;0;0
398;Heerhugowaard;57587;04-11-2020;17-11-2020;231;401,1;1;1,7;0;0
917;Heerlen;87086;04-11-2020;17-11-2020;293;336,4;3;3,4;2;2,3
1658;Heeze-Leende;16152;04-11-2020;17-11-2020;49;303,4;1;6,2;3;18,6
399;Heiloo;23968;04-11-2020;17-11-2020;89;371,3;0;0;0;0
163;Hellendoorn;35916;04-11-2020;17-11-2020;200;556,9;1;2,8;1;2,8
530;Hellevoetsluis;40142;04-11-2020;17-11-2020;188;468,3;5;12,5;1;2,5
794;Helmond;92423;04-11-2020;17-11-2020;445;481,5;5;5,4;3;3,2
531;Hendrik-Ido-Ambacht;31202;04-11-2020;17-11-2020;205;657;0;0;2;6,4
164;Hengelo;81140;04-11-2020;17-11-2020;406;500,4;1;1,2;4;4,9
796;'s-Hertogenbosch;155111;04-11-2020;17-11-2020;845;544,8;5;3,2;10;6,4
1966;Het Hogeland;47801;04-11-2020;17-11-2020;84;175,7;1;2,1;0;0
252;Heumen;16454;04-11-2020;17-11-2020;54;328,2;0;0;0;0
797;Heusden;44692;04-11-2020;17-11-2020;310;693,6;2;4,5;4;9
534;Hillegom;22209;04-11-2020;17-11-2020;60;270,2;0;0;0;0
798;Hilvarenbeek;15518;04-11-2020;17-11-2020;92;592,9;2;12,9;3;19,3
402;Hilversum;90831;04-11-2020;17-11-2020;345;379,8;4;4,4;7;7,7
1963;Hoeksche Waard;87401;04-11-2020;17-11-2020;311;355,8;0;0;1;1,1
1735;Hof van Twente;35017;04-11-2020;17-11-2020;245;699,7;1;2,9;2;5,7
1911;Hollands Kroon;48432;04-11-2020;17-11-2020;133;274,6;4;8,3;0;0
118;Hoogeveen;55699;04-11-2020;17-11-2020;137;246;0;0;1;1,8
405;Hoorn;73261;04-11-2020;17-11-2020;319;435,4;5;6,8;3;4,1
1507;Horst aan de Maas;42429;04-11-2020;17-11-2020;228;537,4;0;0;4;9,4
321;Houten;50146;04-11-2020;17-11-2020;192;382,9;4;8;10;19,9
406;Huizen;41273;04-11-2020;17-11-2020;229;554,8;2;4,8;3;7,3
677;Hulst;27556;04-11-2020;17-11-2020;160;580,6;3;10,9;2;7,3
353;IJsselstein;34109;04-11-2020;17-11-2020;134;392,9;2;5,9;7;20,5
1884;Kaag en Braassem;27297;04-11-2020;17-11-2020;83;304,1;1;3,7;0;0
166;Kampen;54319;04-11-2020;17-11-2020;139;255,9;2;3,7;0;0
678;Kapelle;12695;04-11-2020;17-11-2020;16;126;0;0;0;0
537;Katwijk;65753;04-11-2020;17-11-2020;351;533,8;5;7,6;4;6,1
928;Kerkrade;45749;04-11-2020;17-11-2020;101;220,8;1;2,2;3;6,6
1598;Koggenland;22749;04-11-2020;17-11-2020;114;501,1;2;8,8;2;8,8
542;Krimpen aan den IJssel;29526;04-11-2020;17-11-2020;159;538,5;3;10,2;9;30,5
1931;Krimpenerwaard;56319;04-11-2020;17-11-2020;319;566,4;3;5,3;8;14,2
1659;Laarbeek;22523;04-11-2020;17-11-2020;100;444;0;0;1;4,4
1685;Landerd;15730;04-11-2020;17-11-2020;74;470,4;1;6,4;0;0
882;Landgraaf;37445;04-11-2020;17-11-2020;90;240,4;1;2,7;1;2,7
415;Landsmeer;11491;04-11-2020;17-11-2020;61;530,9;1;8,7;0;0
416;Langedijk;28163;04-11-2020;17-11-2020;122;433,2;0;0;0;0
1621;Lansingerland;62384;04-11-2020;17-11-2020;284;455,2;1;1,6;6;9,6
417;Laren;11280;04-11-2020;17-11-2020;61;540,8;0;0;3;26,6
80;Leeuwarden;124084;04-11-2020;17-11-2020;208;167,6;2;1,6;5;4
546;Leiden;125099;04-11-2020;17-11-2020;547;437,3;3;2,4;5;4
547;Leiderdorp;27056;04-11-2020;17-11-2020;90;332,6;1;3,7;2;7,4
1916;Leidschendam-Voorburg;76534;04-11-2020;17-11-2020;322;420,7;9;11,8;7;9,1
995;Lelystad;78598;04-11-2020;17-11-2020;322;409,7;6;7,6;6;7,6
1640;Leudal;35879;04-11-2020;17-11-2020;177;493,3;2;5,6;1;2,8
327;Leusden;30401;04-11-2020;17-11-2020;101;332,2;3;9,9;1;3,3
1705;Lingewaard;46601;04-11-2020;17-11-2020;178;382;3;6,4;2;4,3
553;Lisse;22955;04-11-2020;17-11-2020;76;331,1;1;4,4;1;4,4
262;Lochem;33729;04-11-2020;17-11-2020;83;246,1;3;8,9;0;0
809;Loon op Zand;23408;04-11-2020;17-11-2020;161;687,8;1;4,3;0;0
331;Lopik;14467;04-11-2020;17-11-2020;80;553;0;0;0;0
24;Loppersum;9537;04-11-2020;17-11-2020;16;167,8;1;10,5;0;0
168;Losser;22683;04-11-2020;17-11-2020;134;590,8;0;0;1;4,4
263;Maasdriel;25030;04-11-2020;17-11-2020;182;727,1;1;4;8;32
1641;Maasgouw;23965;04-11-2020;17-11-2020;95;396,4;0;0;1;4,2
556;Maassluis;33213;04-11-2020;17-11-2020;177;532,9;6;18,1;1;3
935;Maastricht;121575;04-11-2020;17-11-2020;409;336,4;4;3,3;2;1,6
420;Medemblik;45101;04-11-2020;17-11-2020;156;345,9;1;2,2;0;0
938;Meerssen;18828;04-11-2020;17-11-2020;47;249,6;1;5,3;0;0
1948;Meierijstad;81194;04-11-2020;17-11-2020;307;378,1;4;4,9;1;1,2
119;Meppel;33920;04-11-2020;17-11-2020;83;244,7;2;5,9;0;0
687;Middelburg;48822;04-11-2020;17-11-2020;90;184,3;1;2;3;6,1
1842;Midden-Delfland;19341;04-11-2020;17-11-2020;98;506,7;3;15,5;3;15,5
1731;Midden-Drenthe;33185;04-11-2020;17-11-2020;89;268,2;2;6;1;3
1952;Midden-Groningen;60797;04-11-2020;17-11-2020;88;144,7;5;8,2;1;1,6
815;Mill en Sint Hubert;10939;04-11-2020;17-11-2020;49;447,9;0;0;0;0
1709;Moerdijk;37129;04-11-2020;17-11-2020;168;452,5;2;5,4;5;13,5
1978;Molenlanden;43909;04-11-2020;17-11-2020;287;653,6;0;0;4;9,1
1955;Montferland;36011;04-11-2020;17-11-2020;129;358,2;1;2,8;2;5,6
335;Montfoort;13917;04-11-2020;17-11-2020;77;553,3;0;0;0;0
944;Mook en Middelaar;7847;04-11-2020;17-11-2020;29;369,6;1;12,7;1;12,7
1740;Neder-Betuwe;24339;04-11-2020;17-11-2020;127;521,8;1;4,1;0;0
946;Nederweert;17019;04-11-2020;17-11-2020;83;487,7;3;17,6;1;5,9
356;Nieuwegein;63462;04-11-2020;17-11-2020;225;354,5;2;3,2;0;0
569;Nieuwkoop;28811;04-11-2020;17-11-2020;122;423,4;2;6,9;4;13,9
267;Nijkerk;43171;04-11-2020;17-11-2020;164;379,9;0;0;3;6,9
268;Nijmegen;177659;04-11-2020;17-11-2020;632;355,7;6;3,4;15;8,4
1930;Nissewaard;85219;04-11-2020;17-11-2020;560;657,1;4;4,7;9;10,6
1970;Noardeast-Fryslân;45228;04-11-2020;17-11-2020;101;223,3;1;2,2;0;0
1695;Noord-Beveland;7392;04-11-2020;17-11-2020;14;189,4;0;0;0;0
1699;Noordenveld;31253;04-11-2020;17-11-2020;18;57,6;1;3,2;0;0
171;Noordoostpolder;47291;04-11-2020;17-11-2020;178;376,4;2;4,2;1;2,1
575;Noordwijk;43508;04-11-2020;17-11-2020;148;340,2;7;16,1;2;4,6
820;Nuenen, Gerwen en Nederwetten;23383;04-11-2020;17-11-2020;99;423,4;1;4,3;2;8,6
302;Nunspeet;27851;04-11-2020;17-11-2020;80;287,2;4;14,4;1;3,6
579;Oegstgeest;24840;04-11-2020;17-11-2020;71;285,8;1;4;0;0
823;Oirschot;18714;04-11-2020;17-11-2020;125;667,9;2;10,7;5;26,7
824;Oisterwijk;26245;04-11-2020;17-11-2020;132;503;0;0;0;0
1895;Oldambt;38209;04-11-2020;17-11-2020;42;109,9;0;0;1;2,6
269;Oldebroek;23646;04-11-2020;17-11-2020;68;287,6;0;0;0;0
173;Oldenzaal;31836;04-11-2020;17-11-2020;185;581,1;5;15,7;4;12,6
1773;Olst-Wijhe;18252;04-11-2020;17-11-2020;38;208,2;0;0;0;0
175;Ommen;18009;04-11-2020;17-11-2020;52;288,7;0;0;1;5,6
1586;Oost Gelre;29627;04-11-2020;17-11-2020;125;421,9;1;3,4;5;16,9
826;Oosterhout;55982;04-11-2020;17-11-2020;356;635,9;0;0;6;10,7
85;Ooststellingwerf;25469;04-11-2020;17-11-2020;66;259,1;1;3,9;0;0
431;Oostzaan;9735;04-11-2020;17-11-2020;38;390,3;1;10,3;1;10,3
432;Opmeer;11836;04-11-2020;17-11-2020;54;456,2;2;16,9;0;0
86;Opsterland;29733;04-11-2020;17-11-2020;40;134,5;2;6,7;0;0
828;Oss;91915;04-11-2020;17-11-2020;461;501,6;9;9,8;6;6,5
1509;Oude IJsselstreek;39388;04-11-2020;17-11-2020;174;441,8;0;0;4;10,2
437;Ouder-Amstel;14026;04-11-2020;17-11-2020;58;413,5;0;0;0;0
589;Oudewater;10230;04-11-2020;17-11-2020;41;400,8;1;9,8;1;9,8
1734;Overbetuwe;47906;04-11-2020;17-11-2020;156;325,6;1;2,1;1;2,1
590;Papendrecht;32136;04-11-2020;17-11-2020;176;547,7;0;0;4;12,4
1894;Peel en Maas;43425;04-11-2020;17-11-2020;183;421,4;1;2,3;0;0
765;Pekela;12196;04-11-2020;17-11-2020;13;106,6;0;0;1;8,2
1926;Pijnacker-Nootdorp;55308;04-11-2020;17-11-2020;294;531,6;2;3,6;2;3,6
439;Purmerend;81249;04-11-2020;17-11-2020;264;324,9;3;3,7;7;8,6
273;Putten;24112;04-11-2020;17-11-2020;115;476,9;0;0;1;4,1
177;Raalte;37712;04-11-2020;17-11-2020;173;458,7;1;2,7;0;0
703;Reimerswaal;22730;04-11-2020;17-11-2020;41;180,4;0;0;1;4,4
274;Renkum;31419;04-11-2020;17-11-2020;91;289,6;1;3,2;0;0
339;Renswoude;5444;04-11-2020;17-11-2020;15;275,5;0;0;0;0
1667;Reusel-De Mierden;13112;04-11-2020;17-11-2020;73;556,7;0;0;0;0
275;Rheden;43761;04-11-2020;17-11-2020;186;425;2;4,6;3;6,9
340;Rhenen;20119;04-11-2020;17-11-2020;80;397,6;1;5;1;5
597;Ridderkerk;46189;04-11-2020;17-11-2020;303;656;3;6,5;12;26
1742;Rijssen-Holten;38177;04-11-2020;17-11-2020;239;626;1;2,6;5;13,1
603;Rijswijk;54450;04-11-2020;17-11-2020;240;440,8;10;18,4;7;12,9
1669;Roerdalen;20574;04-11-2020;17-11-2020;71;345,1;1;4,9;1;4,9
957;Roermond;58260;04-11-2020;17-11-2020;264;453,1;1;1,7;0;0
1674;Roosendaal;77251;04-11-2020;17-11-2020;532;688,7;5;6,5;6;7,8
599;Rotterdam;651157;04-11-2020;17-11-2020;4273;656,2;111;17;63;9,7
277;Rozendaal;1704;04-11-2020;17-11-2020;3;176,1;0;0;0;0
840;Rucphen;22878;04-11-2020;17-11-2020;159;695;1;4,4;1;4,4
441;Schagen;46483;04-11-2020;17-11-2020;185;398;2;4,3;2;4,3
279;Scherpenzeel;9880;04-11-2020;17-11-2020;24;242,9;0;0;0;0
606;Schiedam;78730;04-11-2020;17-11-2020;620;787,5;24;30,5;4;5,1
88;Schiermonnikoog;947;04-11-2020;17-11-2020;1;105,6;0;0;0;0
1676;Schouwen-Duiveland;33839;04-11-2020;17-11-2020;71;209,8;0;0;1;3
965;Simpelveld;10555;04-11-2020;17-11-2020;37;350,5;1;9,5;0;0
1702;Sint Anthonis;11664;04-11-2020;17-11-2020;31;265,8;0;0;0;0
845;Sint-Michielsgestel;29208;04-11-2020;17-11-2020;141;482,7;1;3,4;3;10,3
1883;Sittard-Geleen;92429;04-11-2020;17-11-2020;278;300,8;2;2,2;3;3,2
610;Sliedrecht;25220;04-11-2020;17-11-2020;203;804,9;0;0;2;7,9
1714;Sluis;23210;04-11-2020;17-11-2020;178;766,9;5;21,5;2;8,6
90;Smallingerland;56150;04-11-2020;17-11-2020;87;154,9;1;1,8;0;0
342;Soest;46606;04-11-2020;17-11-2020;161;345,4;3;6,4;6;12,9
847;Someren;19368;04-11-2020;17-11-2020;83;428,5;1;5,2;1;5,2
848;Son en Breugel;17322;04-11-2020;17-11-2020;66;381;0;0;0;0
37;Stadskanaal;31686;04-11-2020;17-11-2020;153;482,9;1;3,2;0;0
180;Staphorst;17145;04-11-2020;17-11-2020;46;268,3;0;0;1;5,8
532;Stede Broec;21726;04-11-2020;17-11-2020;74;340,6;0;0;0;0
851;Steenbergen;24416;04-11-2020;17-11-2020;115;471;1;4,1;0;0
1708;Steenwijkerland;44126;04-11-2020;17-11-2020;102;231,2;0;0;1;2,3
971;Stein;25007;04-11-2020;17-11-2020;61;243,9;1;4;0;0
1904;Stichtse Vecht;64931;04-11-2020;17-11-2020;317;488,2;6;9,2;7;10,8
1900;Súdwest-Fryslân;89987;04-11-2020;17-11-2020;326;362,3;1;1,1;11;12,2
715;Terneuzen;54426;04-11-2020;17-11-2020;276;507,1;2;3,7;0;0
93;Terschelling;4888;04-11-2020;17-11-2020;1;20,5;0;0;0;0
448;Texel;13575;04-11-2020;17-11-2020;18;132,6;0;0;0;0
1525;Teylingen;37440;04-11-2020;17-11-2020;196;523,5;2;5,3;2;5,3
716;Tholen;25757;04-11-2020;17-11-2020;161;625,1;2;7,8;0;0
281;Tiel;42159;04-11-2020;17-11-2020;184;436,4;5;11,9;7;16,6
855;Tilburg;219789;04-11-2020;17-11-2020;1113;506,4;9;4,1;13;5,9
183;Tubbergen;21275;04-11-2020;17-11-2020;152;714,5;0;0;1;4,7
1700;Twenterand;33743;04-11-2020;17-11-2020;245;726,1;2;5,9;2;5,9
1730;Tynaarlo;33887;04-11-2020;17-11-2020;47;138,7;1;3;6;17,7
737;Tytsjerksteradiel;32052;04-11-2020;17-11-2020;42;131;0;0;0;0
856;Uden;42119;04-11-2020;17-11-2020;116;275,4;0;0;3;7,1
450;Uitgeest;13666;04-11-2020;17-11-2020;71;519,5;0;0;0;0
451;Uithoorn;29478;04-11-2020;17-11-2020;139;471,5;2;6,8;0;0
184;Urk;21031;04-11-2020;17-11-2020;343;1630,9;1;4,8;2;9,5
344;Utrecht;357597;04-11-2020;17-11-2020;1529;427,6;26;7,3;18;5
1581;Utrechtse Heuvelrug;49580;04-11-2020;17-11-2020;141;284,4;0;0;1;2
981;Vaals;10105;04-11-2020;17-11-2020;14;138,5;0;0;0;0
994;Valkenburg aan de Geul;16367;04-11-2020;17-11-2020;38;232,2;1;6,1;1;6,1
858;Valkenswaard;31193;04-11-2020;17-11-2020;111;355,8;0;0;4;12,8
47;Veendam;27384;04-11-2020;17-11-2020;29;105,9;0;0;0;0
345;Veenendaal;66493;04-11-2020;17-11-2020;343;515,8;2;3;0;0
717;Veere;21880;04-11-2020;17-11-2020;43;196,5;0;0;0;0
861;Veldhoven;45466;04-11-2020;17-11-2020;246;541,1;1;2,2;2;4,4
453;Velsen;68648;04-11-2020;17-11-2020;268;390,4;2;2,9;2;2,9
983;Venlo;101802;04-11-2020;17-11-2020;461;452,8;2;2;4;3,9
984;Venray;43614;04-11-2020;17-11-2020;168;385,2;1;2,3;1;2,3
1961;Vijfheerenlanden;56811;04-11-2020;17-11-2020;343;603,8;2;3,5;1;1,8
622;Vlaardingen;73397;04-11-2020;17-11-2020;504;686,7;13;17,7;8;10,9
96;Vlieland;1155;04-11-2020;17-11-2020;1;86,6;0;0;0;0
718;Vlissingen;44360;04-11-2020;17-11-2020;108;243,5;1;2,3;0;0
986;Voerendaal;12475;04-11-2020;17-11-2020;33;264,5;0;0;0;0
626;Voorschoten;25596;04-11-2020;17-11-2020;93;363,3;0;0;1;3,9
285;Voorst;24552;04-11-2020;17-11-2020;66;268,8;0;0;0;0
865;Vught;26558;04-11-2020;17-11-2020;126;474,4;2;7,5;4;15,1
1949;Waadhoeke;46090;04-11-2020;17-11-2020;66;143,2;2;4,3;0;0
866;Waalre;17456;04-11-2020;17-11-2020;85;486,9;1;5,7;1;5,7
867;Waalwijk;48637;04-11-2020;17-11-2020;294;604,5;3;6,2;3;6,2
627;Waddinxveen;29291;04-11-2020;17-11-2020;143;488,2;4;13,7;0;0
289;Wageningen;39664;04-11-2020;17-11-2020;122;307,6;2;5;2;5
629;Wassenaar;26305;04-11-2020;17-11-2020;72;273,7;4;15,2;1;3,8
852;Waterland;17424;04-11-2020;17-11-2020;89;510,8;1;5,7;3;17,2
988;Weert;50105;04-11-2020;17-11-2020;295;588,8;7;14;3;6
457;Weesp;19738;04-11-2020;17-11-2020;141;714,4;0;0;1;5,1
1960;West Betuwe;51128;04-11-2020;17-11-2020;267;522,2;4;7,8;4;7,8
