Gemnr;Gemeente;Bev_2020;van_datum;tot_datum;Totaal_Absoluut;Totaal_inc100000;Zkh_Absoluut;Zkh_inc100000;Overleden_Absoluut;Overleden_inc100000
518;'s-Gravenhage;545838;17-03-2021;30-03-2021;2979;545,8;62;11,4;5;0,9
14;Groningen;232874;17-03-2021;30-03-2021;772;331,5;7;3;4;1,7
1729;Gulpen-Wittem;14171;17-03-2021;30-03-2021;22;155,2;0;0;0;0
158;Haaksbergen;24311;17-03-2021;30-03-2021;57;234,5;0;0;0;0
392;Haarlem;162902;17-03-2021;30-03-2021;884;542,7;7;4,3;1;0,6
394;Haarlemmermeer;156002;17-03-2021;30-03-2021;982;629,5;2;1,3;4;2,6
1655;Halderberge;30284;17-03-2021;30-03-2021;121;399,6;1;3,3;1;3,3
160;Hardenberg;60948;17-03-2021;30-03-2021;296;485,7;4;6,6;0;0
243;Harderwijk;48414;17-03-2021;30-03-2021;260;537;2;4,1;0;0
523;Hardinxveld-Giessendam;18295;17-03-2021;30-03-2021;140;765,2;0;0;0;0
72;Harlingen;15722;17-03-2021;30-03-2021;63;400,7;0;0;0;0
244;Hattem;12209;17-03-2021;30-03-2021;53;434,1;0;0;0;0
396;Heemskerk;39182;17-03-2021;30-03-2021;251;640,6;1;2,6;2;5,1
397;Heemstede;27234;17-03-2021;30-03-2021;141;517,7;0;0;0;0
246;Heerde;18589;17-03-2021;30-03-2021;149;801,5;0;0;1;5,4
74;Heerenveen;50493;17-03-2021;30-03-2021;165;326,8;1;2;0;0
398;Heerhugowaard;57587;17-03-2021;30-03-2021;455;790,1;0;0;1;1,7
917;Heerlen;87086;17-03-2021;30-03-2021;383;439,8;6;6,9;1;1,1
1658;Heeze-Leende;16152;17-03-2021;30-03-2021;89;551;0;0;0;0
399;Heiloo;23968;17-03-2021;30-03-2021;122;509;0;0;1;4,2
163;Hellendoorn;35916;17-03-2021;30-03-2021;193;537,4;1;2,8;0;0
530;Hellevoetsluis;40142;17-03-2021;30-03-2021;246;612,8;1;2,5;0;0
794;Helmond;92423;17-03-2021;30-03-2021;675;730,3;3;3,2;1;1,1
531;Hendrik-Ido-Ambacht;31202;17-03-2021;30-03-2021;258;826,9;1;3,2;0;0
164;Hengelo (O.);81140;17-03-2021;30-03-2021;193;237,9;1;1,2;0;0
796;'s-Hertogenbosch;155111;17-03-2021;30-03-2021;1024;660,2;6;3,9;2;1,3
1966;Het Hogeland;47801;17-03-2021;30-03-2021;167;349,4;0;0;0;0
252;Heumen;16454;17-03-2021;30-03-2021;58;352,5;0;0;0;0
797;Heusden;44692;17-03-2021;30-03-2021;339;758,5;0;0;1;2,2
534;Hillegom;22209;17-03-2021;30-03-2021;115;517,8;1;4,5;0;0
798;Hilvarenbeek;15518;17-03-2021;30-03-2021;77;496,2;0;0;0;0
402;Hilversum;90831;17-03-2021;30-03-2021;271;298,4;3;3,3;1;1,1
1963;Hoeksche Waard;87401;17-03-2021;30-03-2021;742;849;1;1,1;4;4,6
1735;Hof van Twente;35017;17-03-2021;30-03-2021;177;505,5;0;0;0;0
1911;Hollands Kroon;48432;17-03-2021;30-03-2021;370;764;1;2,1;0;0
118;Hoogeveen;55699;17-03-2021;30-03-2021;233;418,3;1;1,8;0;0
405;Hoorn;73261;17-03-2021;30-03-2021;582;794,4;4;5,5;0;0
1507;Horst aan de Maas;42429;17-03-2021;30-03-2021;327;770,7;1;2,4;1;2,4
321;Houten;50146;17-03-2021;30-03-2021;196;390,9;0;0;0;0
406;Huizen;41273;17-03-2021;30-03-2021;208;504;2;4,8;0;0
677;Hulst;27556;17-03-2021;30-03-2021;68;246,8;1;3,6;1;3,6
353;IJsselstein;34109;17-03-2021;30-03-2021;191;560;4;11,7;1;2,9
1884;Kaag en Braassem;27297;17-03-2021;30-03-2021;204;747,3;1;3,7;1;3,7
166;Kampen;54319;17-03-2021;30-03-2021;211;388,4;0;0;1;1,8
678;Kapelle;12695;17-03-2021;30-03-2021;117;921,6;0;0;0;0
537;Katwijk;65753;17-03-2021;30-03-2021;678;1031,1;3;4,6;0;0
928;Kerkrade;45749;17-03-2021;30-03-2021;194;424,1;3;6,6;0;0
1598;Koggenland;22749;17-03-2021;30-03-2021;265;1164,9;3;13,2;1;4,4
542;Krimpen aan den IJssel;29526;17-03-2021;30-03-2021;209;707,9;0;0;1;3,4
1931;Krimpenerwaard;56319;17-03-2021;30-03-2021;350;621,5;9;16;0;0
1659;Laarbeek;22523;17-03-2021;30-03-2021;168;745,9;2;8,9;0;0
1685;Landerd;15730;17-03-2021;30-03-2021;99;629,4;1;6,4;0;0
