Gemnr;Gemeente;Bev_2020;van_datum;tot_datum;Totaal_Absoluut;Totaal_inc100000;Zkh_Absoluut;Zkh_inc100000;Overleden_Absoluut;Overleden_inc100000
518;'s-Gravenhage;545838;10-06-2020;23-06-2020;148;27,1;7;1,3;3;0,5
14;Groningen;232874;10-06-2020;23-06-2020;2;0,9;0;0;0;0
1729;Gulpen-Wittem;14171;10-06-2020;23-06-2020;1;7,1;0;0;0;0
158;Haaksbergen;24311;10-06-2020;23-06-2020;0;0;0;0;0;0
392;Haarlem;162902;10-06-2020;23-06-2020;9;5,5;0;0;0;0
394;Haarlemmermeer;156002;10-06-2020;23-06-2020;6;3,8;0;0;0;0
1655;Halderberge;30284;10-06-2020;23-06-2020;1;3,3;0;0;0;0
160;Hardenberg;60948;10-06-2020;23-06-2020;0;0;0;0;0;0
243;Harderwijk;48414;10-06-2020;23-06-2020;6;12,4;0;0;1;2,1
523;Hardinxveld-Giessendam;18295;10-06-2020;23-06-2020;0;0;0;0;0;0
72;Harlingen;15722;10-06-2020;23-06-2020;0;0;0;0;0;0
244;Hattem;12209;10-06-2020;23-06-2020;1;8,2;0;0;0;0
396;Heemskerk;39182;10-06-2020;23-06-2020;6;15,3;0;0;0;0
397;Heemstede;27234;10-06-2020;23-06-2020;4;14,7;0;0;0;0
246;Heerde;18589;10-06-2020;23-06-2020;1;5,4;0;0;0;0
74;Heerenveen;50493;10-06-2020;23-06-2020;0;0;0;0;0;0
398;Heerhugowaard;57587;10-06-2020;23-06-2020;1;1,7;0;0;0;0
917;Heerlen;87086;10-06-2020;23-06-2020;6;6,9;0;0;0;0
1658;Heeze-Leende;16152;10-06-2020;23-06-2020;8;49,5;0;0;0;0
399;Heiloo;23968;10-06-2020;23-06-2020;0;0;0;0;0;0
163;Hellendoorn;35916;10-06-2020;23-06-2020;0;0;0;0;0;0
530;Hellevoetsluis;40142;10-06-2020;23-06-2020;3;7,5;0;0;0;0
794;Helmond;92423;10-06-2020;23-06-2020;26;28,1;0;0;0;0
531;Hendrik-Ido-Ambacht;31202;10-06-2020;23-06-2020;0;0;0;0;0;0
164;Hengelo (O.);81140;10-06-2020;23-06-2020;4;4,9;0;0;0;0
796;'s-Hertogenbosch;155111;10-06-2020;23-06-2020;16;10,3;0;0;0;0
1966;Het Hogeland;47801;10-06-2020;23-06-2020;5;10,5;0;0;0;0
252;Heumen;16454;10-06-2020;23-06-2020;1;6,1;0;0;0;0
797;Heusden;44692;10-06-2020;23-06-2020;3;6,7;0;0;0;0
534;Hillegom;22209;10-06-2020;23-06-2020;0;0;0;0;0;0
798;Hilvarenbeek;15518;10-06-2020;23-06-2020;2;12,9;0;0;0;0
402;Hilversum;90831;10-06-2020;23-06-2020;6;6,6;0;0;0;0
1963;Hoeksche Waard;87401;10-06-2020;23-06-2020;3;3,4;0;0;0;0
1735;Hof van Twente;35017;10-06-2020;23-06-2020;0;0;0;0;0;0
1911;Hollands Kroon;48432;10-06-2020;23-06-2020;0;0;0;0;0;0
118;Hoogeveen;55699;10-06-2020;23-06-2020;0;0;0;0;0;0
405;Hoorn;73261;10-06-2020;23-06-2020;5;6,8;0;0;0;0
1507;Horst aan de Maas;42429;10-06-2020;23-06-2020;13;30,6;0;0;0;0
321;Houten;50146;10-06-2020;23-06-2020;2;4;0;0;0;0
406;Huizen;41273;10-06-2020;23-06-2020;10;24,2;1;2,4;0;0
677;Hulst;27556;10-06-2020;23-06-2020;0;0;0;0;0;0
353;IJsselstein;34109;10-06-2020;23-06-2020;1;2,9;0;0;0;0
1884;Kaag en Braassem;27297;10-06-2020;23-06-2020;2;7,3;0;0;0;0
166;Kampen;54319;10-06-2020;23-06-2020;1;1,8;0;0;1;1,8
678;Kapelle;12695;10-06-2020;23-06-2020;0;0;0;0;0;0
537;Katwijk;65753;10-06-2020;23-06-2020;38;57,8;1;1,5;0;0
928;Kerkrade;45749;10-06-2020;23-06-2020;3;6,6;0;0;0;0
1598;Koggenland;22749;10-06-2020;23-06-2020;0;0;0;0;0;0
542;Krimpen aan den IJssel;29526;10-06-2020;23-06-2020;2;6,8;0;0;0;0
1931;Krimpenerwaard;56319;10-06-2020;23-06-2020;8;14,2;0;0;4;7,1
1659;Laarbeek;22523;10-06-2020;23-06-2020;2;8,9;0;0;0;0
1685;Landerd;15730;10-06-2020;23-06-2020;2;12,7;0;0;0;0
882;Landgraaf;37445;10-06-2020;23-06-2020;1;2,7;0;0;0;0
415;Landsmeer;11491;10-06-2020;23-06-2020;0;0;0;0;0;0
416;Langedijk;28163;10-06-2020;23-06-2020;0;0;0;0;0;0
1621;Lansingerland;62384;10-06-2020;23-06-2020;4;6,4;0;0;1;1,6
417;Laren;11280;10-06-2020;23-06-2020;0;0;0;0;0;0
80;Leeuwarden;124084;10-06-2020;23-06-2020;7;5,6;0;0;0;0
546;Leiden;125099;10-06-2020;23-06-2020;13;10,4;1;0,8;0;0
547;Leiderdorp;27056;10-06-2020;23-06-2020;2;7,4;0;0;0;0
1916;Leidschendam-Voorburg;76534;10-06-2020;23-06-2020;20;26,1;0;0;0;0
995;Lelystad;78598;10-06-2020;23-06-2020;11;14;0;0;0;0
1640;Leudal;35879;10-06-2020;23-06-2020;0;0;0;0;0;0
327;Leusden;30401;10-06-2020;23-06-2020;1;3,3;0;0;0;0
1705;Lingewaard;46601;10-06-2020;23-06-2020;4;8,6;0;0;0;0
553;Lisse;22955;10-06-2020;23-06-2020;2;8,7;0;0;0;0
262;Lochem;33729;10-06-2020;23-06-2020;1;3;0;0;1;3
809;Loon op Zand;23408;10-06-2020;23-06-2020;1;4,3;0;0;0;0
331;Lopik;14467;10-06-2020;23-06-2020;1;6,9;0;0;0;0
168;Losser;22683;10-06-2020;23-06-2020;0;0;0;0;0;0
263;Maasdriel;25030;10-06-2020;23-06-2020;0;0;0;0;0;0
1641;Maasgouw;23965;10-06-2020;23-06-2020;0;0;0;0;0;0
556;Maassluis;33213;10-06-2020;23-06-2020;5;15,1;0;0;0;0
935;Maastricht;121575;10-06-2020;23-06-2020;8;6,6;1;0,8;0;0
420;Medemblik;45101;10-06-2020;23-06-2020;2;4,4;1;2,2;0;0
938;Meerssen;18828;10-06-2020;23-06-2020;2;10,6;0;0;0;0
1948;Meierijstad;81194;10-06-2020;23-06-2020;4;4,9;0;0;0;0
119;Meppel;33920;10-06-2020;23-06-2020;1;2,9;0;0;1;2,9
687;Middelburg;48822;10-06-2020;23-06-2020;1;2;0;0;0;0
1842;Midden-Delfland;19341;10-06-2020;23-06-2020;2;10,3;0;0;0;0
1731;Midden-Drenthe;33185;10-06-2020;23-06-2020;0;0;0;0;0;0
1952;Midden-Groningen;60797;10-06-2020;23-06-2020;0;0;0;0;0;0
815;Mill en Sint Hubert;10939;10-06-2020;23-06-2020;1;9,1;0;0;0;0
1709;Moerdijk;37129;10-06-2020;23-06-2020;1;2,7;0;0;0;0
1978;Molenlanden;43909;10-06-2020;23-06-2020;0;0;0;0;0;0
1955;Montferland;36011;10-06-2020;23-06-2020;9;25;1;2,8;0;0
335;Montfoort;13917;10-06-2020;23-06-2020;1;7,2;0;0;0;0
944;Mook en Middelaar;7847;10-06-2020;23-06-2020;0;0;0;0;0;0
1740;Neder-Betuwe;24339;10-06-2020;23-06-2020;6;24,7;1;4,1;1;4,1
946;Nederweert;17019;10-06-2020;23-06-2020;3;17,6;0;0;0;0
356;Nieuwegein;63462;10-06-2020;23-06-2020;4;6,3;0;0;0;0
569;Nieuwkoop;28811;10-06-2020;23-06-2020;2;6,9;0;0;0;0
267;Nijkerk;43171;10-06-2020;23-06-2020;3;6,9;0;0;0;0
268;Nijmegen;177659;10-06-2020;23-06-2020;18;10,1;0;0;1;0,6
1930;Nissewaard;85219;10-06-2020;23-06-2020;2;2,3;0;0;0;0
1970;Noardeast-Fryslân;45228;10-06-2020;23-06-2020;1;2,2;0;0;0;0
1695;Noord-Beveland;7392;10-06-2020;23-06-2020;0;0;0;0;0;0
1699;Noordenveld;31253;10-06-2020;23-06-2020;0;0;0;0;0;0
171;Noordoostpolder;47291;10-06-2020;23-06-2020;0;0;0;0;0;0
575;Noordwijk;43508;10-06-2020;23-06-2020;3;6,9;1;2,3;0;0
820;Nuenen, Gerwen en Nederwetten;23383;10-06-2020;23-06-2020;1;4,3;0;0;0;0
302;Nunspeet;27851;10-06-2020;23-06-2020;2;7,2;0;0;0;0
579;Oegstgeest;24840;10-06-2020;23-06-2020;3;12,1;0;0;0;0
823;Oirschot;18714;10-06-2020;23-06-2020;3;16;0;0;0;0
824;Oisterwijk;32130;10-06-2020;23-06-2020;2;6,2;0;0;0;0
1895;Oldambt;38209;10-06-2020;23-06-2020;0;0;0;0;0;0
269;Oldebroek;23646;10-06-2020;23-06-2020;4;16,9;0;0;0;0
173;Oldenzaal;31836;10-06-2020;23-06-2020;0;0;0;0;0;0
1773;Olst-Wijhe;18252;10-06-2020;23-06-2020;0;0;0;0;0;0
175;Ommen;18009;10-06-2020;23-06-2020;1;5,6;0;0;1;5,6
1586;Oost Gelre;29627;10-06-2020;23-06-2020;6;20,3;0;0;0;0
826;Oosterhout;55982;10-06-2020;23-06-2020;2;3,6;0;0;1;1,8
85;Ooststellingwerf;25469;10-06-2020;23-06-2020;0;0;0;0;0;0
431;Oostzaan;9735;10-06-2020;23-06-2020;0;0;0;0;0;0
