Gemnr;Gemeente;Bev_2020;van_datum;tot_datum;Totaal_Absoluut;Totaal_inc100000;Zkh_Absoluut;Zkh_inc100000;Overleden_Absoluut;Overleden_inc100000
518;'s-Gravenhage;545838;20-01-2021;02-02-2021;1425;261,1;44;8,1;25;4,6
14;Groningen;232874;20-01-2021;02-02-2021;445;191,1;1;0,4;2;0,9
1729;Gulpen-Wittem;14171;20-01-2021;02-02-2021;56;395,2;0;0;0;0
158;Haaksbergen;24311;20-01-2021;02-02-2021;105;431,9;1;4,1;0;0
392;Haarlem;162902;20-01-2021;02-02-2021;406;249,2;3;1,8;4;2,5
394;Haarlemmermeer;156002;20-01-2021;02-02-2021;436;279,5;4;2,6;7;4,5
1655;Halderberge;30284;20-01-2021;02-02-2021;149;492;5;16,5;2;6,6
160;Hardenberg;60948;20-01-2021;02-02-2021;304;498,8;0;0;1;1,6
243;Harderwijk;48414;20-01-2021;02-02-2021;174;359,4;0;0;1;2,1
523;Hardinxveld-Giessendam;18295;20-01-2021;02-02-2021;123;672,3;0;0;2;10,9
72;Harlingen;15722;20-01-2021;02-02-2021;35;222,6;0;0;0;0
244;Hattem;12209;20-01-2021;02-02-2021;24;196,6;0;0;1;8,2
396;Heemskerk;39182;20-01-2021;02-02-2021;147;375,2;2;5,1;1;2,6
397;Heemstede;27234;20-01-2021;02-02-2021;46;168,9;1;3,7;1;3,7
246;Heerde;18589;20-01-2021;02-02-2021;51;274,4;0;0;0;0
74;Heerenveen;50493;20-01-2021;02-02-2021;150;297,1;0;0;4;7,9
398;Heerhugowaard;57587;20-01-2021;02-02-2021;233;404,6;3;5,2;1;1,7
917;Heerlen;87086;20-01-2021;02-02-2021;373;428,3;5;5,7;7;8
1658;Heeze-Leende;16152;20-01-2021;02-02-2021;66;408,6;1;6,2;0;0
399;Heiloo;23968;20-01-2021;02-02-2021;48;200,3;1;4,2;1;4,2
163;Hellendoorn;35916;20-01-2021;02-02-2021;230;640,4;2;5,6;6;16,7
530;Hellevoetsluis;40142;20-01-2021;02-02-2021;72;179,4;2;5;1;2,5
794;Helmond;92423;20-01-2021;02-02-2021;612;662,2;3;3,2;9;9,7
531;Hendrik-Ido-Ambacht;31202;20-01-2021;02-02-2021;113;362,2;1;3,2;2;6,4
164;Hengelo (O.);81140;20-01-2021;02-02-2021;281;346,3;0;0;7;8,6
796;'s-Hertogenbosch;155111;20-01-2021;02-02-2021;566;364,9;3;1,9;6;3,9
1966;Het Hogeland;47801;20-01-2021;02-02-2021;154;322,2;0;0;1;2,1
252;Heumen;16454;20-01-2021;02-02-2021;45;273,5;0;0;1;6,1
797;Heusden;44692;20-01-2021;02-02-2021;192;429,6;0;0;1;2,2
534;Hillegom;22209;20-01-2021;02-02-2021;56;252,2;1;4,5;4;18
798;Hilvarenbeek;15518;20-01-2021;02-02-2021;52;335,1;0;0;0;0
402;Hilversum;90831;20-01-2021;02-02-2021;247;271,9;4;4,4;2;2,2
1963;Hoeksche Waard;87401;20-01-2021;02-02-2021;324;370,7;6;6,9;6;6,9
1735;Hof van Twente;35017;20-01-2021;02-02-2021;173;494;1;2,9;3;8,6
1911;Hollands Kroon;48432;20-01-2021;02-02-2021;226;466,6;1;2,1;2;4,1
118;Hoogeveen;55699;20-01-2021;02-02-2021;244;438,1;3;5,4;4;7,2
405;Hoorn;73261;20-01-2021;02-02-2021;558;761,7;1;1,4;6;8,2
1507;Horst aan de Maas;42429;20-01-2021;02-02-2021;237;558,6;0;0;2;4,7
321;Houten;50146;20-01-2021;02-02-2021;109;217,4;1;2;1;2
406;Huizen;41273;20-01-2021;02-02-2021;146;353,7;3;7,3;0;0
677;Hulst;27556;20-01-2021;02-02-2021;122;442,7;0;0;0;0
353;IJsselstein;34109;20-01-2021;02-02-2021;85;249,2;1;2,9;1;2,9
