Gemnr;Gemeente;Bev_2020;van_datum;tot_datum;Totaal_Absoluut;Totaal_inc100000;Zkh_Absoluut;Zkh_inc100000;Overleden_Absoluut;Overleden_inc100000
518;'s-Gravenhage;545838;07-04-2021;20-04-2021;3653;669,2;65;11,9;1;0,2
14;Groningen;232874;07-04-2021;20-04-2021;655;281,3;0;0;1;0,4
1729;Gulpen-Wittem;14171;07-04-2021;20-04-2021;83;585,7;0;0;0;0
158;Haaksbergen;24311;07-04-2021;20-04-2021;85;349,6;0;0;0;0
392;Haarlem;162902;07-04-2021;20-04-2021;763;468,4;9;5,5;1;0,6
394;Haarlemmermeer;156002;07-04-2021;20-04-2021;968;620,5;3;1,9;1;0,6
1655;Halderberge;30284;07-04-2021;20-04-2021;212;700;4;13,2;1;3,3
160;Hardenberg;60948;07-04-2021;20-04-2021;285;467,6;3;4,9;0;0
243;Harderwijk;48414;07-04-2021;20-04-2021;230;475,1;1;2,1;1;2,1
523;Hardinxveld-Giessendam;18295;07-04-2021;20-04-2021;225;1229,8;0;0;0;0
72;Harlingen;15722;07-04-2021;20-04-2021;111;706;0;0;0;0
244;Hattem;12209;07-04-2021;20-04-2021;85;696,2;1;8,2;0;0
396;Heemskerk;39182;07-04-2021;20-04-2021;219;558,9;1;2,6;0;0
397;Heemstede;27234;07-04-2021;20-04-2021;140;514,1;2;7,3;1;3,7
246;Heerde;18589;07-04-2021;20-04-2021;78;419,6;0;0;1;5,4
74;Heerenveen;50493;07-04-2021;20-04-2021;237;469,4;0;0;1;2
398;Heerhugowaard;57587;07-04-2021;20-04-2021;396;687,7;0;0;0;0
917;Heerlen;87086;07-04-2021;20-04-2021;572;656,8;10;11,5;3;3,4
1658;Heeze-Leende;16152;07-04-2021;20-04-2021;87;538,6;0;0;0;0
399;Heiloo;23968;07-04-2021;20-04-2021;97;404,7;0;0;0;0
163;Hellendoorn;35916;07-04-2021;20-04-2021;225;626,5;1;2,8;0;0
530;Hellevoetsluis;40142;07-04-2021;20-04-2021;379;944,1;5;12,5;1;2,5
794;Helmond;92423;07-04-2021;20-04-2021;827;894,8;2;2,2;0;0
531;Hendrik-Ido-Ambacht;31202;07-04-2021;20-04-2021;276;884,6;0;0;0;0
164;Hengelo (O.);81140;07-04-2021;20-04-2021;316;389,5;4;4,9;1;1,2
796;'s-Hertogenbosch;155111;07-04-2021;20-04-2021;1268;817,5;6;3,9;3;1,9
1966;Het Hogeland;47801;07-04-2021;20-04-2021;206;431;1;2,1;0;0
252;Heumen;16454;07-04-2021;20-04-2021;77;468;0;0;0;0
797;Heusden;44692;07-04-2021;20-04-2021;376;841,3;2;4,5;1;2,2
534;Hillegom;22209;07-04-2021;20-04-2021;143;643,9;1;4,5;0;0
798;Hilvarenbeek;15518;07-04-2021;20-04-2021;98;631,5;0;0;0;0
402;Hilversum;90831;07-04-2021;20-04-2021;470;517,4;4;4,4;1;1,1
1963;Hoeksche Waard;87401;07-04-2021;20-04-2021;704;805,5;2;2,3;0;0
1735;Hof van Twente;35017;07-04-2021;20-04-2021;145;414,1;0;0;1;2,9
1911;Hollands Kroon;48432;07-04-2021;20-04-2021;224;462,5;0;0;0;0
118;Hoogeveen;55699;07-04-2021;20-04-2021;187;335,7;4;7,2;0;0
405;Hoorn;73261;07-04-2021;20-04-2021;377;514,6;0;0;2;2,7
1507;Horst aan de Maas;42429;07-04-2021;20-04-2021;447;1053,5;0;0;0;0
321;Houten;50146;07-04-2021;20-04-2021;299;596,3;2;4;0;0
406;Huizen;41273;07-04-2021;20-04-2021;179;433,7;2;4,8;0;0
677;Hulst;27556;07-04-2021;20-04-2021;121;439,1;1;3,6;0;0
353;IJsselstein;34109;07-04-2021;20-04-2021;281;823,8;1;2,9;0;0
1884;Kaag en Braassem;27297;07-04-2021;20-04-2021;208;762;0;0;0;0
166;Kampen;54319;07-04-2021;20-04-2021;223;410,5;1;1,8;1;1,8
678;Kapelle;12695;07-04-2021;20-04-2021;69;543,5;1;7,9;0;0
537;Katwijk;65753;07-04-2021;20-04-2021;599;911;3;4,6;2;3
928;Kerkrade;45749;07-04-2021;20-04-2021;230;502,7;6;13,1;0;0
1598;Koggenland;22749;07-04-2021;20-04-2021;81;356,1;0;0;0;0
542;Krimpen aan den IJssel;29526;07-04-2021;20-04-2021;249;843,3;1;3,4;1;3,4
1931;Krimpenerwaard;56319;07-04-2021;20-04-2021;408;724,4;6;10,7;0;0
1659;Laarbeek;22523;07-04-2021;20-04-2021;137;608,3;1;4,4;0;0
1685;Landerd;15730;07-04-2021;20-04-2021;152;966,3;1;6,4;1;6,4
882;Landgraaf;37445;07-04-2021;20-04-2021;224;598,2;1;2,7;0;0
415;Landsmeer;11491;07-04-2021;20-04-2021;47;409;0;0;0;0
416;Langedijk;28163;07-04-2021;20-04-2021;163;578,8;1;3,6;0;0
1621;Lansingerland;62384;07-04-2021;20-04-2021;351;562,6;0;0;1;1,6
417;Laren;11280;07-04-2021;20-04-2021;69;611,7;0;0;0;0
80;Leeuwarden;124084;07-04-2021;20-04-2021;402;324;2;1,6;0;0
546;Leiden;125099;07-04-2021;20-04-2021;679;542,8;2;1,6;3;2,4
547;Leiderdorp;27056;07-04-2021;20-04-2021;162;598,8;0;0;1;3,7
1916;Leidschendam-Voorburg;76534;07-04-2021;20-04-2021;392;512,2;5;6,5;0;0
995;Lelystad;78598;07-04-2021;20-04-2021;398;506,4;3;3,8;1;1,3
1640;Leudal;35879;07-04-2021;20-04-2021;279;777,6;4;11,1;1;2,8
327;Leusden;30401;07-04-2021;20-04-2021;97;319,1;1;3,3;0;0
1705;Lingewaard;46601;07-04-2021;20-04-2021;218;467,8;2;4,3;2;4,3
553;Lisse;22955;07-04-2021;20-04-2021;112;487,9;1;4,4;0;0
262;Lochem;33729;07-04-2021;20-04-2021;137;406,2;0;0;2;5,9
809;Loon op Zand;23408;07-04-2021;20-04-2021;155;662,2;1;4,3;0;0
331;Lopik;14467;07-04-2021;20-04-2021;75;518,4;1;6,9;0;0
168;Losser;22683;07-04-2021;20-04-2021;77;339,5;1;4,4;0;0
263;Maasdriel;25030;07-04-2021;20-04-2021;320;1278,5;0;0;1;4
1641;Maasgouw;23965;07-04-2021;20-04-2021;176;734,4;0;0;0;0
556;Maassluis;33213;07-04-2021;20-04-2021;200;602,2;2;6;0;0
935;Maastricht;121575;07-04-2021;20-04-2021;761;626;12;9,9;0;0
420;Medemblik;45101;07-04-2021;20-04-2021;288;638,6;1;2,2;0;0
938;Meerssen;18828;07-04-2021;20-04-2021;132;701,1;6;31,9;1;5,3
1948;Meierijstad;81194;07-04-2021;20-04-2021;634;780,8;1;1,2;0;0
119;Meppel;33920;07-04-2021;20-04-2021;176;518,9;4;11,8;0;0
687;Middelburg;48822;07-04-2021;20-04-2021;276;565,3;1;2;1;2
1842;Midden-Delfland;19341;07-04-2021;20-04-2021;129;667;0;0;0;0
1731;Midden-Drenthe;33185;07-04-2021;20-04-2021;134;403,8;3;9;0;0
1952;Midden-Groningen;60797;07-04-2021;20-04-2021;231;380;3;4,9;0;0
815;Mill en Sint Hubert;10939;07-04-2021;20-04-2021;79;722,2;0;0;0;0
1709;Moerdijk;37129;07-04-2021;20-04-2021;279;751,4;2;5,4;1;2,7
1978;Molenlanden;43909;07-04-2021;20-04-2021;453;1031,7;1;2,3;2;4,6
1955;Montferland;36011;07-04-2021;20-04-2021;239;663,7;1;2,8;1;2,8
335;Montfoort;13917;07-04-2021;20-04-2021;55;395,2;0;0;0;0
944;Mook en Middelaar;7847;07-04-2021;20-04-2021;22;280,4;0;0;0;0
1740;Neder-Betuwe;24339;07-04-2021;20-04-2021;79;324,6;0;0;0;0
946;Nederweert;17019;07-04-2021;20-04-2021;101;593,5;0;0;0;0
