Gemnr;Gemeente;Bev_2020;van_datum;tot_datum;Totaal_Absoluut;Totaal_inc100000;Zkh_Absoluut;Zkh_inc100000;Overleden_Absoluut;Overleden_inc100000
518;'s-Gravenhage;545838;19-02-2020;03-03-2020;0;0;1;0,2;0;0
14;Groningen;232874;19-02-2020;03-03-2020;0;0;0;0;0;0
1729;Gulpen-Wittem;14171;19-02-2020;03-03-2020;0;0;0;0;0;0
158;Haaksbergen;24311;19-02-2020;03-03-2020;0;0;0;0;0;0
392;Haarlem;162902;19-02-2020;03-03-2020;3;1,8;0;0;0;0
394;Haarlemmermeer;156002;19-02-2020;03-03-2020;0;0;0;0;0;0
1655;Halderberge;30284;19-02-2020;03-03-2020;0;0;0;0;0;0
160;Hardenberg;60948;19-02-2020;03-03-2020;0;0;0;0;0;0
243;Harderwijk;48414;19-02-2020;03-03-2020;0;0;0;0;0;0
523;Hardinxveld-Giessendam;18295;19-02-2020;03-03-2020;4;21,9;0;0;0;0
72;Harlingen;15722;19-02-2020;03-03-2020;0;0;0;0;0;0
244;Hattem;12209;19-02-2020;03-03-2020;0;0;0;0;0;0
396;Heemskerk;39182;19-02-2020;03-03-2020;0;0;0;0;0;0
397;Heemstede;27234;19-02-2020;03-03-2020;0;0;0;0;0;0
246;Heerde;18589;19-02-2020;03-03-2020;0;0;0;0;0;0
74;Heerenveen;50493;19-02-2020;03-03-2020;0;0;0;0;0;0
398;Heerhugowaard;57587;19-02-2020;03-03-2020;0;0;0;0;0;0
917;Heerlen;87086;19-02-2020;03-03-2020;0;0;1;1,1;0;0
1658;Heeze-Leende;16152;19-02-2020;03-03-2020;0;0;0;0;0;0
399;Heiloo;23968;19-02-2020;03-03-2020;0;0;0;0;0;0
163;Hellendoorn;35916;19-02-2020;03-03-2020;0;0;0;0;0;0
530;Hellevoetsluis;40142;19-02-2020;03-03-2020;0;0;0;0;0;0
794;Helmond;92423;19-02-2020;03-03-2020;6;6,5;0;0;0;0
531;Hendrik-Ido-Ambacht;31202;19-02-2020;03-03-2020;0;0;0;0;0;0
164;Hengelo (O.);81140;19-02-2020;03-03-2020;0;0;0;0;0;0
796;'s-Hertogenbosch;155111;19-02-2020;03-03-2020;0;0;0;0;0;0
1966;Het Hogeland;47801;19-02-2020;03-03-2020;0;0;0;0;0;0
252;Heumen;16454;19-02-2020;03-03-2020;0;0;0;0;0;0
797;Heusden;44692;19-02-2020;03-03-2020;0;0;0;0;0;0
534;Hillegom;22209;19-02-2020;03-03-2020;0;0;0;0;0;0
798;Hilvarenbeek;15518;19-02-2020;03-03-2020;0;0;0;0;0;0
402;Hilversum;90831;19-02-2020;03-03-2020;0;0;0;0;0;0
